#{"t_start": 1763044564.6890166, "env_id": "None"}
r,l,t
25.486926,64,1.760682
84.796006,117,3.990365
106.451898,135,6.711259
86.883266,125,9.549028
81.538556,90,11.417599
121.575815,155,14.425959
141.783473,159,17.7589
129.859562,141,20.662398
147.892712,217,25.015277
181.724556,216,29.549946
111.600474,142,32.36454
190.744864,250,37.453538
215.029678,211,41.574567
117.123597,221,45.932816
204.970151,200,49.765109
165.045995,242,54.670556
96.783713,114,56.870004
270.117453,248,61.677813
245.471789,208,65.873062
151.678761,151,68.856573
231.289179,163,72.201647
226.259746,147,75.398627
102.912009,152,78.595143
127.821999,117,80.956666
221.014316,257,86.015809
166.169648,116,88.290939
121.979215,104,90.40918
135.302533,190,94.257001
301.722776,178,97.799653
232.366095,205,101.774789
94.674216,105,103.842938
511.560485,317,109.873318
137.650014,117,112.341904
208.764455,230,116.954299
104.438193,107,119.045024
300.227456,230,124.001519
368.922485,225,128.59667
84.552412,112,130.72558
226.141198,213,134.935711
209.02672,226,139.337131
172.979611,222,143.571154
121.308203,144,146.502336
111.596265,108,148.597564
169.338939,150,151.580852
119.544818,70,152.966712
204.361924,148,155.758601
548.493363,349,162.734088
174.022723,116,164.959324
265.976427,233,169.59029
177.009865,151,172.515854
258.991826,195,176.259674
366.843046,217,180.30596
102.875306,103,182.216037
96.739321,75,183.638386
221.490861,193,187.340608
214.305084,148,190.105171
201.267861,141,192.737197
131.439006,127,195.099921
238.30212,203,199.027426
1019.317726,257,203.97573
131.903715,144,206.870591
155.378834,191,210.47245
181.98825,165,213.690354
291.365488,195,217.504564
153.593228,118,219.995651
243.120342,191,224.301044
177.74138,180,228.373253
487.591608,203,232.86992
180.815412,153,236.06741
154.418802,117,238.342524
276.463985,191,242.188908
131.861882,139,244.924556
276.791275,131,247.509063
138.101941,118,249.782594
212.827891,195,253.553987
241.041701,212,257.625865
166.505422,137,260.195683
205.76926,136,262.754175
283.424289,206,266.639366
169.121077,137,269.392551
77.388021,83,270.949268
309.195214,153,273.805603
190.828829,132,276.285581
103.144732,76,277.816935
80.688413,66,279.1886
270.870109,228,283.648057
202.253852,162,286.757346
158.068399,143,289.553544
281.592773,185,293.136251
351.408204,243,298.180874
264.708394,223,302.936458
179.174288,179,306.736508
131.083906,93,308.736772
550.803016,203,313.052896
154.52763,122,315.722268
167.167415,151,319.045686
270.301938,226,323.761836
140.147679,135,326.432974
187.374041,195,330.135198
261.468517,177,333.778474
372.672656,169,337.054097
156.399925,99,338.934632
200.752023,123,341.245198
177.619445,153,344.138075
235.98514,201,347.902179
267.514851,200,351.658615
251.120509,174,354.945115
102.953895,86,356.565503
207.870741,144,359.306167
264.903675,146,362.055407
