#{"t_start": 1763617345.5176516, "env_id": "None"}
r,l,t
7.089097,281,13.402408
4.091354,213,25.422596
6.261218,212,38.114818
13.225216,507,63.771904
10.060489,328,82.199689
4.433139,158,92.125566
19.681923,645,130.392818
6.217153,255,145.267308
7.507239,409,169.005477
6.66842,235,182.471515
6.94661,318,200.757878
4.332618,233,214.049528
11.400728,362,235.133095
10.792392,326,254.28934
16.785144,567,287.0287
4.65328,234,300.719263
21.373767,453,326.677451
21.915344,635,363.160669
22.733267,441,388.611163
20.180662,690,428.239724
16.593401,283,444.496003
7.942271,232,457.987682
24.392277,507,487.468808
7.897176,287,503.948904
12.858059,316,521.974716
6.234882,223,534.618466
8.433727,289,551.196384
25.795169,439,576.048882
10.535763,330,594.843751
15.70484,326,613.591562
10.223732,298,630.445067
42.167044,539,661.064811
13.46423,257,676.09412
17.860295,373,697.140285
13.520872,283,713.102979
9.038939,175,722.902536
27.709161,398,745.637937
12.561894,381,767.563675
20.832288,377,788.859682
26.721037,402,811.897055
22.724269,346,831.734536
26.193123,456,857.546342
16.052379,376,879.015869
4.456029,159,888.076812
25.457675,416,911.570914
37.46421,412,934.940494
18.164475,413,958.184995
40.821444,634,994.188551
23.136012,383,1015.646892
50.956034,547,1045.947405
80.365868,580,1077.925421
33.640918,355,1097.774754
19.256817,339,1116.542989
39.427584,372,1137.012865
39.790135,596,1170.368728
18.380174,250,1184.460689
24.919598,321,1202.590749
30.413261,419,1225.947178
33.23492,360,1246.00883
30.88968,333,1264.315971
36.351988,463,1289.639611
28.338127,333,1308.21232
25.416154,356,1327.859934
33.38106,358,1347.681945
14.884582,338,1366.860687
25.775925,273,1382.002028
24.964754,294,1398.230716
21.216598,193,1408.893896
17.684471,329,1427.083492
12.790704,175,1436.77666
8.856876,167,1445.875566
39.34532,344,1464.485259
21.323797,258,1478.905805
36.665538,360,1498.713325
29.243476,340,1517.564957
22.002986,236,1531.421648
17.439337,253,1545.434952
16.450707,199,1556.721221
19.638564,210,1568.337806
35.142181,332,1586.611549
35.137977,397,1608.332868
28.692007,204,1619.710195
45.446817,406,1641.724237
10.096327,160,1650.523011
16.622394,182,1660.716099
32.190761,293,1676.810343
42.819624,365,1697.280524
21.227682,202,1708.367136
13.395847,250,1722.453992
15.819755,193,1733.15642
20.5048,209,1744.883406
46.991602,390,1766.322392
21.4802,246,1779.740185
15.342032,235,1792.819316
28.721947,265,1807.42069
34.095909,267,1822.177289
11.201723,167,1831.369581
45.469266,342,1850.206255
22.881589,217,1862.258822
22.515217,235,1875.495085
36.215222,328,1893.534819
30.295711,306,1910.341577
13.95223,181,1920.356272
24.542522,260,1934.878893
22.04674,232,1947.624039
48.54993,375,1968.195156
33.029292,265,1982.723011
12.275019,204,1994.125217
34.934816,276,2009.470407
16.653077,234,2022.563053
33.727294,448,2048.0263
15.950191,243,2061.773687
51.281947,312,2078.988208
43.35311,364,2098.986893
19.748995,244,2112.529156
18.601024,214,2124.411455
29.935939,369,2144.713927
52.880909,393,2166.391672
25.567576,279,2181.709202
60.699432,398,2203.681254
21.972929,225,2216.059739
35.538441,423,2239.435584
52.075588,415,2262.943133
37.456729,306,2279.770129
29.53899,376,2300.914849
28.848823,262,2315.734153
49.43524,371,2336.222749
18.469241,206,2347.69793
34.210388,335,2366.250883
36.715862,340,2385.377087
42.322055,330,2403.739299
27.352717,233,2416.645267
59.479725,356,2436.560872
21.348912,187,2447.284796
14.551843,208,2459.030039
32.478913,353,2478.828486
10.712569,167,2488.337297
25.18247,271,2503.415628
13.64838,180,2513.674029
15.659422,243,2527.053656
10.820171,162,2536.014894
37.85473,297,2552.708148
40.985892,380,2574.037671
15.533467,228,2586.64962
22.443737,243,2600.09587
41.507957,317,2617.824744
36.949902,465,2643.771969
24.893239,249,2657.485208
20.825503,270,2672.613101
34.850681,425,2695.974105
42.570993,362,2715.649773
48.960929,414,2738.363891
32.705124,356,2757.955284
32.599382,370,2778.601208
24.589403,222,2790.889362
35.126583,311,2808.146891
27.011683,276,2823.612008
41.927493,385,2844.812963
95.36384,714,2883.994498
28.207001,253,2896.182446
29.831924,262,2908.734524
33.356441,278,2922.159609
18.814438,233,2933.693708
31.69,282,2947.356588
47.849566,423,2967.77785
34.526551,283,2981.746787
30.177775,298,2997.748124
20.310888,269,3012.798882
34.045078,364,3032.979542
58.767186,467,3058.480575
21.028231,268,3073.317013
26.726933,284,3089.115108
49.543283,462,3114.600872
35.812377,449,3139.479181
37.765937,355,3159.122575
32.984089,311,3176.346197
26.076981,216,3188.308239
52.250834,359,3208.589545
54.710711,359,3228.59511
37.822517,391,3250.158517
19.084617,210,3261.796195
14.791659,190,3272.423584
22.573774,236,3285.58411
30.388782,349,3304.871668
44.630559,315,3322.33667
31.778414,305,3339.519627
24.96149,262,3354.281649
25.428605,293,3370.754013
14.612721,164,3379.960712
46.297079,408,3402.878666
36.441531,333,3421.487543
39.562919,265,3436.495809
18.832078,212,3448.47219
17.58191,248,3462.574753
29.546047,248,3476.45629
31.756604,380,3497.573387
37.582826,306,3514.862299
37.523129,371,3535.833446
29.581029,372,3556.640694
29.614684,347,3575.926502
31.054188,300,3592.786867
38.515598,467,3618.588736
26.508899,279,3633.998772
31.349027,291,3650.451882
8.460044,136,3658.044063
27.608781,350,3677.433388
34.992712,326,3695.519346
25.354049,310,3712.997498
42.081956,495,3740.493055
14.539429,178,3750.353046
36.434049,360,3770.387127
27.622512,250,3784.113031
29.527954,225,3796.57197
40.395558,398,3818.34579
13.637529,252,3832.402058
34.159539,334,3850.948026
23.679763,317,3868.470254
44.286563,416,3891.718285
39.842505,349,3911.277392
39.27131,388,3933.071033
38.524783,384,3954.646467
10.035564,194,3965.498712
28.567723,264,3979.74199
19.910671,232,3992.605505
16.101607,162,4001.693125
43.437693,477,4028.80774
22.170427,259,4043.573159
11.315878,160,4052.491973
28.808347,249,4066.432279
33.164811,281,4082.245582
40.89087,377,4102.871371
56.516185,388,4124.081239
36.287928,296,4140.354554
44.970141,410,4162.847938
30.861073,312,4180.069872
51.180493,464,4205.744653
13.62389,196,4216.671268
17.654946,175,4226.496818
33.910013,419,4249.560346
36.309893,403,4272.169864
22.308369,235,4285.285995
12.137187,148,4293.467497
40.348902,320,4311.115576
29.342828,322,4328.777333
31.366481,338,4347.328799
32.477684,279,4362.723003
23.596078,259,4376.935897
34.175766,266,4391.787124
18.15932,212,4403.618616
30.732694,305,4420.511559
14.903057,191,4431.344852
15.155605,174,4441.172653
32.345712,256,4455.620111
44.635124,334,4474.0776
25.829102,231,4486.77496
20.228538,208,4498.274542
59.445219,490,4525.810699
25.841538,237,4539.056653
30.724409,321,4556.826706
33.772661,342,4575.88344
27.65344,289,4592.17064
15.001391,177,4602.076282
16.167941,188,4612.656552
31.725413,310,4629.92517
36.23184,350,4649.495607
33.318818,277,4664.961552
56.008814,419,4688.206772
21.629016,208,4699.793066
13.289363,182,4710.014974
36.423763,370,4730.465008
87.625697,591,4763.362974
31.621519,335,4782.339496
29.123385,289,4798.545177
24.811526,270,4813.563126
64.922286,521,4842.529532
49.570907,380,4863.847763
25.550582,280,4879.331455
10.63015,151,4887.693166
21.059792,282,4903.558738
51.609732,448,4928.385939
48.65419,384,4949.818434
12.638854,187,4960.487941
24.085488,241,4973.9865
23.579632,193,4984.66443
38.565519,284,5000.644259
28.153976,273,5015.944763
26.757837,279,5031.548299
20.764694,206,5043.135154
34.486306,308,5060.199708
40.615572,334,5078.770334
25.178806,217,5090.95974
35.817838,365,5111.136975
34.986459,357,5131.345001
18.682694,187,5141.998063
47.150797,380,5163.172893
21.118571,220,5175.62438
25.787736,218,5187.783959
33.282206,252,5201.751526
15.538273,206,5213.378653
37.096375,285,5229.121444
27.660672,299,5245.735393
27.195381,296,5262.25243
23.845135,251,5276.35064
30.851216,280,5291.85081
18.688927,201,5302.95105
28.520616,280,5318.471284
29.270101,239,5331.806279
22.62878,251,5345.848822
24.641688,239,5359.175035
50.28486,325,5377.331817
44.000261,357,5397.396472
41.611969,382,5418.842079
26.520851,251,5432.738058
32.947783,321,5450.587778
19.399471,227,5463.310498
22.107432,234,5476.374738
36.212262,298,5492.797826
38.256882,255,5507.183541
40.954278,387,5528.761887
20.867167,195,5539.7238
32.929364,395,5561.572623
7.790209,147,5569.71452
38.388353,368,5590.070826
16.195953,195,5600.836398
35.316451,465,5626.481188
38.014649,322,5644.472391
28.617817,331,5662.995844
26.925053,262,5677.669591
26.281793,273,5693.007463
13.10235,183,5703.356015
33.353331,308,5720.702235
36.910023,320,5738.803277
24.827324,239,5752.181526
23.313213,244,5765.708935
23.065868,247,5779.72063
37.967523,311,5797.104551
36.040967,235,5810.267647
16.091699,149,5818.726957
47.219541,340,5838.033456
27.444502,266,5853.058454
47.288836,388,5875.058955
63.93311,422,5898.834157
18.717881,231,5911.967915
13.449574,214,5923.972028
23.746637,195,5934.849082
15.380699,213,5946.631097
14.737303,166,5956.052469
10.652162,156,5964.761512
24.682355,251,5978.680516
37.526002,363,5998.693164
51.001722,382,6020.02927
42.392903,465,6046.062474
43.728901,374,6066.925131
28.696952,283,6083.058098
12.281869,156,6091.84338
23.812909,247,6105.424613
18.995871,272,6120.401284
39.690018,290,6136.40166
13.570788,184,6146.840757
19.483224,212,6158.614905
15.425967,221,6170.904653
39.515765,343,6189.739065
38.710478,386,6211.319176
61.98836,469,6237.79364
36.441499,277,6253.318337
31.236098,315,6270.965996
24.898544,249,6284.864187
29.792945,291,6301.03779
31.553327,323,6319.1377
19.212382,249,6333.36482
30.636367,345,6352.605179
30.865818,360,6372.640637
32.24854,318,6390.497481
25.156273,344,6410.170376
29.53954,336,6428.805444
41.430763,351,6448.387474
25.628686,308,6465.502717
38.439778,236,6478.624314
29.897818,273,6493.686846
45.856942,291,6509.817729
25.129975,275,6525.176717
23.587376,234,6538.146294
17.881918,225,6550.600661
36.461396,266,6565.442147
32.838052,355,6585.207143
22.763924,271,6600.33436
41.759177,316,6618.075619
33.6534,344,6637.13049
18.695987,228,6650.007162
44.143027,392,6671.690773
14.194942,163,6680.760917
53.973409,425,6704.081517
29.423152,275,6719.628698
38.719453,421,6742.934392
11.535857,148,6751.212302
25.866718,246,6764.735458
17.646153,203,6776.143182
67.284044,528,6805.933084
