#{"t_start": 1763709019.9880939, "env_id": "None"}
r,l,t
12.812381,332,11.560064
7.171838,320,23.142612
11.716444,497,44.494915
2.889132,139,50.982085
10.489424,433,71.670252
5.581505,205,81.359692
9.240732,340,98.063907
16.040977,475,121.824912
11.582609,354,138.709293
7.588151,244,150.136334
8.899757,322,165.696743
12.267899,442,184.199
9.775917,339,197.075521
11.766983,449,214.301398
10.744208,452,231.479544
22.879823,720,258.7653
16.415367,482,277.298573
20.513122,418,293.418918
8.532249,286,304.416809
22.764399,489,322.975693
7.883849,407,338.615729
14.636416,292,349.680795
9.644876,233,358.563619
25.601322,493,377.209916
20.398118,409,392.813449
28.378591,692,419.248242
47.497574,807,452.394534
20.046601,387,470.714237
5.259762,207,480.261501
3.747929,164,488.036273
35.883953,575,514.821434
15.951408,354,531.408227
12.025161,341,547.421359
9.701863,283,560.667775
7.999808,201,570.064069
27.042152,388,588.390831
14.502688,360,605.190727
21.221802,399,623.853284
18.820339,386,641.790336
61.007145,955,686.544094
17.377551,210,696.335127
9.86497,253,708.126442
20.789379,358,724.83999
3.132212,111,729.864914
18.88646,277,742.621577
26.271848,422,761.971688
40.746537,402,780.705059
15.032853,249,792.216518
13.199835,193,800.964061
6.66672,153,807.936121
31.604315,392,825.708861
30.168775,308,839.749646
39.80929,401,858.065534
20.904226,233,868.618177
33.539215,465,889.684864
64.549491,555,914.875259
12.216364,251,926.358594
33.637397,346,942.005404
6.996126,155,949.112199
36.392228,429,968.74514
28.926781,372,985.713025
53.52912,534,1009.843463
31.927459,383,1027.491541
78.060974,537,1051.588432
38.81659,509,1074.865632
28.062968,313,1089.436532
23.931712,234,1099.985584
12.492812,258,1111.86827
49.49339,598,1139.11396
24.031908,388,1157.133859
48.738135,456,1177.871463
23.049606,384,1195.701807
49.497469,487,1218.105032
21.524337,379,1235.747463
28.094595,305,1249.350107
38.51907,327,1263.844194
24.129954,301,1277.624022
43.075796,482,1299.656602
19.649515,271,1312.275813
26.206731,327,1327.245865
31.197893,354,1343.444558
47.705012,534,1367.823795
26.823262,332,1382.832035
28.748988,360,1399.250733
28.933525,384,1416.454743
37.763695,339,1431.788611
33.627855,378,1448.916636
39.951561,469,1470.787095
27.939247,330,1485.843999
44.46867,419,1504.847405
48.471115,464,1526.117984
28.415091,306,1540.034338
6.828234,197,1549.080845
27.162396,347,1564.898817
38.03927,436,1584.800823
21.008274,301,1598.664942
38.118497,456,1619.140939
28.603879,301,1632.892071
22.824656,261,1644.76477
31.550259,452,1665.935208
24.790442,365,1682.736223
38.939213,408,1701.573516
20.773275,407,1720.497707
29.380246,348,1736.39705
10.314503,240,1747.32084
32.232943,320,1761.931921
29.89658,307,1776.196178
36.055614,435,1796.272707
50.919862,478,1818.279026
45.467814,401,1836.948337
45.048958,376,1854.312224
40.656591,367,1871.157463
46.159579,482,1893.525514
26.365064,268,1906.041691
29.186482,347,1922.061549
58.699094,483,1944.222873
54.367664,399,1963.056835
23.508802,299,1976.818609
49.518124,368,1993.844447
44.192265,380,2011.297224
34.530208,355,2027.7403
36.05474,487,2050.17507
23.605498,313,2064.503636
15.123395,246,2075.770275
37.393033,528,2100.104881
29.652258,349,2116.023673
29.640235,422,2135.391608
35.41718,459,2156.743476
32.477266,304,2170.80616
12.945555,193,2179.974324
42.364047,329,2195.491127
35.768632,460,2217.133369
31.741195,250,2228.601756
21.56686,275,2241.422072
52.001285,444,2261.924267
16.789993,204,2271.537708
22.77255,189,2280.436683
32.391437,289,2293.795172
30.951741,288,2306.96382
34.331212,277,2319.453714
18.412891,226,2329.827235
54.406213,352,2346.181518
41.896743,423,2365.454888
72.039668,543,2390.66833
20.115725,242,2401.921229
25.147551,199,2411.123856
28.791344,332,2426.368653
7.765126,149,2433.561168
17.676606,222,2443.884545
40.971458,390,2461.936122
28.404246,339,2477.502541
19.475651,208,2487.104024
29.200289,270,2499.530055
27.235606,258,2511.364148
25.808871,233,2522.026907
48.456431,299,2535.845436
23.372646,263,2548.139902
16.740717,181,2556.618624
41.232986,367,2573.60624
14.703385,248,2585.02796
33.639155,331,2600.203088
37.125955,241,2611.205593
51.177347,374,2628.264964
31.876531,271,2640.540992
24.17314,296,2654.257396
54.27083,457,2675.24024
58.233039,453,2696.088479
44.586246,391,2714.236568
48.245355,512,2737.841626
23.096627,234,2748.544396
24.177597,228,2758.833991
38.717052,241,2769.870287
20.689097,234,2780.716708
31.166618,342,2796.489831
22.167808,215,2806.353164
35.189076,343,2822.032901
41.873052,355,2838.514823
67.788204,509,2862.10106
20.006433,219,2872.233964
27.07741,323,2887.48204
44.753721,314,2902.177032
33.465628,326,2917.308618
32.682569,291,2930.936857
18.248228,210,2940.615117
48.059486,341,2956.422505
27.138459,291,2970.046098
60.097882,395,2988.412194
35.952442,299,3002.353476
13.510649,143,3009.049069
33.032938,279,3021.964396
10.614063,158,3029.529078
27.411528,260,3041.552638
25.571911,194,3050.710106
40.193872,382,3068.514988
32.739566,276,3081.278775
24.382395,242,3092.64529
37.889417,361,3109.441908
42.579198,322,3124.271878
18.408464,186,3133.033493
36.524653,242,3144.425364
16.979463,192,3153.749814
25.327355,194,3162.870554
53.203356,351,3179.184661
37.612061,328,3194.279673
22.21902,308,3208.623354
23.685928,328,3224.11844
14.045614,180,3232.629441
40.174171,267,3245.18401
25.168664,244,3256.528601
27.614622,296,3270.395437
23.857836,198,3279.84429
48.951099,447,3300.843039
71.794344,420,3320.665256
52.965892,343,3336.984853
37.733415,284,3350.283078
17.119348,162,3357.764581
15.013234,173,3365.933627
25.549264,222,3376.414689
44.186962,382,3394.232771
30.008771,290,3408.10422
37.548581,327,3423.592554
52.50519,435,3443.974948
21.783306,269,3456.635044
35.675412,407,3476.091142
27.810431,215,3486.319824
25.323665,214,3496.299403
27.583673,240,3507.548593
28.62017,247,3519.044848
37.70121,275,3531.990827
24.454626,232,3542.886753
42.494779,286,3556.27166
13.693293,222,3566.658437
22.10492,179,3575.012113
37.114236,300,3589.171978
41.951937,369,3606.442954
45.258294,421,3626.131313
42.778501,316,3640.973088
30.380149,257,3653.280331
39.141621,378,3671.0711
12.304366,174,3679.241011
31.042306,264,3691.634913
58.403218,345,3708.096611
40.37392,337,3724.074007
52.966024,359,3740.991391
25.424058,213,3750.999495
19.386348,218,3761.33471
28.010242,206,3770.998766
36.20323,337,3787.152482
20.869037,266,3799.751065
26.897354,370,3817.281779
28.820073,305,3831.828306
25.116443,246,3843.664418
24.442147,259,3856.066456
35.659773,264,3868.440349
38.620494,350,3884.866815
65.624435,480,3907.490585
37.214921,366,3924.967949
31.428227,259,3937.216471
31.034244,302,3951.470206
44.765204,409,3970.907711
49.085073,378,3988.707252
22.225706,225,3999.27713
34.666036,294,4013.127807
11.787097,175,4021.308254
13.259733,183,4030.101008
41.053389,239,4041.37483
23.004529,248,4053.09255
17.577121,182,4061.591502
22.024982,251,4073.409646
33.781504,261,4085.750778
41.855252,273,4099.038597
32.829037,295,4113.056502
15.094452,186,4121.863106
44.683739,375,4139.596674
29.187631,259,4151.976263
53.476688,339,4168.160605
19.91335,186,4177.108731
23.436227,207,4186.967803
46.471718,373,4204.595516
24.069457,267,4217.215837
27.684014,296,4231.355734
44.837268,370,4248.75012
57.432756,362,4265.76461
43.605594,432,4286.233867
16.449065,226,4296.995473
18.150508,216,4307.21275
23.156449,199,4316.63843
32.169018,305,4330.909979
18.491744,269,4343.72508
46.037749,405,4363.153609
20.651067,202,4372.862244
19.847892,208,4382.707597
28.983381,281,4396.200225
17.376958,200,4406.100456
44.200067,394,4424.806609
37.5193,356,4441.62454
30.731972,250,4453.435879
29.312872,272,4466.460708
