time/episodes,train/n_updates,rollout/ep_rew_mean,time/fps,time/total_timesteps,train/ent_coef,train/learning_rate,train/critic_loss,rollout/ep_len_mean,time/time_elapsed,train/actor_loss,train/ent_coef_loss
832,247395,31.31082562,13,247496,0.007179703563451767,0.0003,0.37030190229415894,287.15,19026,-5.951472282409668,-0.4877862334251404
836,248295,31.152554879999997,13,248396,0.007583802565932274,0.0003,0.32074761390686035,285.14,19097,-5.747988700866699,0.46494966745376587
840,249596,31.580039060000004,13,249697,0.008054685778915882,0.0003,0.33621472120285034,288.63,19201,-5.924632549285889,0.9895153045654297
844,250952,31.603653530000003,13,251053,0.008204985409975052,0.0003,0.3765164017677307,291.44,19308,-5.685713768005371,-0.04325714707374573
848,252028,31.638276499999996,13,252129,0.00760684022679925,0.0003,0.3207327723503113,290.44,19394,-5.788503170013428,-0.412472665309906
852,252890,31.40116792,12,252991,0.007756501901894808,0.0003,0.07770103216171265,287.1,19463,-5.784916877746582,1.306402564048767
856,253999,31.03705298,12,254100,0.008064220659434795,0.0003,0.2695242762565613,287.18,19551,-5.84474515914917,0.07749830931425095
860,255255,30.815587029999996,12,255356,0.007547664921730757,0.0003,0.49537259340286255,287.03,19645,-5.626944541931152,-0.28403839468955994
864,256324,30.49513068,13,256425,0.006842964328825474,0.0003,0.1288858950138092,285.34,19722,-5.937014102935791,-0.693260669708252
868,257724,30.49358221,13,257825,0.007459572050720453,0.0003,0.14705824851989746,288.51,19831,-5.863296985626221,-0.34021082520484924
872,258825,30.271499340000002,12,258926,0.007216373924165964,0.0003,0.12635451555252075,288.67,19919,-5.763910293579102,0.027669884264469147
876,259630,29.92809115,12,259731,0.007081539370119572,0.0003,0.40084654092788696,283.3,19979,-5.9371843338012695,1.0162353515625
880,260777,29.855538019999994,13,260878,0.007153124548494816,0.0003,0.21007169783115387,282.01,20064,-5.871814727783203,0.6369442939758301
884,261771,29.777876349999996,13,261872,0.0073751406744122505,0.0003,0.26776498556137085,281.22,20143,-5.635036468505859,0.4597247540950775
888,262847,30.185728370000007,13,262948,0.007646994199603796,0.0003,0.22856919467449188,282.4,20225,-5.547330856323242,1.0029689073562622
892,264214,30.06308381,12,264315,0.007111266255378723,0.0003,0.09550076723098755,282.94,20334,-5.763696193695068,-0.43214207887649536
896,265535,29.79457221,12,265636,0.007648346945643425,0.0003,0.5502991676330566,284.45,20440,-5.953883647918701,-1.1612080335617065
900,266655,29.459595290000003,12,266756,0.007014352362602949,0.0003,0.17570798099040985,280.07,20530,-6.057627201080322,1.3669548034667969
904,268163,30.526754690000004,12,268264,0.007117878179997206,0.0003,0.28203731775283813,287.2,20648,-5.909901142120361,1.2838176488876343
908,269149,30.40569203,12,269250,0.007394053041934967,0.0003,0.09911433607339859,285.76,20722,-6.006928443908691,-1.0010439157485962
912,270522,30.73355992,12,270623,0.008002585731446743,0.0003,0.30589359998703003,290.13,20831,-5.930902481079102,0.3734745383262634
916,271604,30.434185829999997,12,271705,0.007377912290394306,0.0003,0.2372026890516281,288.26,20918,-5.566061973571777,0.12574627995491028
920,272688,30.115433399999997,12,272789,0.0077887908555567265,0.0003,0.5089765787124634,287.22,21004,-5.85269832611084,0.7199574112892151
924,273915,29.948355089999996,12,274016,0.007551995571702719,0.0003,0.5273245573043823,286.55,21101,-5.769253253936768,-1.936866283416748
928,275095,30.05173008,12,275196,0.006964646279811859,0.0003,0.3062598705291748,288.39,21187,-5.87258243560791,-0.023398354649543762
932,276268,30.00133135,12,276369,0.007522259373217821,0.0003,0.2917757034301758,288.73,21276,-5.854423999786377,-0.3679271340370178
936,277348,29.897742900000004,12,277449,0.007590969558805227,0.0003,0.21450980007648468,290.53,21363,-5.703927993774414,1.1786913871765137
940,278801,29.835518829999998,12,278902,0.00738992914557457,0.0003,0.17343035340309143,292.05,21479,-5.864861965179443,0.07291483879089355
944,279840,29.6598752,12,279941,0.006931545212864876,0.0003,0.5542566776275635,288.88,21555,-5.733448028564453,0.08186500519514084
948,281020,29.521693300000003,12,281121,0.007333808578550816,0.0003,0.26383817195892334,289.92,21645,-5.800070762634277,-0.377553790807724
952,282334,30.041729540000002,12,282435,0.007732531521469355,0.0003,0.2642207145690918,294.44,21745,-5.8781657218933105,0.4163401126861572
956,283521,30.311502060000002,12,283622,0.007604149170219898,0.0003,0.12656250596046448,295.22,21832,-5.583737850189209,-1.328461766242981
960,284825,30.278143290000003,12,284926,0.0073959254659712315,0.0003,0.40603363513946533,295.7,21936,-5.768977165222168,1.2158976793289185
964,285833,30.45724299,12,285934,0.007829315029084682,0.0003,0.3131323456764221,295.09,22017,-5.65662145614624,1.9913537502288818
968,287010,30.56516139,12,287111,0.0073301480151712894,0.0003,0.4358929693698883,292.86,22109,-5.9773030281066895,0.3114139437675476
972,288293,30.593338579999994,12,288394,0.007158416323363781,0.0003,0.24633875489234924,294.68,22209,-6.043394565582275,0.07683798670768738
976,289329,30.570795809999996,12,289430,0.007444771472364664,0.0003,0.10533983260393143,296.99,22292,-5.767375469207764,0.8176799416542053
980,290723,30.596759740000003,12,290824,0.0073494077660143375,0.0003,0.12940436601638794,299.46,22401,-5.489317417144775,0.16728246212005615
984,292075,31.068087530000003,12,292176,0.007026698440313339,0.0003,0.42216557264328003,303.04,22500,-5.661915302276611,0.4468535780906677
988,293173,30.812599630000005,12,293274,0.006798763759434223,0.0003,0.0696026086807251,303.26,22584,-5.9092864990234375,-0.10396429896354675
992,294365,30.78051318,12,294466,0.007023810874670744,0.0003,0.6637710332870483,301.51,22679,-5.798947811126709,0.4392654299736023
996,295603,31.104553129999996,12,295704,0.007307087536901236,0.0003,0.14145706593990326,300.68,22778,-5.969832420349121,0.13273239135742188
1000,296873,30.96936843,12,296974,0.007029593922197819,0.0003,0.26453304290771484,302.18,22879,-5.774752140045166,-0.1474776715040207
1004,297883,30.318704339999996,12,297984,0.007186457980424166,0.0003,0.3755335211753845,297.2,22958,-5.7257795333862305,0.623778760433197
1008,299255,30.61765802,12,299356,0.0069683268666267395,0.0003,0.3886967897415161,301.06,23066,-5.811647891998291,1.181088924407959
1012,300262,30.191424670000007,12,300363,0.007366747595369816,0.0003,0.16358882188796997,297.4,23146,-6.047433376312256,0.22959625720977783
1016,301706,30.51179694,12,301807,0.007174891419708729,0.0003,0.44823336601257324,301.02,23261,-5.814344882965088,0.39802467823028564
1020,303109,31.00173291,12,303210,0.007197140250355005,0.0003,0.2304432988166809,304.21,23372,-5.7193145751953125,-0.21559566259384155
1024,304294,30.95997694,12,304395,0.0073848990723490715,0.0003,0.08385501801967621,303.79,23467,-5.748287677764893,-0.09200914949178696
1028,305433,31.002498320000004,12,305534,0.007106818724423647,0.0003,0.23751485347747803,303.38,23550,-5.661199569702148,1.37378990650177
1032,306618,30.94851755,12,306719,0.007673710118979216,0.0003,0.4160827398300171,303.5,23639,-5.780485153198242,-0.453143835067749
1036,307457,30.61143964,12,307558,0.00730298412963748,0.0003,0.16841162741184235,301.09,23703,-5.683849334716797,0.06095892935991287
1040,308628,30.33058741,12,308729,0.007252166513353586,0.0003,0.07331491261720657,298.27,23795,-5.718992233276367,0.22156183421611786
1044,309860,30.65933591,12,309961,0.006822591181844473,0.0003,0.34874728322029114,300.2,23893,-5.8487138748168945,-0.24935312569141388
1048,311072,30.704373580000002,12,311173,0.0073992060497403145,0.0003,0.3011522889137268,300.52,23989,-6.120104789733887,-0.3608226478099823
1052,312307,30.633223389999998,12,312408,0.007570098619908094,0.0003,0.1723550260066986,299.73,24079,-6.013181686401367,-0.6748960614204407
1056,313423,30.197628149999996,12,313524,0.007384099531918764,0.0003,0.5580521821975708,299.02,24168,-5.706928253173828,-1.508848786354065
1060,314587,30.234511910000002,12,314688,0.007204577326774597,0.0003,0.1634998619556427,297.62,24259,-6.015957832336426,-0.47433236241340637
1064,315700,30.196708590000004,12,315801,0.007397361099720001,0.0003,0.4927201271057129,298.67,24347,-5.577750205993652,1.9837844371795654
1068,316833,30.056318689999998,12,316934,0.007114919368177652,0.0003,0.06719867885112762,298.23,24437,-5.3963623046875,1.026862621307373
1072,318290,30.683436590000007,12,318391,0.007198698353022337,0.0003,0.20508164167404175,299.97,24547,-6.087079048156738,-1.0995264053344727
1076,319496,30.96957817,12,319597,0.0072566429153084755,0.0003,0.0994546115398407,301.67,24639,-5.9805498123168945,-0.3295900225639343
1080,320608,30.954431629999995,12,320709,0.007392117753624916,0.0003,0.6041083335876465,298.85,24720,-5.652853012084961,0.3263382315635681
1084,321734,30.55678919,12,321835,0.007552215363830328,0.0003,0.30543649196624756,296.59,24809,-5.8232035636901855,0.6345449686050415
1088,323063,30.968465999999992,12,323164,0.007659653667360544,0.0003,0.6113178730010986,298.9,24910,-5.9207048416137695,0.4449106454849243
1092,323936,30.64892097,12,324037,0.007495219819247723,0.0003,0.38824695348739624,295.71,24980,-5.696008682250977,0.06589256227016449
1096,325059,30.593208030000007,12,325160,0.007861948572099209,0.0003,0.28443479537963867,294.56,25068,-5.805055141448975,-0.5938827395439148
1100,326573,31.083451399999998,12,326674,0.007369667291641235,0.0003,0.1874735951423645,297.0,25185,-5.939065456390381,-0.023680895566940308
1104,328070,31.59885452,12,328171,0.007389231584966183,0.0003,0.23180773854255676,301.87,25304,-5.756106853485107,-0.9603499174118042
1108,329385,31.542314580000003,12,329486,0.007092539221048355,0.0003,0.06899537146091461,301.3,25409,-5.810457229614258,-0.7168495059013367
1112,330626,31.7124703,12,330727,0.00767584377899766,0.0003,0.12490373104810715,303.64,25507,-5.856757164001465,-0.5143787860870361
1116,331943,31.686521399999997,12,332044,0.007007108069956303,0.0003,0.23334366083145142,302.37,25610,-5.982406139373779,0.4277624189853668
1120,333457,31.825421369999994,12,333558,0.00700724171474576,0.0003,0.3939002454280853,303.48,25725,-5.59146785736084,0.9453591108322144
1124,334510,31.695577240000002,12,334611,0.006859344430267811,0.0003,0.30270761251449585,302.16,25809,-5.779054164886475,-1.7708277702331543
1128,335823,31.63715272,12,335924,0.006890204735100269,0.0003,0.1738457977771759,303.9,25914,-5.696258544921875,0.31204041838645935
1132,336955,31.686596679999997,12,337056,0.006962235551327467,0.0003,0.05162790045142174,303.37,26003,-5.717721939086914,-0.9653558135032654
1136,338042,32.239920240000004,12,338143,0.0067933909595012665,0.0003,0.2416308969259262,305.85,26090,-5.665843486785889,0.09254994988441467
1140,338881,31.97647725,12,338982,0.007151009980589151,0.0003,0.1045418530702591,302.53,26157,-5.7578630447387695,-0.8680374026298523
1144,339990,31.85213361,12,340091,0.007061126176267862,0.0003,0.137815922498703,301.3,26245,-5.710290431976318,0.38171082735061646
1148,341123,31.558451260000002,12,341224,0.00672258110716939,0.0003,0.3019677400588989,300.51,26335,-6.112602710723877,0.009565412998199463
1152,342375,31.40337107,12,342476,0.0069765690714120865,0.0003,0.5806694626808167,300.68,26434,-5.991129398345947,0.19482316076755524
1156,343472,31.59737636,12,343573,0.006637541111558676,0.0003,0.567770779132843,300.49,26513,-5.7872314453125,-0.22660136222839355
1160,344788,31.52252809,12,344889,0.006661664228886366,0.0003,0.1970250904560089,302.01,26613,-6.111120700836182,-0.1234319806098938
1164,345867,31.476331209999998,12,345968,0.007080891169607639,0.0003,0.6065378189086914,301.67,26692,-5.775415420532227,0.9738730192184448
1168,346976,31.48011593,12,347077,0.007265780121088028,0.0003,0.11730121076107025,301.43,26773,-5.9860758781433105,-0.7468475103378296
1172,348357,31.315735869999997,12,348458,0.007149448152631521,0.0003,0.17606976628303528,300.67,26875,-5.827681541442871,0.34973517060279846
1176,349676,31.4709891,12,349777,0.007037485484033823,0.0003,0.34920766949653625,301.8,26977,-6.097830772399902,-0.17421594262123108
1180,350871,31.641492590000002,12,350972,0.00729915127158165,0.0003,0.5106478929519653,302.63,27065,-5.742617130279541,-0.648057222366333
1184,351989,31.94549887,12,352090,0.006548119708895683,0.0003,0.39110541343688965,302.55,27148,-5.9706525802612305,0.4335181415081024
1188,353103,31.470631409999996,12,353204,0.007187794428318739,0.0003,0.37929731607437134,300.4,27237,-5.831904888153076,0.7304868102073669
1192,354189,31.85635612,12,354290,0.006655850913375616,0.0003,0.13967624306678772,302.53,27324,-5.845364093780518,0.1918773055076599
1196,355626,32.18536574,12,355727,0.00683481153100729,0.0003,0.35358723998069763,305.67,27438,-6.181920051574707,-1.0381807088851929
1200,356807,31.65831517,12,356908,0.006623850669711828,0.0003,0.2528979778289795,302.34,27533,-5.943329334259033,0.1850328892469406
1204,357986,31.391700450000002,12,358087,0.007346927188336849,0.0003,0.28026700019836426,299.16,27620,-5.666213035583496,1.6993588209152222
1208,358908,30.892743489999997,12,359009,0.006967207416892052,0.0003,0.15759152173995972,295.23,27694,-5.942914009094238,0.875779390335083
1212,359921,30.91420661,12,360022,0.006815096829086542,0.0003,0.11300496757030487,292.95,27775,-5.822271347045898,0.26294583082199097
1216,361363,30.793318399999997,12,361464,0.006971045397222042,0.0003,0.2595680058002472,294.2,27890,-5.7548298835754395,0.8121634721755981
1220,362360,30.356923549999998,12,362461,0.006850724574178457,0.0003,0.10582128912210464,289.03,27970,-6.134396553039551,0.12466641515493393
1224,363480,30.537818319999996,12,363581,0.007290500216186047,0.0003,0.1989070624113083,289.7,28060,-5.953732490539551,0.3179960548877716
1228,364581,30.357730409999995,12,364682,0.00686802389100194,0.0003,0.4288523197174072,287.58,28131,-5.8207502365112305,0.21277393400669098
1232,365756,30.55493195,12,365857,0.006690349895507097,0.0003,0.4859103262424469,288.01,28206,-5.680987358093262,0.3067684769630432
1236,367005,30.53878454,12,367106,0.006353216711431742,0.0003,0.583005428314209,289.63,28286,-6.122427463531494,-0.8997475504875183
1240,367962,30.707753580000002,12,368063,0.006448774132877588,0.0003,0.359114408493042,290.81,28346,-5.926961898803711,0.7848188281059265
1244,369393,30.777271529999997,12,369494,0.006688142195343971,0.0003,0.10864600539207458,294.03,28438,-6.31163215637207,-0.7027714848518372
1248,370470,31.043516539999995,12,370571,0.006805471144616604,0.0003,0.2931102216243744,293.47,28507,-6.155998706817627,-1.2043310403823853
1252,371882,31.478812500000004,13,371983,0.006224119570106268,0.0003,0.31664687395095825,295.07,28597,-6.121127128601074,-0.5241127610206604
1256,373094,31.594681249999997,13,373195,0.006502247881144285,0.0003,0.046605512499809265,296.22,28674,-5.8701677322387695,-0.4759005606174469
1260,374314,31.559518019999995,13,374415,0.0067113423720002174,0.0003,0.21747322380542755,295.26,28752,-5.7453532218933105,1.729339838027954
1264,375558,31.866935830000003,13,375659,0.006298148073256016,0.0003,0.7833340167999268,296.91,28831,-5.779387950897217,-0.043043166399002075
1268,376501,31.575031750000004,13,376602,0.00628995755687356,0.0003,0.23781609535217285,295.25,28891,-5.839751720428467,2.2269115447998047
1272,377698,30.984235380000005,13,377799,0.006346498150378466,0.0003,0.28193533420562744,293.41,28967,-6.031223297119141,0.2213173657655716
1276,378584,30.347979289999998,13,378685,0.0066341678611934185,0.0003,0.12682220339775085,289.08,29024,-6.053342819213867,-0.19547569751739502
1280,379512,29.93193612,13,379613,0.006781380157917738,0.0003,0.1738850623369217,286.41,29083,-5.9003190994262695,0.8134000897407532
1284,381091,30.323271320000003,13,381192,0.006724523846060038,0.0003,0.20335152745246887,291.02,29183,-5.969094276428223,-0.6770394444465637
1288,382130,30.386267850000003,13,382231,0.0064580705948174,0.0003,0.2483624964952469,290.27,29249,-6.004091262817383,-0.9647518992424011
1292,383136,30.286282690000004,13,383237,0.006575651466846466,0.0003,0.19527634978294373,289.47,29313,-6.063359260559082,-0.06637965142726898
1296,384220,29.660376429999996,13,384321,0.007124431896954775,0.0003,0.2286028116941452,285.94,29382,-6.051085948944092,-0.346482515335083
1300,385318,29.55001611,13,385419,0.00710652070119977,0.0003,0.49163269996643066,285.11,29452,-6.068248748779297,0.36065757274627686
1304,386561,29.36084303,13,386662,0.007124605122953653,0.0003,0.2553039491176605,285.75,29531,-6.054204940795898,-0.32175153493881226
1308,387925,30.20395505,13,388026,0.006647867150604725,0.0003,0.630035400390625,290.17,29613,-6.020965576171875,1.2913453578948975
1312,389179,30.380655750000003,13,389280,0.0066235982812941074,0.0003,0.5054534673690796,292.58,29686,-5.887038230895996,1.9176247119903564
1316,390614,30.572128210000002,13,390715,0.006546018645167351,0.0003,0.1322401762008667,292.51,29770,-6.195095062255859,-1.260287880897522
1320,391953,30.97980381,13,392054,0.006584939081221819,0.0003,0.36917030811309814,295.93,29849,-5.766199588775635,-0.14558976888656616
1324,393322,31.24958855000001,13,393423,0.006247443147003651,0.0003,0.10048972070217133,298.42,29930,-5.823488235473633,0.2211567759513855
1328,394215,31.02483565000001,13,394316,0.00690020015463233,0.0003,0.030417311936616898,296.34,29983,-6.1450042724609375,-0.9323855638504028
1332,395424,30.744905000000003,13,395525,0.006679947953671217,0.0003,0.3297310471534729,296.68,30054,-5.844349384307861,-0.01900939643383026
1336,396800,31.290955329999996,13,396901,0.006915111094713211,0.0003,0.32786524295806885,297.95,30134,-5.8256402015686035,-0.47102195024490356
1340,398179,31.653987790000006,13,398280,0.006749858148396015,0.0003,0.35361671447753906,302.17,30215,-5.749718189239502,0.20316356420516968
1344,399379,31.435727550000006,13,399480,0.006546714808791876,0.0003,0.35626015067100525,299.86,30286,-5.966080665588379,-0.6706715822219849
