#{"t_start": 1763019440.6694343, "env_id": "None"}
r,l,t
118.678987,199,3.023607
203.493247,159,5.867162
55.66322,65,7.103872
73.498502,89,8.678957
286.014522,226,12.70588
252.913212,145,15.319676
189.940656,150,17.890289
309.380905,215,21.581862
156.658289,128,23.875818
138.496698,137,26.178204
352.830252,199,29.52654
155.043856,136,31.91345
162.226467,116,33.872492
304.159891,176,37.019236
507.573241,256,41.316016
252.400252,196,44.753327
66.790004,62,45.785588
178.067454,142,48.188662
294.720367,175,51.131536
270.590404,196,54.391091
160.409571,122,56.441978
158.569572,147,58.90289
149.791917,170,61.739257
116.288509,91,63.268399
71.331598,61,64.289679
180.872585,134,66.571066
73.469731,69,67.729233
300.032904,200,71.133279
226.13264,146,73.624136
126.605967,98,75.264283
266.491527,191,78.506049
338.815198,189,81.720674
181.375733,133,83.969585
234.531991,178,86.98167
142.581688,142,89.380314
284.827115,215,93.031447
180.387048,155,95.646629
256.956232,200,99.302487
380.533724,227,103.14556
130.657766,139,105.490399
177.945732,100,107.175394
367.566353,262,111.656437
165.253664,177,114.670178
335.923082,172,117.572998
724.132499,228,121.428795
68.198646,75,122.819164
263.329594,138,125.144087
164.169332,128,127.285012
360.586855,232,131.18504
242.10875,144,133.65724
137.568856,97,135.31072
125.381103,101,137.090602
183.599254,104,138.924065
216.52214,160,141.710467
214.262561,179,145.285595
421.32227,291,151.445818
344.124296,190,154.943355
152.573849,107,156.86607
124.045347,211,161.096346
181.345108,149,163.85823
136.798755,94,165.454603
472.612675,310,171.118257
97.252533,91,173.027899
332.632765,253,177.911669
219.045986,134,180.356693
159.743467,116,182.448753
476.117737,190,186.102714
272.390552,166,189.097061
215.177087,190,192.425816
226.819092,169,195.45645
111.975776,101,197.312982
4583.12326,231,201.31093
199.931975,261,206.189473
275.092755,205,210.147395
129.741021,86,211.861886
98.826515,93,213.603493
134.798355,116,216.133156
216.370389,163,219.657951
102.149089,95,221.585645
184.695655,128,224.129177
192.828151,148,227.084502
277.360183,189,230.620473
266.710298,208,234.536868
210.991943,101,236.297107
159.28872,194,240.100682
240.841048,158,243.052836
143.353566,145,245.681368
243.233953,129,248.124067
116.184951,108,250.188658
235.883564,181,253.872981
94.282887,121,256.115228
117.687781,135,258.633498
95.884967,101,260.539703
110.709823,87,262.161336
113.152689,88,263.845644
157.462693,107,265.843595
97.231703,113,267.821637
92.340318,96,269.600852
112.034938,105,271.522488
72.909689,97,273.422503
170.179597,130,275.862216
112.221488,93,277.567302
96.638248,79,279.014471
73.020107,100,280.892683
101.584137,95,282.720963
114.582809,97,284.767987
114.821417,107,286.79737
86.679708,103,288.742894
78.090889,113,290.837282
77.882698,82,292.649779
98.736796,112,294.733454
80.774426,122,297.012963
55.484541,66,298.194282
132.883362,112,300.384808
153.473994,160,303.366638
107.189806,108,305.459813
206.015213,143,308.10444
175.128843,202,311.877579
135.308918,118,314.122958
162.001595,157,317.099677
374.361739,353,323.692263
33.121065,58,324.796993
