#{"t_start": 1763018651.444966, "env_id": "None"}
r,l,t
44.752713,61,1.180161
226.503734,230,4.849519
245.389513,222,8.730539
119.948524,104,10.579625
306.804314,203,14.110652
168.760053,103,16.072366
297.986635,211,19.895273
214.770718,140,22.231234
276.80616,235,26.513038
244.71012,177,29.589537
190.627682,186,32.840643
265.319968,163,35.709852
239.508089,136,37.91392
125.292725,113,39.850662
157.931639,143,42.347434
189.584516,163,45.056502
214.111825,158,47.678958
140.94863,95,49.244093
167.321416,129,51.34736
159.913317,128,53.521551
370.530223,247,57.601295
424.874743,233,61.579378
219.231649,144,64.138077
169.163542,126,66.291576
313.067277,196,69.470678
148.695897,158,72.033976
211.23526,119,73.951018
205.446566,118,75.835
159.611404,145,78.408225
219.044211,152,80.861985
234.724593,160,83.510345
238.243292,240,87.379313
167.00486,133,89.511019
233.003276,167,92.213283
175.855564,120,94.138709
274.533636,160,96.695542
250.240113,214,100.125532
206.328743,176,102.981361
154.576633,161,105.583136
291.337053,164,108.23784
226.873824,186,111.226087
244.08799,188,114.256468
439.999619,293,118.99425
196.765754,139,121.2958
192.317561,133,123.467113
445.286278,279,127.954511
195.97572,123,130.054704
123.716746,105,131.747912
324.705256,220,135.310808
111.309696,92,136.786009
177.298454,135,139.082492
250.718063,167,141.92994
278.329386,231,145.667328
262.03082,166,148.327236
82.344191,65,149.38902
419.353543,284,153.988472
335.93604,209,157.370424
322.746661,186,160.474538
135.254711,117,162.561078
263.43925,260,167.128977
187.843556,146,169.683253
313.069791,186,172.878759
207.401837,132,175.173655
124.193857,103,176.892726
284.061153,170,179.708261
465.233394,232,183.516349
226.262071,105,185.407834
195.309927,183,188.376816
375.220005,287,193.03015
67.545575,68,194.121962
214.014399,158,196.687585
111.189496,132,198.93523
150.314298,110,200.778044
141.978583,130,203.096061
112.866773,183,206.237208
114.839528,127,208.352992
166.595542,118,210.253845
128.104918,130,212.366111
267.087842,238,216.249421
110.306991,90,217.700906
188.996107,121,219.651231
184.96256,134,221.789764
124.435253,120,223.703467
227.344251,184,226.703745
97.871108,71,227.866363
262.59391,178,231.110606
103.758971,99,232.834873
80.784941,115,234.809736
147.878456,95,236.545676
288.914814,217,240.434591
157.543149,165,243.219477
62.000133,65,244.321741
250.893708,170,247.293944
265.727987,216,250.930606
101.847062,96,252.530846
282.929195,210,256.062017
263.133911,237,260.15196
126.272777,118,262.186408
74.240884,81,263.919732
155.286641,173,267.061132
162.199616,148,269.71222
237.725651,146,272.22417
85.342595,82,273.632686
95.612756,71,274.830467
132.795235,121,276.932919
174.852917,127,279.205194
114.204928,127,281.408424
345.362683,196,285.007827
160.779738,206,289.428998
349.687274,326,295.233858
79.170632,74,296.495315
188.394291,200,300.539189
156.658653,156,303.262773
168.321908,177,306.408616
209.484457,259,310.918806
109.215305,112,312.757354
96.529686,74,314.005193
209.933045,182,317.108867
125.313272,112,318.964531
184.516963,139,321.320959
150.726113,109,323.168014
138.527447,104,324.99033
103.679158,87,326.636325
239.918123,200,329.985554
271.56109,191,333.194504
119.702118,96,334.775858
138.539863,113,336.610965
164.795732,107,338.331432
180.49992,125,340.357639
204.120227,146,342.751093
121.587773,129,344.853337
170.275129,127,346.915351
101.806833,85,348.295053
118.105814,115,350.173459
141.255497,95,351.755723
187.161071,167,354.487626
190.730101,142,356.813519
185.49153,162,359.454421
76.697652,86,360.879903
218.246172,154,363.376388
99.9739,120,365.323827
214.727781,221,368.907502
136.105113,130,371.03086
108.145051,91,372.543865
259.588652,165,375.24818
140.03781,98,377.044899
235.133194,263,381.401196
103.581084,103,383.130204
127.227378,80,384.435151
289.207276,203,387.878453
199.464832,173,390.847028
294.835555,197,394.078378
231.9432,220,397.639862
60.478966,66,398.711189
73.173476,68,399.818724
86.012026,87,401.249053
112.030756,128,403.348155
77.809136,68,404.453761
104.210092,83,405.803385
111.177641,101,407.457333
163.126881,94,408.991455
139.844038,81,410.309555
85.947366,85,411.702677
151.549078,113,413.543049
38.881609,54,414.431685
72.484157,78,415.70981
148.202215,165,418.436451
102.858226,79,419.703996
86.954671,84,421.072233
146.303962,160,423.687736
131.637783,90,425.173233
149.050032,94,426.72576
89.828491,78,428.002507
50.694666,61,428.998801
140.278928,97,430.56088
52.976401,56,431.467598
57.079102,60,432.439701
154.872174,155,434.975909
44.388181,53,435.852425
114.44515,87,437.314602
230.446787,113,439.175998
163.435925,133,441.508189
35.553401,60,442.5444
147.98481,93,444.096465
48.805114,57,445.049067
105.37977,92,446.678384
67.858146,75,448.014511
165.902227,160,450.88951
68.396659,64,452.037157
162.902902,196,455.349236
62.898035,69,456.567988
159.74467,99,458.246773
181.156669,134,460.604348
239.993231,196,464.002298
116.426454,89,465.540098
223.440843,193,469.141544
