train/critic_loss,time/time_elapsed,train/learning_rate,train/ent_coef,time/episodes,rollout/ep_len_mean,train/ent_coef_loss,train/actor_loss,time/fps,train/n_updates,time/total_timesteps,rollout/ep_rew_mean
0.08296503126621246,2042,0.0003,0.007042333018034697,164,327.25,0.16243305802345276,-6.558669090270996,27,55599,55700,30.943622599999998
0.19422143697738647,2080,0.0003,0.006668010726571083,168,327.66,-0.4064650535583496,-6.555963039398193,27,56608,56709,31.17432883
0.4671023488044739,2148,0.0003,0.00740309152752161,172,331.49,-0.9993603229522705,-6.746075630187988,27,58457,58558,31.99957696
0.10573254525661469,2190,0.0003,0.006802856456488371,176,330.41,-0.12041120231151581,-6.742070198059082,27,59581,59682,31.646661400000003
0.1469644010066986,2253,0.0003,0.006970115005970001,180,336.08,-0.2552618980407715,-6.688436508178711,27,61264,61365,32.523488310000005
0.17248496413230896,2294,0.0003,0.006661585066467524,184,333.95,-0.07511337101459503,-6.6932806968688965,27,62357,62458,32.33416385
0.04453019052743912,2347,0.0003,0.0066050151363015175,188,332.86,0.9512658715248108,-6.877809524536133,27,63790,63891,32.35937174
0.33205723762512207,2421,0.0003,0.007078018505126238,192,337.96,1.6623280048370361,-6.40740966796875,27,65777,65878,33.619332809999996
0.07678428292274475,2460,0.0003,0.007139650639146566,196,330.98,1.6126214265823364,-6.361945629119873,27,66814,66915,33.0179568
0.11518587917089462,2504,0.0003,0.0070200772024691105,200,328.77,-0.2942352592945099,-6.436033725738525,27,67983,68084,32.77236366
0.295052707195282,2554,0.0003,0.006962491199374199,204,330.37,0.193291574716568,-6.678581714630127,27,69315,69416,33.04661471
0.10289276391267776,2608,0.0003,0.006963779684156179,208,329.97,1.163030743598938,-6.1392645835876465,27,70748,70849,33.05762696
0.10091754794120789,2668,0.0003,0.007388104218989611,212,331.39,-0.7445695400238037,-6.381344795227051,27,72334,72435,33.651461409999996
0.49099838733673096,2714,0.0003,0.007308746222406626,216,332.3,-0.7686808109283447,-6.392023086547852,27,73574,73675,33.78925692
0.1261991411447525,2759,0.0003,0.006628188770264387,220,333.0,0.6192470192909241,-6.294071674346924,27,74771,74872,33.86040293000001
0.07871247828006744,2813,0.0003,0.006794068031013012,224,335.98,0.8386796712875366,-6.346352577209473,27,76203,76304,34.25471271
0.21068058907985687,2868,0.0003,0.006651091855019331,228,338.99,-1.4257521629333496,-6.550501823425293,27,77665,77766,34.84231766999999
0.21187293529510498,2937,0.0003,0.006591957528144121,232,345.81,1.1580651998519897,-6.212747573852539,27,79517,79618,35.57034066
0.11916780471801758,2978,0.0003,0.007074566558003426,236,343.92,0.6122004389762878,-6.237755298614502,27,80616,80717,35.12993538
0.07903514802455902,3028,0.0003,0.006981690414249897,240,344.41,-1.1865559816360474,-6.530073642730713,27,81941,82042,35.422317930000006
0.4963700771331787,3088,0.0003,0.006611556746065617,244,347.45,1.8746874332427979,-6.198486804962158,27,83557,83658,36.28607842
0.22458365559577942,3140,0.0003,0.0066436524502933025,248,350.78,-0.10770697891712189,-6.296236991882324,27,84920,85021,36.76514351
0.1201261430978775,3184,0.0003,0.006881388835608959,252,351.18,-1.2939698696136475,-6.33665657043457,27,86107,86208,36.7500383
0.2954337000846863,3242,0.0003,0.006854815874248743,256,352.88,-1.2008624076843262,-6.335919380187988,27,87625,87726,37.14779126
0.4313458204269409,3295,0.0003,0.006935132201761007,260,353.44,-0.24450865387916565,-6.1821112632751465,27,89055,89156,37.157619759999996
0.12256960570812225,3366,0.0003,0.006954282522201538,264,353.37,0.4558856785297394,-6.324565887451172,27,90936,91037,37.45718971
0.10827985405921936,3402,0.0003,0.006792943924665451,268,352.87,-0.0008143782615661621,-6.223491191864014,27,91895,91996,37.463187170000005
0.17132249474525452,3457,0.0003,0.006944725755602121,272,349.07,0.5348111391067505,-6.3443284034729,27,93364,93465,37.07694492
0.24802497029304504,3506,0.0003,0.007225098554044962,276,350.83,0.15351951122283936,-6.191614627838135,27,94664,94765,37.44644217
0.3722207546234131,3544,0.0003,0.00704858498647809,280,344.22,-0.10267078876495361,-6.093985080718994,27,95686,95787,36.71239389
0.14894995093345642,3604,0.0003,0.007023985031992197,284,349.55,0.664091944694519,-6.253564357757568,27,97312,97413,37.48380757999999
0.19959236681461334,3647,0.0003,0.0071279690600931644,288,346.6,-0.15250590443611145,-6.182620048522949,27,98450,98551,37.41925721
0.14014825224876404,3704,0.0003,0.0069998181425035,292,342.11,-0.16048409044742584,-6.707776069641113,27,99988,100089,36.75414421999999
0.2700120806694031,3776,0.0003,0.006694411858916283,296,350.69,-0.5719871520996094,-6.563323497772217,27,101883,101984,38.16994902999999
0.40441763401031494,3825,0.0003,0.006872797384858131,300,352.32,0.9720386266708374,-6.477055549621582,27,103215,103316,38.50271351
0.08557463437318802,3874,0.0003,0.006824367679655552,304,352.21,-1.0642433166503906,-6.170864105224609,27,104536,104637,38.50732095
0.278867244720459,3932,0.0003,0.006982752587646246,308,353.31,1.8366891145706177,-6.02032470703125,26,106079,106180,38.93717057
0.1295667290687561,3974,0.0003,0.006931191310286522,312,348.69,-0.2089199274778366,-6.329250812530518,26,107203,107304,38.30687346
0.05366109311580658,4035,0.0003,0.007271651178598404,316,352.55,-1.0049638748168945,-6.356431484222412,26,108829,108930,39.408304189999996
0.23214080929756165,4092,0.0003,0.007532316260039806,320,356.03,1.7070108652114868,-6.190650939941406,26,110374,110475,39.801658
0.2038014829158783,4145,0.0003,0.007427542470395565,324,355.78,0.7958611249923706,-6.168261528015137,26,111781,111882,39.74418507
0.25775861740112305,4187,0.0003,0.00736604118719697,328,352.35,0.35904833674430847,-6.322452068328857,26,112900,113001,39.036158189999995
0.24919649958610535,4244,0.0003,0.0072436160407960415,332,348.76,1.1165136098861694,-6.210224151611328,26,114393,114494,38.72965526
0.2736618220806122,4287,0.0003,0.00717141292989254,336,349.4,0.40958359837532043,-6.409475326538086,26,115556,115657,38.97740012
0.3255881071090698,4333,0.0003,0.007472437806427479,340,348.33,0.35776957869529724,-6.425487041473389,26,116774,116875,39.0108053
0.21461990475654602,4374,0.0003,0.007467223331332207,344,343.05,0.5218055248260498,-6.368542671203613,26,117862,117963,38.20293598
0.254833459854126,4425,0.0003,0.007356942631304264,348,343.22,0.1803959757089615,-6.54171085357666,26,119242,119343,38.47448393
0.07895290851593018,4474,0.0003,0.00706116296350956,352,344.3,-0.4062538146972656,-6.599963665008545,26,120537,120638,39.01674808999999
0.25260257720947266,4531,0.0003,0.007414184510707855,356,344.44,1.2381317615509033,-6.242461204528809,26,122069,122170,38.94852644
0.0410427451133728,4579,0.0003,0.007180576212704182,360,342.95,1.9201897382736206,-6.560923099517822,26,123350,123451,38.81098492
0.1728849709033966,4629,0.0003,0.007336102891713381,364,337.55,-0.24402941763401031,-6.5474066734313965,26,124691,124792,37.868482480000004
0.06040201708674431,4667,0.0003,0.007057440001517534,368,337.82,-0.39775773882865906,-6.523046016693115,26,125677,125778,38.060368280000006
0.26455727219581604,4711,0.0003,0.007309314329177141,372,335.13,1.6254863739013672,-6.36345911026001,26,126877,126978,37.66708056
0.24391517043113708,4780,0.0003,0.007422819267958403,376,340.41,0.9661720991134644,-6.440776824951172,26,128705,128806,38.0644072
0.1565023958683014,4832,0.0003,0.0068872845731675625,380,344.05,-0.6130638718605042,-6.765191078186035,26,130091,130192,38.66517209
0.4713185131549835,4893,0.0003,0.006999834440648556,384,343.92,-0.14529860019683838,-6.400513172149658,26,131704,131805,38.80293905
0.11681941151618958,4947,0.0003,0.0070229400880634785,388,346.9,-0.4612860381603241,-6.420937538146973,26,133140,133241,38.922513519999995
0.11986368894577026,4992,0.0003,0.007186204195022583,392,343.59,-1.0301910638809204,-6.363176345825195,26,134347,134448,38.54901732
0.23129630088806152,5028,0.0003,0.007076715584844351,396,334.2,-1.2728385925292969,-6.256510257720947,26,135303,135404,37.27319435
0.11792418360710144,5069,0.0003,0.007112453226000071,400,331.79,-0.4011339247226715,-6.625585556030273,26,136394,136495,37.061420350000006
0.15635032951831818,5114,0.0003,0.007335588801652193,404,330.53,0.32744795083999634,-6.5819315910339355,26,137589,137690,36.95555542
0.07546551525592804,5170,0.0003,0.007327530533075333,408,329.87,0.032662466168403625,-6.204966068267822,26,139066,139167,36.55293164
0.05074788257479668,5232,0.0003,0.006922626867890358,412,334.79,-0.044052667915821075,-6.607527732849121,26,140682,140783,36.991804470000005
0.13373002409934998,5282,0.0003,0.006840002257376909,416,331.48,0.14920413494110107,-6.732391357421875,26,141977,142078,36.17241071
0.12916527688503265,5330,0.0003,0.007359612733125687,420,328.74,-1.0185000896453857,-6.583117485046387,26,143248,143349,35.99984313
0.056777164340019226,5394,0.0003,0.007060281001031399,424,331.69,0.061874233186244965,-6.283524036407471,26,144950,145051,36.75516920999999
0.05961763858795166,5440,0.0003,0.007251661736518145,428,332.67,-0.8340170979499817,-6.500365734100342,26,146167,146268,36.88723344
0.08123286068439484,5488,0.0003,0.007413261570036411,432,330.42,0.7045847177505493,-6.447307109832764,26,147435,147536,36.56769253
0.12908264994621277,5533,0.0003,0.006635382771492004,436,330.79,-0.24574096500873566,-6.281208038330078,26,148635,148736,36.2007704
0.32351934909820557,5576,0.0003,0.006874531041830778,440,330.12,-0.4685654640197754,-6.1961350440979,26,149786,149887,36.10653423000001
0.49285101890563965,5636,0.0003,0.007005968596786261,444,335.32,-0.9321520924568176,-6.236321449279785,26,151394,151495,36.98094698
0.04977988451719284,5691,0.0003,0.00698916194960475,448,335.99,0.13281114399433136,-6.501957893371582,26,152841,152942,36.9015159
0.04299873113632202,5744,0.0003,0.006904518231749535,452,337.15,-0.4006669819355011,-6.623291015625,26,154252,154353,36.772697279999996
0.06656047701835632,5790,0.0003,0.0072784265503287315,456,334.24,0.3973737359046936,-6.384356498718262,26,155493,155594,36.6303928
0.24208533763885498,5828,0.0003,0.006808226928114891,460,331.57,-0.42065685987472534,-6.603536605834961,26,156507,156608,36.36945553
0.2618224322795868,5872,0.0003,0.006853897590190172,464,329.92,-0.7188318967819214,-6.678377151489258,26,157683,157784,36.13728347
0.3677988052368164,5926,0.0003,0.006931588053703308,468,334.55,1.436533808708191,-6.3224310874938965,26,159132,159233,36.61043252
