#{"t_start": 1763200192.1971457, "env_id": "None"}
r,l,t
-69.936643,161,4.935802
-17.890586,161,10.274014
-13.365092,161,15.54988
-11.510518,161,20.678751
-11.309923,161,25.910004
-12.545678,161,31.094889
-10.4873,161,36.456346
-10.249864,161,41.584475
-10.454176,161,46.733776
-8.784935,161,51.845606
-8.719629,161,57.118388
-8.958295,161,62.276535
-8.988458,161,67.399607
-9.911585,161,72.509973
-9.632393,161,77.638494
-11.094427,161,82.803302
-8.546675,161,87.966731
-8.785879,161,93.195629
-8.784922,161,98.485928
-9.145015,161,103.738155
-10.443494,161,108.825066
-10.939029,161,113.882339
-10.084714,161,119.195591
-9.316477,161,124.323767
-10.925179,161,129.460311
-10.644012,161,134.567247
-11.158373,161,139.945816
-8.778293,161,145.182389
-10.799575,161,150.361175
-9.508898,161,155.644152
-9.375247,161,160.989719
-9.61263,161,166.367694
-8.659892,161,171.840997
-8.565766,161,177.450967
-9.036498,161,183.212781
-7.867166,161,188.564282
-7.80918,161,193.86217
-7.834385,161,199.237423
-8.211259,161,204.748985
-5.987375,161,210.29121
-5.421673,161,215.696293
-7.667877,161,221.064105
-6.322228,161,226.511025
-5.882259,161,231.786231
-6.679411,161,237.001868
-6.15309,161,242.308152
-6.026183,161,247.633763
-6.000963,161,252.951674
-6.528826,161,258.218442
-5.831341,161,263.389688
-5.842046,161,268.552902
-6.223359,161,273.968381
-5.618392,161,279.419094
-6.674657,161,284.876959
-4.957059,161,290.677904
-4.918606,161,296.003024
-5.278961,161,301.300375
-5.372628,161,306.839864
-4.356317,161,312.047827
-5.389052,161,317.342252
-4.90062,161,322.564883
-4.521225,161,327.777981
-4.137544,161,332.987195
-4.980165,161,338.393186
-4.26737,161,343.594514
-4.066549,161,348.839173
-4.898983,161,354.449668
-3.992864,161,359.707328
-4.254419,161,365.012889
-5.282656,161,370.341331
-4.488065,161,375.605392
-4.868402,161,380.859505
-4.533697,161,386.059453
-4.884918,161,391.285934
-4.098834,161,396.662266
-4.268193,161,401.876886
-3.910417,161,407.060232
-3.877297,161,412.359385
-3.899022,161,417.987396
-4.804166,161,423.217319
-3.83921,161,428.456273
-3.142957,161,433.759941
-4.023459,161,439.040667
-3.718361,161,444.293522
-3.299589,161,449.553574
-3.743867,161,454.937898
-4.309189,161,460.244608
-3.674184,161,465.476341
-3.688081,161,470.756045
-3.497862,161,475.995744
-3.632569,161,481.590634
-3.406793,161,486.922417
-4.077725,161,492.180873
-3.697227,161,497.419158
-3.318593,161,502.634395
-3.357668,161,508.010334
-4.116195,161,513.363065
-4.448094,161,518.732329
-4.58758,161,524.766459
-3.259252,161,531.583679
-3.487959,161,538.049854
-3.320873,161,544.583647
-2.974181,161,550.664574
-2.756875,161,556.462506
-2.769226,161,562.25421
-3.379734,161,567.931859
-4.254132,161,573.539756
-3.141597,161,579.586555
-3.138619,161,584.925574
-3.414221,161,590.429955
-3.307226,161,595.764953
-3.103008,161,601.064453
-3.072936,161,606.825607
-2.869816,161,612.361478
-3.242371,161,617.674045
-2.925501,161,622.992784
-3.473826,161,628.321458
-3.363166,161,633.624061
-2.537519,161,639.037786
-3.426181,161,644.339281
-2.415824,161,649.632318
-2.99396,161,655.008322
-3.335736,161,660.382366
-2.980087,161,665.746462
