#{"t_start": 1763170790.1046476, "env_id": "None"}
r,l,t
36.685729,62,13.393766
90.115032,141,43.83382
139.783375,197,86.957281
161.725297,255,142.270406
136.055884,206,186.855478
130.996798,211,232.418132
159.607423,162,268.741167
125.336328,113,296.073783
81.824283,95,318.886305
192.28483,248,372.951239
136.38917,145,403.794757
182.590921,191,444.749622
294.840421,273,502.921377
221.925616,184,541.637885
106.572321,99,562.573225
211.446897,160,595.888874
197.323932,201,638.272196
173.517108,159,671.516169
88.476558,120,696.341665
263.461709,182,733.513073
195.941986,161,766.796833
116.113938,88,785.00165
219.568254,152,818.682659
218.79126,212,862.301373
203.707794,132,889.521697
102.525125,96,909.306447
234.381303,174,946.043664
122.379757,100,966.396422
135.239364,123,991.494164
146.15207,126,1017.348758
170.83096,166,1051.463012
177.158283,139,1079.931945
108.320554,117,1103.702032
168.783873,145,1133.560444
228.691526,186,1171.987658
126.235893,109,1195.105734
96.780715,105,1217.264713
195.804024,114,1242.778911
230.025796,185,1283.76416
192.472313,175,1320.755936
168.993625,110,1343.278104
199.289422,149,1373.796494
145.085299,101,1394.214571
200.97713,162,1427.431555
137.205964,87,1445.138251
230.83742,160,1477.556455
270.709904,226,1524.330433
189.595177,111,1548.016888
210.099353,137,1579.543631
181.01372,127,1608.773354
168.439776,103,1632.257461
184.721294,123,1659.933681
234.646981,126,1688.364478
163.184131,104,1711.851795
220.16309,123,1739.886131
163.230661,90,1760.034723
180.045644,131,1789.89405
107.539875,92,1810.814595
220.670968,104,1834.35979
179.533023,143,1866.972411
154.63329,133,1896.883873
170.885033,124,1925.256981
202.155193,104,1948.804789
154.659731,107,1973.083236
269.906997,169,2012.037884
91.523548,74,2028.555707
178.660856,132,2058.813278
250.192268,178,2099.593966
174.992271,145,2132.718618
137.558582,86,2152.272789
180.16617,145,2185.627948
260.153705,183,2227.86222
208.530182,127,2256.776819
116.029623,81,2274.822195
125.976792,93,2295.681406
169.233283,119,2322.837322
147.874495,87,2342.69832
150.881368,107,2366.697482
117.849551,116,2393.310757
234.207156,149,2428.022647
106.109663,93,2449.462892
138.731338,116,2476.440151
232.458883,132,2507.487952
140.035181,104,2531.830596
213.861116,182,2574.689609
134.060773,99,2597.191027
238.342386,162,2634.944892
165.96304,123,2663.300006
144.832558,109,2688.271932
170.365726,99,2711.0728
228.022314,162,2748.756931
283.261022,172,2788.922905
158.474401,118,2816.480623
161.625251,105,2840.337941
206.388461,167,2879.588971
191.831867,177,2921.355717
183.697935,151,2956.560163
173.691581,143,2989.603436
106.355812,77,3007.160893
162.341166,101,3030.560858
137.362679,104,3054.521024
165.932637,93,3075.739342
215.214564,139,3107.456071
163.827335,110,3132.323274
288.919764,122,3160.065415
163.580905,96,3181.856395
117.200842,78,3199.473671
257.093518,145,3232.118577
224.362293,143,3264.668533
191.281628,132,3293.045054
