rollout/ep_len_mean,time/time_elapsed,time/fps,train/actor_loss,train/ent_coef,rollout/ep_rew_mean,train/ent_coef_loss,time/episodes,train/critic_loss,train/n_updates,train/learning_rate,time/total_timesteps
255.24,5073,19,-10.772656440734863,0.012576970271766186,48.51315813,0.4280882775783539,364,0.8653795719146729,100362,0.0003,100463
256.15,5125,19,-9.591626167297363,0.01183114480227232,48.97128619,-0.22734540700912476,368,0.10467761754989624,101379,0.0003,101480
258.18,5182,19,-9.97293758392334,0.011129844933748245,49.391592949999996,0.09752193093299866,372,0.2699606716632843,102508,0.0003,102609
256.33,5232,19,-10.194991111755371,0.012172377668321133,49.186642309999996,1.036897897720337,376,0.5307859182357788,103492,0.0003,103593
254.42,5285,19,-10.414196968078613,0.012598314322531223,49.13737964,1.2092751264572144,380,0.5248563289642334,104519,0.0003,104620
253.15,5327,19,-9.618226051330566,0.012238620780408382,49.08649560999999,1.917186975479126,384,0.6126742959022522,105363,0.0003,105464
255.39,5387,19,-10.429423332214355,0.012885444797575474,49.780691639999986,-0.8573195338249207,388,0.4948797821998596,106539,0.0003,106640
255.13,5435,19,-10.932941436767578,0.012867718935012817,49.9415157,-0.17107568681240082,392,0.3040897250175476,107470,0.0003,107571
258.4,5495,19,-10.169662475585938,0.013453980907797813,51.04129043,-0.860410213470459,396,1.2775405645370483,108666,0.0003,108767
263.43,5561,19,-10.445642471313477,0.013184198178350925,52.37054803,-0.2252088487148285,400,0.08811980485916138,109957,0.0003,110058
265.52,5624,19,-10.021722793579102,0.013858008198440075,52.90741930000001,0.6604013442993164,404,0.4696037173271179,111193,0.0003,111294
264.16,5672,19,-9.448904037475586,0.013763362541794777,52.66592621000001,0.2503044605255127,408,0.16665732860565186,112144,0.0003,112245
267.9,5739,19,-10.455796241760254,0.013296292163431644,53.37877052999999,0.5205494165420532,412,1.137786626815796,113464,0.0003,113565
270.8,5797,19,-10.64047622680664,0.01322593167424202,54.177745419999994,-0.1723741590976715,416,0.35575056076049805,114615,0.0003,114716
269.07,5849,19,-10.557401657104492,0.013477037660777569,53.71179328,-0.6847319006919861,420,0.8691010475158691,115643,0.0003,115744
272.79,5914,19,-9.974266052246094,0.013567973859608173,55.16793688999999,1.2676236629486084,424,0.47859400510787964,116910,0.0003,117011
274.35,5971,19,-9.39769458770752,0.01339117344468832,55.536017439999995,-0.2311253398656845,428,0.5386048555374146,118034,0.0003,118135
274.11,6022,19,-9.713464736938477,0.01354573667049408,55.56644971,0.7133361101150513,432,0.7512969970703125,119032,0.0003,119133
275.8,6083,19,-9.69957160949707,0.013719742186367512,55.83045932,0.6062774062156677,436,0.463772714138031,120240,0.0003,120341
