#{"t_start": 1763411997.5725892, "env_id": "None"}
r,l,t
9.706045,270,6942.360615
9.602031,315,6963.304694
8.81366,279,6981.936358
8.466773,308,7002.351199
4.506556,173,7013.772582
6.163487,217,7028.640402
5.008587,170,7040.008401
9.406307,297,7059.480185
4.432739,167,7070.578563
7.563044,294,7089.935652
6.694081,200,7103.262975
8.770833,322,7124.620893
4.702001,212,7138.70955
4.772174,170,7150.111209
5.063472,179,7161.950252
5.661517,221,7176.678807
4.946867,158,7187.147342
6.03833,255,7204.738963
5.347469,168,7215.91607
13.78075,430,7244.666222
10.658637,316,7267.052468
4.615958,162,7278.42402
7.132477,242,7295.207143
6.389258,235,7311.703143
7.908509,328,7334.825677
8.388786,317,7356.183981
10.882808,322,7378.241748
7.653562,245,7394.854009
5.832286,237,7410.822741
6.575271,243,7427.187905
5.682066,207,7441.258426
9.868151,296,7460.652757
5.260491,212,7474.740542
10.616087,381,7500.561181
6.79982,225,7515.895371
5.879474,180,7527.952134
4.660878,137,7537.362121
6.447989,201,7550.926495
5.546184,240,7567.476491
6.383839,265,7585.170516
8.058847,242,7601.204879
8.057636,284,7620.213666
12.276052,383,7646.232517
6.05089,227,7661.433102
4.006175,148,7671.554353
10.988589,310,7692.227759
12.110004,485,7724.412371
10.845563,344,7747.369519
4.987487,154,7757.823586
6.280523,215,7772.411057
4.088931,172,7784.21625
6.887904,205,7798.246659
6.982802,247,7814.87601
6.278653,205,7828.588577
9.412218,305,7849.038925
9.900673,315,7870.316419
9.468537,398,7897.379614
8.24293,362,7921.339109
7.628976,225,7936.437293
7.537059,224,7951.238819
3.878015,159,7961.939428
4.20918,166,7973.018574
4.518143,171,7984.589783
9.366793,272,8002.769905
3.61928,134,8012.025917
6.200991,237,8028.184931
11.727421,411,8055.430455
8.906806,309,8075.711034
9.073301,286,8094.684878
8.056159,224,8109.567427
6.365139,222,8124.449184
10.219632,278,8142.956285
6.032229,215,8157.268682
4.843473,214,8171.698817
5.219467,166,8183.003414
5.297102,236,8198.921323
8.340276,281,8217.900469
7.228053,258,8235.20997
6.465957,205,8248.972951
7.630532,346,8272.449986
7.446529,233,8287.907143
8.749573,286,8307.031954
7.1816,327,8328.977661
5.005791,220,8343.565127
8.865138,295,8363.097957
6.823477,244,8379.642265
5.337026,191,8392.51723
4.977291,150,8402.767252
5.545983,218,8417.551418
3.815141,157,8428.06152
6.487315,199,8441.194198
6.538285,216,8455.764293
4.638305,160,8466.703093
9.084432,287,8486.08187
7.620272,221,8501.032543
7.790204,238,8516.750283
6.971765,281,8535.443466
8.053004,299,8555.795436
5.553889,181,8567.897582
