#{"t_start": 1763376590.597593, "env_id": "None"}
r,l,t
31.142633,319,33.905614
15.091083,203,57.496633
12.204484,150,74.830604
15.111333,130,89.962603
63.062473,385,134.5256
33.620129,321,171.624821
28.454417,257,200.929922
28.248087,293,234.398133
38.218502,427,283.374545
38.18861,389,327.940073
52.081673,420,376.788662
25.820188,232,404.024647
43.980074,366,446.338587
41.619458,318,482.876412
56.304115,490,539.502053
15.520956,187,561.070306
31.920995,259,590.692981
15.667994,140,607.02314
12.382274,119,620.647907
57.153666,469,674.228521
39.629,293,707.253395
53.525045,263,737.226701
39.657138,331,775.001728
81.397883,441,825.171023
30.480592,268,855.737274
39.805676,243,883.373834
54.43194,367,925.256902
46.954033,330,962.998644
37.111677,203,986.516923
54.918314,341,1025.072619
47.154682,296,1058.331736
29.211161,173,1078.110807
69.092017,368,1119.532501
52.389286,298,1152.921849
56.656207,401,1198.082771
58.250237,333,1235.596826
69.158013,348,1274.934387
53.446909,265,1305.233778
80.182294,421,1352.81725
50.435416,245,1380.476702
20.881525,144,1396.912652
37.810213,210,1420.736539
39.241121,231,1446.905237
45.753922,253,1475.892077
54.831066,321,1511.99271
55.32383,229,1536.790575
71.614669,376,1578.379202
42.43255,227,1603.633137
88.463106,476,1656.335402
57.888685,285,1688.201917
56.81296,292,1721.014469
31.880456,145,1737.395907
51.145152,300,1771.412392
58.203016,302,1805.518358
21.955793,166,1824.263645
45.511381,237,1850.833218
33.052778,171,1870.119376
76.739696,370,1911.088682
21.612514,150,1928.148738
27.82336,200,1951.101042
47.844356,266,1981.19495
47.345355,271,2012.055337
66.469936,438,2061.101728
42.843792,248,2088.902504
35.51994,177,2108.608317
48.870764,229,2134.428939
46.02755,251,2163.255433
88.263642,422,2212.181786
46.338031,215,2236.752211
37.348887,185,2258.21737
47.684432,247,2286.464221
18.700061,152,2304.698992
67.725835,270,2336.164116
60.461649,252,2364.752703
44.30284,263,2394.96452
30.634312,169,2414.2499
32.524727,186,2435.663934
62.238352,284,2467.953959
33.08167,175,2487.582415
23.517341,148,2504.372947
33.431615,205,2527.216338
69.285008,360,2567.483957
30.402242,158,2585.291203
42.167231,185,2606.140618
85.320068,355,2646.473714
60.773747,342,2684.888129
26.031305,161,2703.168066
28.821526,255,2731.637051
43.637315,199,2754.034859
50.714453,210,2777.588767
21.384527,147,2794.08724
44.047421,213,2817.922645
65.877669,297,2851.159363
44.845075,273,2881.384179
43.438219,183,2902.042341
55.60324,346,2942.167662
33.439225,220,2967.061229
48.528718,194,2989.459672
77.883057,390,3033.567477
52.014493,262,3063.570425
71.142704,346,3102.374468
37.703071,173,3121.710108
68.584216,292,3154.05961
35.984544,176,3173.637199
44.597068,232,3199.418677
55.131992,234,3225.452284
49.364965,259,3254.412491
31.999517,174,3273.742708
56.157958,231,3299.555224
45.278222,267,3329.173378
51.096084,259,3358.231887
39.50264,250,3386.163173
102.12072,420,3433.468323
62.199025,298,3466.844476
94.94618,491,3521.931218
59.16051,280,3553.059355
83.027495,375,3595.257119
54.74151,246,3623.175658
31.969259,159,3641.090292
65.208204,285,3672.898769
86.957892,328,3709.761057
48.067838,229,3735.374802
44.312379,196,3757.585598
81.028191,314,3792.533465
54.718592,237,3819.105304
64.467572,280,3850.373191
28.057238,191,3871.953249
25.209683,146,3888.722298
21.866567,177,3908.580044
55.77098,372,3950.919359
66.037358,511,4009.6003
53.513698,276,4041.341183
26.888021,223,4066.841125
26.703813,283,4098.827284
27.164574,293,4132.355762
41.302822,295,4167.616058
