#{"t_start": 1763376552.2480783, "env_id": "None"}
r,l,t
34.201372,344,25.953686
67.362297,363,68.219954
39.251867,238,102.900433
41.983534,409,161.98358
39.063606,340,210.692391
19.27652,216,240.988547
26.222652,223,272.718122
27.862055,294,314.88836
31.914335,281,354.510028
33.874817,276,393.556945
10.779937,127,411.547325
18.65424,193,441.010777
20.203659,228,473.554512
14.691349,193,501.290805
48.047297,292,542.992371
19.857328,179,568.905702
28.997764,200,597.530608
18.91642,157,620.343122
40.182871,257,656.905512
71.6232,377,710.386752
23.967874,169,734.872416
19.790103,166,758.225937
33.091277,281,797.580045
65.368001,402,854.415468
25.356507,186,881.170668
35.430741,272,919.461097
49.093094,412,977.449427
65.385206,427,1038.669863
42.527503,305,1081.455661
48.058018,310,1125.43487
57.279431,324,1170.547403
12.81123,122,1187.18981
54.578696,349,1235.771993
65.415379,432,1295.47838
21.666624,202,1324.287686
72.749557,415,1382.827389
53.205805,322,1427.767301
29.027289,203,1455.982806
38.801822,281,1495.140503
48.934252,257,1530.896895
50.47985,249,1566.065172
60.896344,282,1606.395942
28.394928,151,1627.214832
40.157225,201,1655.35019
57.037272,408,1712.93599
37.42823,282,1752.433892
10.688122,106,1767.004779
32.432183,216,1797.024297
81.8027,478,1863.999673
17.66543,149,1884.777218
39.084188,254,1919.453882
45.292972,237,1951.656691
37.850925,251,1986.23658
23.114969,174,2010.246918
34.768967,217,2039.867625
43.904041,230,2071.987187
44.660582,221,2102.082752
66.462181,381,2155.581536
73.553706,431,2217.544314
41.522625,235,2251.498298
46.492446,323,2297.252056
18.923936,143,2317.350908
50.570676,299,2360.786555
47.853013,259,2397.029411
49.058139,228,2429.038513
36.676366,211,2458.568938
18.846392,134,2477.583576
38.351004,232,2510.024932
33.503404,165,2532.736741
54.234591,310,2575.240309
40.366259,223,2605.565926
79.816494,354,2654.559481
29.432163,218,2685.037259
55.746882,349,2733.746201
42.420488,265,2770.636691
66.199435,315,2814.018537
49.228483,286,2853.031587
71.983264,427,2911.96967
31.92447,173,2935.670857
58.995298,243,2969.845876
96.286774,451,3032.459386
69.383711,303,3074.485596
68.811906,237,3107.506122
34.385536,171,3131.005459
42.221989,191,3157.15235
68.910971,347,3204.331302
20.524751,121,3221.105405
23.859846,145,3241.434058
42.532381,190,3267.882173
39.682401,296,3308.012241
17.426489,120,3324.710652
40.297702,186,3350.132402
28.724426,142,3369.615326
50.474936,212,3398.351611
36.32677,195,3425.299131
27.676762,146,3445.319369
49.345898,223,3476.432629
74.562954,265,3512.355374
59.947813,283,3551.409429
41.513228,203,3579.073349
59.720683,288,3618.657301
31.797448,278,3657.454077
39.891619,178,3681.716855
64.65275,213,3710.881737
25.268236,167,3733.495955
30.698743,159,3755.539472
54.556594,214,3784.566027
45.656081,195,3811.720945
45.691937,229,3842.992719
26.398923,155,3864.255154
71.241322,284,3903.030366
67.74673,319,3946.736027
34.971832,172,3970.078485
16.059892,120,3986.539417
52.75958,220,4016.961075
49.609917,197,4043.57756
20.516904,123,4060.438926
44.832351,187,4086.250827
30.980268,148,4106.694787
15.421506,120,4123.197831
42.466611,189,4149.033555
48.338626,226,4180.561752
72.812451,232,4214.033631
31.032833,144,4234.029135
34.685858,161,4254.867622
42.602526,182,4272.054449
96.536006,406,4307.774215
28.718574,169,4321.889951
25.03656,136,4332.737804
53.902844,199,4348.251929
66.788142,292,4370.918951
46.540345,207,4387.989008
64.627845,274,4411.357216
65.009721,218,4429.483935
51.352305,240,4448.285404
36.60954,172,4462.575393
46.078204,193,4478.573789
37.735101,161,4491.853062
68.026397,321,4518.810896
37.327207,172,4533.655792
59.750812,230,4554.010547
62.269034,234,4574.086085
38.788585,162,4588.114856
90.068416,313,4613.729132
