#{"t_start": 1763376566.3999217, "env_id": "None"}
r,l,t
22.043693,310,26.579017
32.543532,320,62.684145
18.428593,255,92.40092
48.304372,535,154.459028
6.749678,116,168.138981
38.251466,348,208.290259
8.307285,123,222.316502
27.087888,319,258.692897
49.877884,409,305.638553
30.663383,374,348.234497
94.681174,534,410.44623
56.576943,461,464.151034
42.030891,285,497.003767
41.227446,234,523.91807
29.246228,270,554.933587
33.254654,275,586.352848
27.33563,344,625.960789
47.978625,278,657.941787
76.509766,535,718.934873
36.528582,251,747.390663
37.084836,277,779.071901
87.543227,655,854.140752
61.538955,494,910.319962
56.484698,394,955.139079
34.809393,248,983.430063
32.023245,278,1015.340372
77.266646,660,1090.552825
47.200533,376,1133.760035
56.361727,300,1167.795944
58.335425,292,1201.052212
68.458059,437,1250.362421
63.073789,494,1306.999412
21.516497,231,1333.465202
20.065006,209,1357.405931
14.603493,120,1371.145195
24.453372,237,1398.306023
41.115269,284,1430.403102
54.218259,294,1463.885332
28.729669,260,1493.401069
36.840595,240,1520.793674
40.041165,198,1543.172134
49.977001,259,1572.668173
40.569712,315,1608.666542
49.638216,339,1647.075859
39.942813,222,1672.147113
31.699384,245,1699.982943
67.345541,340,1737.97146
38.400934,181,1758.28894
23.144572,158,1776.039412
82.052259,332,1812.813701
81.473512,373,1853.220894
86.996992,342,1890.729432
42.271893,217,1914.642608
35.092719,183,1934.796223
50.30439,203,1957.142663
66.639913,289,1988.983493
26.753699,132,2003.507177
65.252142,239,2029.646143
90.523581,317,2064.185589
48.737991,190,2084.880366
67.578747,264,2114.072466
39.0564,188,2134.739719
93.837604,307,2168.667245
62.036621,226,2194.483009
47.967221,200,2217.059864
47.439083,247,2245.055914
42.925133,191,2266.188342
39.945306,175,2286.074394
74.450283,252,2314.18859
40.70889,182,2334.97185
53.424398,236,2361.347762
47.67754,269,2390.788855
56.488174,303,2424.152871
51.395514,272,2454.134634
40.696294,213,2478.042175
44.266304,197,2499.646788
51.003819,256,2527.940271
70.951545,267,2557.254149
46.645096,238,2583.579928
63.365986,255,2611.246709
83.860923,335,2647.925341
70.671657,294,2679.872516
90.196832,340,2717.218327
66.295627,305,2750.265332
103.173356,373,2791.129715
56.155111,239,2817.46469
54.097424,238,2843.638587
66.329354,274,2873.682487
71.678942,258,2902.055312
68.630616,277,2932.803615
62.765151,246,2960.101992
27.102969,156,2977.502085
43.017285,186,2998.248046
60.632982,250,3026.301786
59.901785,220,3050.352051
65.424475,261,3079.611794
35.904064,183,3100.003644
63.007823,264,3129.260369
33.226594,158,3146.63743
61.034249,295,3179.60053
53.240501,236,3205.277138
45.926645,187,3226.323217
69.003867,255,3254.471982
56.42073,214,3277.996045
40.015732,186,3298.693037
21.486832,128,3313.013716
69.868913,266,3342.096359
34.383228,159,3359.570757
30.854232,151,3376.356953
71.961768,340,3414.064635
66.043011,328,3450.631882
62.47449,255,3478.644749
40.44022,169,3497.317169
59.897701,214,3520.631637
59.06491,209,3543.896159
60.902812,257,3572.600179
47.111603,290,3605.208057
73.842987,293,3637.821738
32.97664,147,3654.186947
62.511213,234,3680.245
70.562475,297,3712.938534
60.698889,273,3743.321013
23.255908,143,3759.160393
63.31395,230,3784.718806
42.254161,194,3806.202485
27.739268,154,3823.116822
47.701762,196,3844.835854
62.119176,239,3871.29898
36.403857,159,3888.971532
48.284424,236,3915.106274
48.407761,172,3934.549921
61.682574,250,3962.274842
31.572444,163,3980.320627
51.170902,214,4004.095664
51.890615,205,4027.010429
39.452156,165,4045.397698
58.384093,215,4069.098311
64.707992,266,4098.413031
36.748652,161,4116.624678
41.600645,208,4140.211804
56.43274,229,4165.025095
61.853182,246,4192.727793
29.648194,154,4210.42939
64.033721,233,4236.866479
21.078891,140,4249.896205
50.616107,260,4273.257226
68.304396,227,4292.528562
69.110152,282,4314.355602
38.489941,162,4326.247307
55.879586,203,4341.21067
68.111304,233,4358.178338
51.857585,217,4375.757899
40.921783,188,4391.606864
44.283502,197,4407.991313
46.115973,210,4425.29652
54.854793,239,4444.67189
69.242218,310,4470.542313
55.090592,220,4488.76638
59.237976,288,4513.028979
54.165097,271,4537.196258
49.110758,210,4555.517085
40.735489,180,4571.139577
23.447824,144,4583.711645
56.659116,215,4601.270042
35.186112,154,4614.467701
58.183734,256,4637.341535
37.450438,162,4652.500348
46.524544,263,4677.452422
58.740999,327,4706.94749
27.936454,150,4721.371483
25.511462,152,4735.893191
38.718962,204,4755.141414
36.50941,203,4774.404943
44.737334,174,4790.856091
59.335336,231,4812.493806
64.742778,241,4834.99091
52.412108,235,4860.132272
24.078639,158,4877.617708
43.105597,245,4904.55963
44.585334,182,4924.343079
41.934205,197,4945.73511
41.053101,227,4970.156105
35.68902,200,4992.347029
37.745889,182,5011.959433
49.00636,224,5036.229447
43.103031,188,5057.125889
60.659733,267,5086.000335
60.893359,278,5116.917916
53.908433,224,5141.661289
66.805376,279,5172.110409
53.932247,312,5206.303868
51.895057,279,5236.344862
63.956497,250,5263.348237
