#{"t_start": 1763035067.0608776, "env_id": "None"}
r,l,t
100.291,148,2.931487
76.573089,104,5.139828
95.779952,138,7.727814
90.169834,109,9.883055
81.151565,129,12.242069
57.512059,89,13.952172
115.847977,140,16.554347
159.966059,247,21.207764
82.947589,105,23.157759
149.683916,208,27.099094
81.190983,106,29.012433
101.774434,146,31.703775
139.717392,120,33.90069
93.804447,143,36.522482
103.548258,141,39.042464
92.863757,136,41.523897
162.30931,161,44.499825
94.525393,83,46.066936
167.140044,175,49.345517
196.070141,176,52.662354
279.180892,217,56.850827
31.018196,55,57.968195
111.629822,102,59.802559
233.201743,178,63.130521
111.580301,127,65.475124
142.226348,147,68.116068
129.637057,206,71.840852
124.055225,154,74.645503
146.688304,117,76.821394
202.274815,158,79.708178
127.437725,135,82.162161
196.251007,196,85.752417
148.792005,134,88.221685
90.352174,110,90.251903
184.778522,174,93.451418
144.377536,156,96.236091
149.382012,105,98.17257
179.536849,148,100.89343
189.154638,137,103.387043
133.677739,134,105.799568
144.220991,136,108.37963
187.256568,163,111.37678
84.591341,90,113.045085
223.893893,218,116.994557
118.093355,122,119.26111
174.374397,133,121.669347
144.266398,136,124.19525
207.149607,131,126.592314
233.870418,174,129.799584
164.045752,129,132.17294
177.027708,192,135.670236
133.312015,88,137.293549
116.872562,84,138.873089
126.820508,105,140.754555
173.833375,157,143.600325
174.575357,112,145.646359
133.201439,116,147.808071
235.880423,167,150.83795
191.029326,141,153.469221
184.794286,158,156.359431
128.516799,123,158.714144
153.412954,103,160.576469
177.4369,114,162.642976
84.843117,122,164.811136
216.849716,183,168.150572
149.280795,107,170.099886
184.568596,150,172.855211
235.411525,186,176.204829
115.187025,113,178.380474
124.905906,134,180.888448
215.172179,230,185.014856
87.994752,113,187.055213
157.955674,131,189.482463
154.315088,113,191.575086
158.839927,126,193.868985
143.732952,123,196.09846
213.53459,128,198.441129
137.1923,146,201.112955
117.924316,145,203.782403
205.686639,185,207.173463
256.744812,204,211.006163
197.454923,129,213.350501
155.315807,164,216.387802
170.711243,169,219.482287
123.224834,86,221.075287
225.958696,157,223.96034
250.866739,198,227.590285
255.013494,212,231.466957
63.565754,75,232.803772
279.825089,237,237.127763
126.149776,109,239.252819
163.066885,107,241.251539
151.316727,135,244.111314
167.421072,185,248.109594
204.320633,154,251.317321
255.52654,201,255.508857
123.627499,107,257.706976
211.982314,212,262.222785
222.667595,146,265.339252
148.208447,125,267.956409
199.825779,142,270.886292
222.85089,136,273.737456
195.199011,129,276.452702
178.106149,129,279.204638
145.092479,140,282.207232
177.355277,145,285.446088
265.896225,186,289.52335
181.48945,164,293.066496
160.079715,133,295.79641
180.347712,129,298.472211
70.18102,61,299.771645
97.298989,100,301.853818
217.347743,168,305.41389
192.412871,138,308.271738
179.390832,176,311.950551
119.531628,101,314.168039
148.849851,160,317.596221
140.181791,112,319.969768
244.087763,173,323.631875
191.9983,141,326.574977
201.74819,168,330.171984
159.659552,146,333.456043
97.712747,109,335.693942
155.905087,97,337.810586
140.001626,113,340.239348
272.986744,189,344.215468
162.779054,153,347.397548
177.633362,130,350.226442
245.388791,155,353.599503
182.860974,131,356.306803
140.118843,142,359.269283
252.724241,164,362.722005
195.051787,185,366.738261
231.66132,198,371.053364
238.963248,206,375.536945
233.682756,182,379.334031
106.489322,95,381.320705
251.573868,149,384.425365
176.516708,170,387.921135
125.794726,149,391.045001
63.961115,99,393.156998
102.811671,106,395.386045
208.574199,164,398.836421
140.351637,129,401.578076
193.416356,158,405.012742
177.38593,202,409.381593
121.911849,132,412.177503
239.842004,186,416.116817
208.283671,142,419.195946
106.11043,97,421.207356
161.198432,177,424.976782
150.896748,128,427.684796
215.994892,161,431.061397
292.487231,211,435.432932
223.02665,214,440.081649
85.484224,87,441.894187
149.816442,112,444.17709
173.188325,133,446.910614
171.728924,145,449.905459
186.892477,140,452.870544
227.009445,167,456.450644
187.251894,154,459.621026
164.657157,144,462.628263
118.799893,99,464.701933
201.858481,139,467.596913
149.074999,152,470.779125
117.600909,93,472.777889
122.353664,122,475.463864
250.573942,171,479.211305
258.131302,151,482.322057
128.572927,118,484.763464
132.834776,94,486.776208
212.971287,147,489.951667
94.774524,126,492.652946
131.411535,134,495.622533
174.6284,139,498.585407
161.870417,138,501.588252
180.486049,187,505.600021
193.152686,122,508.184155
231.140809,179,511.94409
103.441101,87,513.790556
235.92739,168,517.3504
175.96767,154,520.588019
132.428161,109,522.867197
206.225496,159,526.379118
72.270836,66,527.835064
134.236694,111,530.341769
251.585605,221,535.110033
159.531906,196,539.297155
196.72099,171,542.901951
139.607271,137,545.766534
119.065111,126,548.427812
109.965478,94,550.41066
168.905938,139,553.366967
165.509132,186,557.38901
200.371245,186,561.312137
203.175568,128,563.955727
347.635115,148,567.067499
194.398915,154,570.407584
171.216238,127,573.089797
122.682734,153,576.243649
219.142654,114,578.6922
195.787889,122,581.328058
170.816066,114,583.769726
133.652987,152,586.945854
149.351194,96,589.014186
211.444234,143,591.948957
138.310827,133,594.743531
70.257582,73,596.260148
161.891709,136,599.254605
191.611884,182,603.164736
193.923758,101,605.337826
166.019231,128,608.109961
220.972014,95,610.061204
180.509206,118,612.572636
166.239582,131,615.258823
228.652399,141,618.212688
285.068228,117,620.635223
179.074088,141,623.58285
201.833869,121,626.093028
189.798876,118,628.639551
198.408978,144,631.657138
218.551704,135,634.483975
248.976938,125,637.120178
171.425311,162,640.646687
131.703436,80,642.282066
189.547766,155,645.494694
174.409889,145,648.577355
212.490495,158,651.894955
153.46819,150,655.016943
173.541058,175,658.634644
276.335015,206,662.960805
157.35999,114,665.32305
168.435731,215,669.951984
189.571621,130,672.69219
173.274522,149,675.9647
264.510128,115,678.44241
131.223773,113,680.846675
368.158004,197,685.074412
231.98917,152,688.288269
118.399872,130,691.135535
219.07816,126,693.852548
208.889735,193,698.156977
136.889477,94,700.135006
188.956038,159,703.565119
133.346024,88,705.4573
311.362531,191,709.555677
131.195752,127,712.224251
138.694967,138,715.089832
223.782378,128,717.72879
191.467002,186,721.592653
104.348641,94,723.502288
89.190853,122,726.052463
204.021886,233,731.022899
87.599117,69,732.469077
232.688863,151,735.813987
226.453483,153,739.224157
180.926567,135,742.160759
217.013568,141,745.151041
174.26857,140,748.109982
157.881588,165,751.640213
140.763548,107,753.959076
150.956739,136,756.798892
263.282304,168,760.461902
235.27988,169,764.072473
219.13453,136,767.086486
176.470963,149,770.180118
177.505534,134,773.052779
156.072278,154,776.318012
311.991884,155,779.57292
151.479549,134,782.393466
182.20927,158,785.721944
83.94595,68,787.14882
442.678703,142,790.267971
201.462061,148,793.65245
254.122681,140,796.604708
146.996496,90,798.49129
218.225765,147,801.576997
232.962686,180,805.367879
287.771566,229,810.326013
270.50148,133,813.258133
211.296199,137,816.316013
167.415682,159,819.587404
168.326607,114,821.759014
135.220023,128,824.043496
161.811501,128,826.340201
199.007439,127,828.642364
213.991,181,831.942273
159.278698,120,834.129923
225.457123,131,836.50481
162.450714,144,839.115986
143.984506,138,841.600447
143.321784,106,843.527546
145.063288,91,845.165146
130.154282,127,847.466701
164.286656,114,849.63066
184.816153,132,852.062223
206.896973,125,854.326974
202.064066,126,856.638004
223.027032,194,860.251693
116.61236,82,861.764266
96.266677,98,863.541918
119.291782,95,865.289074
231.533077,226,869.416665
231.958678,170,872.583498
144.956451,181,875.869555
286.193551,142,878.432041
329.701779,145,881.103116
216.175108,125,883.42521
222.274453,159,886.298434
133.382655,101,888.282856
154.074457,100,890.113897
190.455476,171,893.214756
250.426665,163,896.183347
123.831717,96,897.955524
82.818962,99,899.775615
145.920406,170,902.916412
218.798906,106,904.909068
256.334221,183,908.304908
157.940492,98,910.114252
152.717979,119,912.337675
131.814984,107,914.295761
130.919754,102,916.233724
85.198056,73,917.572608
204.996941,149,920.285724
137.741888,113,922.356732
192.030851,181,925.651754
247.127979,165,928.692155
241.785464,150,931.407462
177.868087,138,933.974557
121.163662,71,935.308265
163.853075,113,937.397035
251.36278,148,940.100854
121.587088,80,941.552571
148.810244,121,943.806406
395.768396,283,948.903561
185.477015,208,952.750895
276.626362,139,955.295885
156.821683,131,957.704847
289.034275,133,960.070795
139.182423,103,961.927132
122.572358,91,963.614368
199.419539,137,966.097216
111.536486,97,967.824007
159.425156,158,970.710579
860.120749,232,974.942982
284.500945,153,977.910138
173.584029,108,979.904927
115.733919,81,981.401022
105.804165,80,982.906157
232.861446,120,985.118625
154.098365,109,987.138788
195.904353,121,989.336403
161.531315,96,991.137034
330.228494,154,993.996281
295.418224,161,996.937562
237.202548,158,999.800746
209.698039,138,1002.342225
462.373801,139,1004.917903
71.403418,80,1006.370006
265.696075,127,1008.711358
164.61272,157,1011.62826
140.247867,98,1013.428718
99.507184,81,1014.972778
158.791995,104,1016.821059
217.499565,209,1020.608765
150.5514,105,1022.520011
209.131804,145,1025.17398
253.008081,165,1028.194884
154.695842,100,1030.024143
237.578398,148,1032.705756
230.212685,161,1035.687754
358.045718,216,1039.661026
247.571636,112,1041.695155
130.320946,114,1043.837067
182.133944,113,1045.970218
132.384048,82,1047.475341
244.97491,194,1050.994984
135.251808,113,1053.069814
290.360356,157,1055.950467
277.218808,145,1058.567104
170.622397,95,1060.305602
217.634624,173,1063.495718
159.101913,116,1065.94049
272.311545,154,1069.155272
193.618332,137,1072.105936
145.689173,89,1074.019385
