#{"t_start": 1763360025.408089, "env_id": "None"}
r,l,t
25.448587,456,59.948307
18.231784,355,106.702389
11.574384,267,253.40707
13.145861,383,305.520061
8.133077,278,343.284855
27.609502,452,404.3414
12.150782,369,6139.398261
20.897873,372,6165.656482
32.953692,640,6208.003316
11.628719,196,6220.678051
40.191719,496,6251.691868
