#{"t_start": 1762958193.8879228, "env_id": "None"}
r,l,t
392.85004,276,5.243029
421.100055,198,9.315373
389.579785,232,13.597737
90.255103,80,15.078362
155.999414,142,17.690049
311.8882,211,21.510358
149.293196,114,23.684532
249.736228,182,27.206602
198.067164,179,30.503253
146.891934,83,31.989949
121.981255,109,33.926278
119.70394,84,35.469182
155.846275,153,38.470833
212.886608,162,41.860471
157.909569,129,44.731505
186.156315,146,47.833673
115.944933,109,50.116523
103.65696,112,52.488506
110.866211,136,55.409153
424.668697,157,58.86581
243.820435,179,62.379485
664.423257,292,67.684906
188.838987,190,71.431902
278.398354,217,75.760633
101.387726,139,78.424304
312.871677,258,83.316986
202.132085,138,86.18108
85.921497,69,87.491821
203.069664,157,90.639932
246.693148,178,93.977605
151.869802,140,96.584164
99.712162,75,97.988173
230.607638,157,100.871667
129.414666,111,103.141759
279.261503,251,107.87618
233.031788,210,111.825422
199.637321,172,115.036008
178.981688,209,119.094942
174.059092,125,121.494402
132.622861,97,123.403856
181.738757,139,126.182887
152.375493,109,128.354296
154.353773,113,130.493143
146.972812,105,132.422526
213.772095,171,135.583198
182.857822,160,138.656778
128.367388,91,140.430914
217.042904,157,143.606474
239.826851,153,146.634161
310.3774,212,150.768592
167.547445,167,153.791107
80.818535,95,155.58631
237.049922,202,159.335635
204.61639,224,163.60701
258.041523,216,167.871348
233.649454,209,171.982719
168.083334,112,174.088995
121.761708,119,176.406924
158.995695,110,178.651971
308.055389,199,182.46145
137.838373,109,184.583295
214.177324,118,186.902314
129.651562,105,189.014283
234.561006,198,192.943776
285.854799,202,196.820608
162.644874,130,199.226985
254.793264,159,202.193484
150.86456,90,203.956927
221.860859,178,207.439943
138.952599,133,210.102232
196.530496,146,213.083818
164.443319,131,215.599132
173.936801,116,218.024284
163.993814,127,220.409482
133.5698,119,222.667245
255.695125,159,225.577807
185.124573,177,228.979936
219.875351,138,231.745057
197.067022,186,235.58178
127.964519,117,237.947925
315.706433,241,242.556988
236.830308,180,246.219303
388.226882,193,249.984493
168.083756,148,252.840364
172.642717,155,255.871241
186.709541,136,258.710792
174.954362,119,261.12329
173.542703,131,263.749669
137.383857,103,265.847113
602.661852,195,269.962716
147.9499,106,272.032752
253.034844,136,274.640849
412.187164,275,280.294023
341.563212,246,285.135792
241.446566,165,288.418646
223.205492,167,291.610976
218.651574,129,294.293446
191.846521,163,297.636178
169.043722,121,300.132394
237.213066,247,305.06349
101.147294,99,307.077255
283.71831,129,309.681671
315.729278,212,313.888087
362.38578,162,317.178425
267.651295,210,321.286225
2451.827325,91,323.093111
154.859962,117,325.426758
268.489438,134,328.121969
231.034303,187,331.861144
335.149169,220,336.17745
355.908312,249,340.840934
315.871848,219,345.28968
205.223874,118,347.690546
104.85911,78,349.191895
151.506853,119,351.646405
190.532417,117,354.069515
226.575792,155,357.282928
94.271324,96,359.169844
161.071236,121,361.432641
244.688079,223,365.733492
175.149582,173,369.092127
142.306939,109,371.237273
208.764015,156,374.081985
253.238238,222,378.550477
182.776131,196,382.557269
230.71268,175,386.187185
90.631623,96,388.303473
238.618479,223,392.794581
251.059647,300,398.568403
186.982651,132,401.51158
215.830953,203,405.812589
77.639132,86,407.654596
239.359729,136,410.56676
360.195277,312,417.137114
138.096036,119,419.457749
368.746545,186,423.153414
110.714544,117,425.391393
148.193076,98,427.763971
181.579887,105,429.807402
129.664292,86,431.425327
97.635039,71,432.81012
250.613368,196,436.575126
184.336913,184,440.342172
97.807839,93,442.143274
255.950766,186,445.631688
174.637436,169,448.741872
731.476885,108,450.733256
170.423702,130,453.112273
163.992048,142,455.713908
136.224525,157,458.612528
340.781435,191,462.521304
157.684056,103,464.589771
139.053555,113,466.693241
259.378054,217,470.804054
216.620063,138,473.490795
309.468069,173,476.770532
236.491166,152,479.659275
140.801326,101,481.56142
217.625404,158,484.465158
368.794543,282,489.74455
119.085551,103,491.783247
168.758838,148,494.642392
156.807343,161,497.669943
121.957968,109,499.746395
244.386695,198,503.309086
109.298112,103,505.155857
147.801021,174,508.274005
75.130883,88,509.8462
164.195888,106,511.720048
213.1394,117,513.852919
161.875352,123,516.06892
223.390412,191,519.489
169.897041,128,521.766005
137.866372,112,523.786431
199.963676,162,526.717572
365.025763,211,530.472821
160.52778,125,532.732706
204.950184,118,534.855583
229.620986,233,539.051837
238.007284,163,541.919816
126.795264,113,543.987729
187.017154,146,546.645751
169.506086,149,549.320237
370.870316,195,552.811499
302.149657,196,556.408529
120.932125,119,558.530875
221.821635,163,561.467435
297.830821,206,565.268824
158.390326,146,567.875329
225.776015,175,571.011866
143.964926,154,573.785865
105.68619,105,575.62018
224.679328,165,578.627741
158.043065,111,580.605576
196.944115,144,583.147585
223.244248,269,588.011694
78.488819,78,589.418808
182.494646,131,591.788455
278.52302,170,594.880697
182.66649,153,597.625386
291.533286,192,601.056134
259.906272,174,604.214426
190.237641,108,606.145248
228.728051,159,609.004645
102.691262,105,610.892536
254.745724,186,614.262233
305.243528,269,619.0697
225.266197,205,622.809772
125.898393,84,624.300164
111.562819,75,625.666056
270.527376,148,628.378141
209.196231,256,632.961147
91.486272,92,634.60578
230.933612,207,638.283565
189.445007,163,641.204266
153.064855,123,643.418944
356.957314,209,647.181284
262.179649,191,650.559532
177.575982,201,654.196803
211.185735,120,656.393499
220.884598,140,658.950669
220.046599,179,662.224425
214.403626,140,664.780111
262.794411,173,667.913358
170.623996,143,670.501533
120.152452,107,672.396666
236.227233,136,674.848349
127.307044,118,677.02748
217.602669,213,680.870769
94.494135,89,682.465885
94.138075,69,683.692456
158.69502,138,686.208402
134.229954,117,688.312228
161.511496,114,690.356152
238.110205,179,693.576707
271.756388,143,696.152763
202.794778,227,700.276438
162.345933,112,702.323855
131.971448,114,704.369744
244.868273,153,707.105399
256.271829,160,709.998401
210.317599,187,713.35265
109.820148,104,715.220967
62.380963,63,716.346193
220.204181,165,719.308716
172.519205,202,722.955854
84.686454,68,724.164731
217.548669,185,727.545753
201.93554,247,731.954458
129.446542,150,734.660019
218.495438,126,736.884869
77.796784,73,738.217165
269.868452,185,741.875538
304.010254,150,745.022283
282.761178,191,749.067138
115.351686,75,750.690465
231.041264,188,754.730479
189.377626,161,758.211745
503.970706,185,762.146639
217.399161,176,765.805193
178.595357,185,769.7
223.122104,248,775.060723
393.365987,283,781.145702
107.809493,95,783.095079
149.421342,85,784.822813
109.443445,96,786.814211
117.154908,114,789.162193
563.614589,241,794.201858
179.3876,156,797.432577
153.125527,132,800.185307
206.541175,169,803.663018
316.55035,202,807.799277
321.306562,138,810.695284
355.710416,292,816.635833
126.129581,104,818.771883
140.798053,175,822.179749
135.032489,142,825.093007
225.969814,228,829.591514
128.830562,122,831.899441
130.448159,108,833.908782
167.204021,125,836.284938
184.237969,183,839.721589
169.428581,179,843.126708
237.336569,233,847.45963
197.087501,240,852.104645
112.851828,109,854.192066
245.399484,278,859.824377
191.230199,155,863.034222
249.502691,175,866.28792
120.946197,126,868.619358
249.850803,227,872.720054
260.068267,218,876.703472
145.38689,132,879.066963
104.894281,148,881.745465
200.93484,123,883.976307
181.264404,116,886.062213
144.659072,139,888.634715
144.565164,120,890.798365
201.560377,161,893.86262
83.179931,65,895.040729
75.411805,75,896.400832
347.417154,304,901.84117
78.934593,131,904.21738
165.349497,184,907.585112
67.048733,70,908.822697
162.530366,114,911.015411
243.086533,175,914.301804
316.074409,215,918.561103
