#{"t_start": 1763381172.067392, "env_id": "None"}
r,l,t
3.50355,258,23.73217
3.389319,341,57.551866
3.223625,222,79.404188
3.952821,282,107.210452
3.252542,218,130.089686
3.03183,385,170.165777
3.629044,272,198.054139
3.717304,269,225.691411
4.337353,354,273.255023
4.760733,416,329.956204
3.296081,285,369.509957
4.323692,308,412.104958
5.416821,456,473.982702
2.092783,208,502.088078
5.182888,484,568.332397
4.177846,262,603.508938
3.177459,211,632.645871
4.684139,420,690.138445
5.216106,343,736.481067
2.19673,143,756.06215
7.40568,582,834.860302
2.388634,243,868.033315
6.078004,435,926.917351
3.641968,228,957.822635
3.974346,384,1009.578144
4.633579,352,1057.81338
4.381184,287,1096.463318
2.796388,219,1125.064083
7.145601,393,1177.587847
2.255367,200,1204.567982
4.649439,312,1247.236819
5.032513,339,1292.870965
2.48349,225,1323.074023
3.497668,242,1356.193709
2.661295,155,1377.926258
8.539865,589,1457.959662
4.464563,306,1499.119391
2.875929,203,1526.944723
2.762573,211,1555.358009
3.159864,206,1583.557348
2.745647,145,1603.283316
5.225813,347,1649.612356
5.377066,269,1686.245642
2.847692,145,1706.738686
6.489698,322,1750.890022
3.124928,270,1791.959579
6.729267,448,1859.370764
10.286438,506,1929.652037
16.400028,1004,2067.501136
4.086104,224,2097.688026
2.440981,148,2118.241986
4.149464,314,2160.322711
4.568559,268,2196.353886
6.171284,358,2243.222331
6.357087,399,2296.631502
12.149711,546,2369.703745
9.040664,526,2440.117602
4.967847,287,2478.583506
7.094871,320,2520.867429
9.440032,480,2584.856669
11.003199,519,2653.607268
4.829048,253,2686.843759
5.968341,336,2731.187313
9.384484,452,2792.142302
9.409787,486,2857.930973
9.135222,410,2914.498363
6.161411,395,2967.98341
11.999191,560,3042.808585
7.159348,405,3097.508485
7.288792,283,3135.200275
11.670268,634,3219.547802
17.530975,739,3318.277535
10.558096,434,3376.021932
6.840261,355,3423.759574
11.552028,463,3484.892463
8.673627,426,3541.819326
7.47452,397,3595.866499
8.361772,590,3674.750079
7.304394,473,3738.563458
7.119149,460,3800.449971
6.253634,379,3850.868568
8.83018,554,3925.611202
5.385164,368,3971.952012
5.790329,338,4007.0408
14.081985,627,4069.121646
9.46113,464,4114.511768
10.340589,408,4154.438795
10.106002,514,4206.270736
10.175038,457,4251.146396
5.444384,278,4277.944366
8.290181,485,4325.399127
15.960604,818,4405.322098
5.498683,325,4436.626054
9.669759,462,4480.855475
6.412187,474,4526.535959
5.160785,258,4551.632407
12.505596,592,4608.360663
5.530968,427,4649.283262
10.379701,637,4707.970253
9.614598,489,4752.448581
6.312303,371,4786.457305
12.971403,526,4835.641325
8.524136,400,4873.621995
7.591167,319,4904.018901
7.707909,464,4948.200415
15.1879,537,4998.682033
7.52321,348,5031.885241
5.907524,260,5056.567255
7.396492,302,5085.287907
6.645848,314,5115.340031
4.654136,209,5135.740128
8.280661,288,5163.512519
4.915654,163,5179.031776
8.711167,291,5206.813502
7.388658,253,5231.023839
10.315407,374,5266.7418
7.478971,269,5293.141117
12.823172,440,5334.928581
11.595305,365,5369.546811
8.232233,265,5394.564646
9.15309,338,5425.841335
9.587407,329,5454.618689
5.459402,222,5473.87036
4.934377,174,5489.129963
7.610525,252,5511.364865
12.500174,368,5543.669814
5.890817,231,5565.365624
5.669431,248,5588.877733
8.641018,322,5618.795882
12.46824,402,5656.267243
9.752657,373,5692.905669
12.355163,375,5727.775523
6.719181,275,5753.670644
13.067019,440,5794.627689
4.02328,196,5813.918738
9.428068,330,5845.307608
8.251066,321,5875.441143
6.699062,313,5905.176771
7.148699,265,5928.468101
10.339529,310,5954.936122
8.757712,373,5986.927435
7.770456,345,6016.589295
8.605656,262,6039.286152
9.709099,287,6064.845983
5.521655,225,6086.231056
9.3554,348,6119.068204
11.168797,350,6152.211266
13.477316,373,6187.640157
7.814822,260,6212.243991
6.996558,247,6235.62076
6.966824,223,6256.666294
13.451606,428,6296.468038
9.017004,255,6320.17397
9.277294,289,6347.293064
12.465843,374,6381.613723
14.363915,375,6416.043429
10.811399,371,6450.431797
9.093057,279,6476.128078
8.478975,269,6501.222343
12.262105,375,6536.120398
7.85461,270,6561.491781
8.968168,272,6587.071099
6.983873,241,6609.79449
9.210174,289,6636.94758
8.196408,286,6663.616741
9.144334,332,6694.383126
8.458457,250,6717.559325
7.236804,256,6741.480566
8.179943,350,6774.131894
7.847757,322,6804.299961
6.812001,277,6830.275326
11.432912,371,6865.351606
4.462415,206,6884.713761
7.530689,352,6917.803097
8.794392,346,6950.143644
9.401035,325,6980.701302
5.249579,200,6999.511849
7.414971,269,7024.716461
7.886646,288,7051.745023
7.89333,236,7074.035667
12.767052,423,7113.062385
6.109696,198,7130.857935
13.277654,396,7167.827693
4.867521,175,7184.211754
4.558577,191,7201.999289
10.153133,297,7229.996752
6.504525,239,7252.213247
10.98413,422,7291.151175
10.573895,335,7322.348388
4.009064,173,7338.336046
10.732077,346,7370.277516
10.678509,283,7395.44242
7.209663,224,7415.256416
9.841524,297,7441.301024
5.300934,181,7457.444846
6.884713,233,7478.121984
13.460805,381,7511.746042
6.166445,191,7528.557403
8.890075,269,7552.323101
4.487786,184,7568.516943
6.848734,241,7590.74915
5.960667,243,7612.198699
3.576571,134,7625.502627
8.508576,259,7650.05678
8.933588,270,7675.346729
5.628505,227,7696.508528
5.616598,234,7718.116832
9.79704,282,7744.348889
7.307736,222,7765.285942
6.471355,206,7784.54374
6.822777,206,7803.682772
12.140732,383,7839.931347
4.7869,173,7858.14689
6.290526,248,7883.610968
7.593695,268,7914.577378
9.996699,254,7938.909057
7.096683,207,7958.545466
14.828353,442,7999.627456
6.205095,193,8022.922616
13.522347,370,8061.865844
7.696817,234,8085.685549
9.548284,312,8119.370857
9.600082,309,8154.500074
4.776355,210,8175.548124
6.876157,219,8197.657372
8.250066,318,8228.589344
7.235827,273,8254.61042
10.627252,271,8281.402303
9.967569,302,8308.585902
7.517044,254,8333.134666
10.073329,335,8362.765415
5.659436,217,8382.405805
9.300874,270,8408.385557
6.647699,220,8429.122594
7.54267,304,8458.714791
6.717046,257,8483.818836
6.327294,211,8504.759341
4.227907,154,8520.246962
6.169178,209,8541.303635
7.838531,261,8566.611813
9.567656,333,8599.597146
13.864871,463,8646.978444
7.808088,298,8676.644828
9.274254,259,8702.378515
8.492313,284,8729.966251
3.521768,151,8744.331946
12.868841,337,8776.409249
7.853054,287,8803.866862
5.920252,172,8820.48411
9.863699,295,8848.438658
8.7323,276,8876.197301
10.866388,360,8911.550141
8.418715,305,8941.906439
9.997211,339,8984.760818
6.631815,288,9020.578042
8.741877,295,9050.848218
10.564429,351,9092.074103
8.774046,288,9129.738172
7.073279,218,9157.696113
4.291209,172,9180.732178
9.64028,347,9226.971272
8.354806,287,9258.996612
10.062155,275,9285.877911
7.892844,295,9315.300037
9.064421,294,9347.511064
9.599024,293,9375.780437
13.172107,409,9414.223499
6.036642,212,9435.151631
8.330063,272,9470.31953
6.737214,256,9503.623433
6.626775,260,9538.270235
10.081109,349,9572.866995
9.480986,325,9613.321606
8.638125,269,9647.667747
9.860373,288,9685.076505
8.382259,287,9722.707483
2.648815,102,9736.178727
7.979047,269,9771.654083
3.968558,153,9791.14226
11.565189,364,9836.547908
6.444697,266,9870.115754
10.295502,341,9913.655047
6.723979,255,9946.011382
9.878088,404,9996.752564
11.296191,399,10046.640634
7.372531,270,10080.852558
12.06171,404,10131.869148
6.676756,212,10158.579065
7.746684,230,10186.963023
7.736609,253,10219.203697
4.907486,163,10240.070812
8.80069,309,10277.968729
7.160689,247,10308.765336
4.518353,200,10333.837933
3.472081,148,10352.297115
6.341746,221,10379.620052
7.340428,224,10407.998648
4.662661,152,10426.845749
7.759236,322,10466.072093
5.115622,177,10488.73916
11.071566,354,10533.701425
8.647196,245,10564.428559
6.739017,245,10595.262031
4.503231,201,10620.645472
7.302774,220,10648.257344
6.281774,360,10693.909512
5.493429,297,10731.715452
4.130357,179,10754.808897
3.257675,142,10773.022253
3.400513,150,10791.828656
7.427825,328,10834.076802
3.160238,151,10852.969369
6.137813,329,10894.755936
3.047693,136,10912.126319
3.18164,148,10931.057928
6.516988,200,10956.700928
11.264284,288,10993.065577
9.234073,285,11029.154991
6.66716,221,11056.511727
3.196046,129,11073.053767
6.722542,265,11105.90087
5.511284,204,11131.185677
11.321657,338,11173.432514
6.210729,199,11198.229974
3.804047,155,11217.11307
5.596213,215,11243.65567
9.346109,290,11278.72455
5.160066,173,11300.172132
3.996177,150,11318.663538
5.141961,177,11340.104908
8.817757,296,11377.401839
7.989302,348,11420.303702
5.201093,180,11443.208166
6.67879,206,11468.84014
5.18496,188,11491.902314
8.990011,268,11525.201248
6.970467,196,11549.949856
6.913538,219,11572.674874
4.7043,201,11591.770931
4.385786,146,11605.70665
6.524756,260,11629.629376
3.674759,123,11641.141731
11.921719,386,11677.357464
8.462239,349,11709.459949
8.235971,277,11735.013158
6.725038,244,11757.294702
5.220458,177,11773.921835
9.261238,294,11801.044229
7.160938,209,11820.550889
10.257871,335,11851.875167
5.142901,212,11871.708876
7.245841,233,11894.126995
5.516977,250,11917.870725
5.325886,205,11937.363889
5.696384,219,11958.133399
6.697347,249,11981.301164
6.956037,254,12004.957549
7.024819,267,12029.964029
4.381902,153,12045.024514
12.994581,513,12093.943832
4.569159,166,12109.481826
11.414567,411,12147.520688
10.121144,334,12178.23783
6.905983,310,12206.764587
4.874193,162,12221.963409
9.623302,262,12246.878968
6.296436,217,12267.234414
4.848516,245,12289.761366
