rollout/ep_len_mean,time/total_timesteps,train/n_updates,train/ent_coef_loss,train/ent_coef,time/episodes,time/time_elapsed,train/actor_loss,train/learning_rate,rollout/ep_rew_mean,time/fps,train/critic_loss
237.28,81903,81802,-3.2898693084716797,0.001160923857241869,292,8386,-1.3527979850769043,0.0003,6.147505019999999,9,0.0026546395383775234
238.04,82817,82716,1.1229417324066162,0.0011286757653579116,296,8477,-1.3082902431488037,0.0003,6.22032952,9,0.0059691243804991245
236.06,83639,83538,-3.577709913253784,0.0011736979940906167,300,8559,-1.2250242233276367,0.0003,6.18476381,9,0.003173129865899682
234.8,84550,84449,-0.6687462329864502,0.0011746633099392056,304,8647,-1.3131494522094727,0.0003,6.189547499999999,9,0.01191425509750843
232.87,85379,85278,-2.417853355407715,0.001118175219744444,308,8726,-1.3496944904327393,0.0003,6.155831190000002,9,0.0033753719180822372
232.48,86338,86237,-1.6945334672927856,0.0011827501002699137,312,8820,-1.3054319620132446,0.0003,6.194278200000001,9,0.005061337724328041
232.14,87358,87257,-0.3720349073410034,0.001201620907522738,316,8928,-1.3174079656600952,0.0003,6.208768960000001,9,0.0012673577293753624
229.39,88186,88085,-1.1151185035705566,0.0011527438182383776,320,9016,-1.283791184425354,0.0003,6.1574554699999995,9,0.0028250454925000668
226.71,88905,88804,-0.3882622718811035,0.0011160625144839287,324,9098,-1.233725905418396,0.0003,6.116625280000001,9,0.006692737806588411
225.92,89814,89713,-1.9440770149230957,0.0010829573730006814,328,9192,-1.361222505569458,0.0003,6.065654149999999,9,0.003886585123836994
226.99,90749,90648,1.201058030128479,0.0011354205198585987,332,9284,-1.3628426790237427,0.0003,6.09987742,9,0.0019700778648257256
224.47,91570,91469,2.0146923065185547,0.0011587878689169884,336,9366,-1.291777491569519,0.0003,6.0095679,9,0.0033630949910730124
225.86,92458,92357,-0.3434480130672455,0.0011817443883046508,340,9462,-1.4008152484893799,0.0003,6.060073369999999,9,0.009097330272197723
226.01,93333,93232,-2.404784917831421,0.0011295139556750655,344,9557,-1.2918068170547485,0.0003,6.026022450000002,9,0.008210605941712856
228.2,94383,94282,-1.3174128532409668,0.0011088245082646608,348,9675,-1.3483288288116455,0.0003,6.115946019999998,9,0.006854895502328873
229.16,95356,95255,0.1997206211090088,0.001179061713628471,352,9783,-1.271202564239502,0.0003,6.16568624,9,0.02159942127764225
227.43,96177,96076,-0.6764904260635376,0.0011907964944839478,356,9873,-1.4132285118103027,0.0003,6.198048699999999,9,0.005363873206079006
227.37,96950,96849,0.5885814428329468,0.0011919912649318576,360,9958,-1.401381492614746,0.0003,6.197601569999998,9,0.002647426212206483
228.98,97932,97831,0.41640588641166687,0.0012226022081449628,364,10064,-1.389015793800354,0.0003,6.25692303,9,0.02331317588686943
229.0,98853,98752,0.9838155508041382,0.0013676220551133156,368,10163,-1.4321016073226929,0.0003,6.23836151,9,0.007051180582493544
230.56,99935,99834,1.9499578475952148,0.0014585972530767322,372,10277,-1.3744608163833618,0.0003,6.27921233,9,0.0038214996457099915
230.38,100805,100704,-1.2167623043060303,0.0015609971014782786,376,10370,-1.4822620153427124,0.0003,6.29885027,9,0.010748950764536858
231.43,101870,101769,-1.2656289339065552,0.0014480367535725236,380,10485,-1.3715546131134033,0.0003,6.371617749999998,9,0.002133655594661832
229.74,102753,102652,0.48564791679382324,0.0015073305694386363,384,10579,-1.331215739250183,0.0003,6.303610409999999,9,0.006921111606061459
229.51,103811,103710,5.112389087677002,0.0015355948125943542,388,10690,-1.3566595315933228,0.0003,6.322225669999999,9,0.014350738376379013
228.64,104767,104666,2.2639176845550537,0.0015035130782052875,392,10793,-1.3378322124481201,0.0003,6.348309329999999,9,0.013467252254486084
227.14,105531,105430,2.8262851238250732,0.001505386084318161,396,10873,-1.4174118041992188,0.0003,6.299477479999999,9,0.003164953552186489
226.71,106310,106209,-1.9473247528076172,0.0013998360373079777,400,10955,-1.4627108573913574,0.0003,6.31530319,9,0.0044822776690125465
224.97,107047,106946,1.2342125177383423,0.0013922625221312046,404,11034,-1.4252887964248657,0.0003,6.282468800000001,9,0.008779731579124928
225.36,107915,107814,0.3503767251968384,0.001444927416741848,408,11127,-1.3292609453201294,0.0003,6.341370889999999,9,0.0026594833470880985
224.98,108836,108735,1.8134557008743286,0.0014001063536852598,412,11225,-1.442842721939087,0.0003,6.367162120000001,9,0.002089560031890869
224.27,109785,109684,0.22268882393836975,0.001455252873711288,416,11326,-1.3959256410598755,0.0003,6.29774645,9,0.0010888476390391588
223.3,110516,110415,-1.1106518507003784,0.001383754424750805,420,11403,-1.4554076194763184,0.0003,6.30157793,9,0.013716297224164009
224.49,111354,111253,1.407517910003662,0.001410260214470327,424,11489,-1.4375026226043701,0.0003,6.2935026999999995,9,0.004310633521527052
227.04,112518,112417,-2.1451616287231445,0.0013961616205051541,428,11595,-1.4103807210922241,0.0003,6.41560951,9,0.007053013890981674
226.53,113402,113301,1.0817992687225342,0.0014323858777061105,432,11674,-1.4359521865844727,0.0003,6.417174539999999,9,0.0026603848673403263
227.23,114293,114192,-1.0343446731567383,0.0013801386812701821,436,11754,-1.5570333003997803,0.0003,6.49083934,9,0.0023539834655821323
228.03,115261,115160,-2.039616346359253,0.0012807482853531837,440,11843,-1.436907172203064,0.0003,6.539403410000001,9,0.0014310660772025585
228.36,116169,116068,-0.9278379678726196,0.0013082376681268215,444,11926,-1.4372279644012451,0.0003,6.583584050000001,9,0.02048322558403015
228.34,117217,117116,-3.0317959785461426,0.0013972126180306077,448,12023,-1.4353868961334229,0.0003,6.584316040000002,9,0.0046874904073774815
230.35,118391,118290,0.11869579553604126,0.0013276999816298485,452,12128,-1.4085772037506104,0.0003,6.63494829,9,0.010979421436786652
232.69,119446,119345,1.586023211479187,0.0013116819318383932,456,12223,-1.4336278438568115,0.0003,6.728168770000001,9,0.008343476802110672
234.6,120410,120309,-0.036491215229034424,0.0013543798122555017,460,12309,-1.387450098991394,0.0003,6.779555200000001,9,0.006982792168855667
234.9,121422,121321,-1.8598045110702515,0.0012809578329324722,464,12401,-1.402348279953003,0.0003,6.7850018200000015,9,0.010753216221928596
235.45,122398,122297,0.6796598434448242,0.001411254401318729,468,12491,-1.3930630683898926,0.0003,6.802594790000001,9,0.0022243014536798
239.27,123862,123761,-1.6752636432647705,0.001310862833634019,472,12625,-1.4647448062896729,0.0003,6.868689669999998,9,0.007332236040383577
238.32,124637,124536,0.4760235846042633,0.0012772397603839636,476,12696,-1.3882973194122314,0.0003,6.834886749999999,9,0.008238567039370537
236.57,125527,125426,1.315718650817871,0.0013171692844480276,480,12778,-1.436516523361206,0.0003,6.79253756,9,0.017595956102013588
235.51,126304,126203,-0.7113077640533447,0.0012984717031940818,484,12849,-1.3959288597106934,0.0003,6.7613137199999995,9,0.00227197352796793
233.17,127128,127027,1.8575036525726318,0.0014601002912968397,488,12925,-1.3743810653686523,0.0003,6.694203060000001,9,0.012244864366948605
232.96,128063,127962,1.9358848333358765,0.001455429126508534,492,13011,-1.429581880569458,0.0003,6.680478699999998,9,0.024582691490650177
233.35,128866,128765,-2.3385345935821533,0.0014217447023838758,496,13084,-1.4791063070297241,0.0003,6.71106445,9,0.008280295878648758
234.5,129760,129659,-1.3916507959365845,0.0014363775262609124,500,13165,-1.362023115158081,0.0003,6.739211819999998,9,0.015508217737078667
235.0,130547,130446,-0.43532198667526245,0.0013731764629483223,504,13237,-1.3859025239944458,0.0003,6.771936999999999,9,0.004558947402983904
236.74,131589,131488,1.6107900142669678,0.0013667100574821234,508,13332,-1.4472378492355347,0.0003,6.79660806,9,0.0007410309044644237
237.14,132550,132449,-2.1648612022399902,0.0014267294900491834,512,13420,-1.5165131092071533,0.0003,6.803413660000001,9,0.009168419055640697
236.48,133433,133332,1.6093313694000244,0.0015578784514218569,516,13501,-1.3950392007827759,0.0003,6.83279259,9,0.005192786920815706
238.34,134350,134249,-0.9335749745368958,0.0016233334317803383,520,13584,-1.377358317375183,0.0003,6.87517962,9,0.00291868532076478
240.49,135403,135302,-1.538884162902832,0.0013948760461062193,524,13682,-1.3933789730072021,0.0003,6.95123326,9,0.008204275742173195
235.35,136053,135952,-4.18587064743042,0.001223479863256216,528,13742,-1.4689298868179321,0.0003,6.770924750000001,9,0.012669774703681469
237.54,137156,137055,1.9885575771331787,0.0013147923164069653,532,13842,-1.3953351974487305,0.0003,6.82110293,9,0.0032577579841017723
237.74,138067,137966,0.0713871568441391,0.0013950429856777191,536,13926,-1.421154260635376,0.0003,6.76951607,9,0.020401157438755035
240.72,139333,139232,0.47859710454940796,0.0014336404856294394,540,14042,-1.2914341688156128,0.0003,6.8744130199999995,9,0.00439942441880703
240.35,140204,140103,1.1160496473312378,0.001363267540000379,544,14122,-1.4643982648849487,0.0003,6.842317820000001,9,0.007449381984770298
240.0,141217,141116,0.8051602840423584,0.0015264960238710046,548,14215,-1.3849189281463623,0.0003,6.882417509999999,9,0.00738297775387764
238.04,142195,142094,0.29449623823165894,0.001374343759380281,552,14303,-1.3253533840179443,0.0003,6.844283649999999,9,0.0030273713637143373
239.21,143367,143266,-0.9332330226898193,0.001393599552102387,556,14410,-1.4573698043823242,0.0003,6.82236355,9,0.006141721736639738
242.19,144629,144528,-2.908540725708008,0.0014255000278353691,560,14524,-1.5500969886779785,0.0003,6.9357767599999995,9,0.013018135912716389
240.97,145519,145418,-3.877105951309204,0.0013595452765002847,564,14605,-1.4543228149414062,0.0003,6.92457678,9,0.008906233124434948
242.31,146629,146528,1.1359851360321045,0.0012216272298246622,568,14707,-1.4267867803573608,0.0003,6.982276729999999,9,0.003071263199672103
238.3,147692,147591,-0.04871410131454468,0.0012615651357918978,572,14803,-1.5437129735946655,0.0003,6.90925485,9,0.0034835413098335266
244.89,149126,149025,-2.717322587966919,0.0013904976658523083,576,14934,-1.4269917011260986,0.0003,7.0858989800000005,9,0.0016490462003275752
246.58,150185,150084,0.2706664800643921,0.001330869854427874,580,15031,-1.4046530723571777,0.0003,7.15440302,9,0.012440308928489685
248.85,151189,151088,0.41300177574157715,0.0013101542135700583,584,15123,-1.4286134243011475,0.0003,7.244302349999999,9,0.011287814937531948
249.99,152127,152026,1.00233793258667,0.0013284155866131186,588,15208,-1.4628472328186035,0.0003,7.293225010000001,10,0.0156784076243639
250.33,153096,152995,3.33561110496521,0.001417318475432694,592,15296,-1.3867769241333008,0.0003,7.323815669999999,10,0.0033351874444633722
251.4,154006,153905,-1.8193378448486328,0.0013585498090833426,596,15378,-1.4160914421081543,0.0003,7.377550749999999,10,0.0038649262860417366
251.3,154890,154789,-2.685105800628662,0.001353549538180232,600,15459,-1.4026777744293213,0.0003,7.38511248,10,0.009792998433113098
255.69,156116,156015,-2.5502371788024902,0.0013379186857491732,604,15571,-1.4622057676315308,0.0003,7.523357050000002,10,0.007110743783414364
254.64,157053,156952,-0.0897786021232605,0.001336494809947908,608,15655,-1.4742627143859863,0.0003,7.490164730000001,10,0.0072721317410469055
256.93,158243,158142,-1.3890271186828613,0.0014351403806358576,612,15763,-1.371809482574463,0.0003,7.596858450000001,10,0.004125896841287613
257.47,159180,159079,-2.6229941844940186,0.0013420726172626019,616,15847,-1.4716811180114746,0.0003,7.64798997,10,0.00782310962677002
258.59,160209,160108,-1.0562686920166016,0.0012980339815840125,620,15941,-1.5466361045837402,0.0003,7.70656627,10,0.0036678751930594444
256.95,161098,160997,-3.841323137283325,0.0013389085652306676,624,16022,-1.5552363395690918,0.0003,7.68846303,10,0.0007518334314227104
259.46,161999,161898,-0.5056498050689697,0.0013786061899736524,628,16104,-1.5111010074615479,0.0003,7.77614118,10,0.006641333922743797
259.62,163118,163017,1.1029479503631592,0.00137028144672513,632,16206,-1.4167964458465576,0.0003,7.87664531,10,0.0011516045778989792
259.38,164005,163904,1.4003649950027466,0.001413128455169499,636,16286,-1.576765537261963,0.0003,7.867366700000002,10,0.010119636543095112
256.86,165019,164918,-1.1908812522888184,0.0013586942804977298,640,16379,-1.4373600482940674,0.0003,7.76160061,10,0.0011729019461199641
257.37,165941,165840,-3.017268657684326,0.0013479968765750527,644,16462,-1.3939756155014038,0.0003,7.7843170200000005,10,0.0011908438755199313
258.19,167036,166935,-1.7989808320999146,0.0013441245537251234,648,16561,-1.4858330488204956,0.0003,7.724053619999999,10,0.010206174105405807
260.54,168249,168148,-4.896527290344238,0.0014191890368238091,652,16671,-1.530433177947998,0.0003,7.8002227400000015,10,0.0039836931973695755
259.76,169343,169242,-0.9748311638832092,0.0013836515136063099,656,16769,-1.558158040046692,0.0003,7.75992291,10,0.012764583341777325
259.49,170578,170477,2.144890308380127,0.0013121748343110085,660,16882,-1.4964746236801147,0.0003,7.73867478,10,0.0075479005463421345
261.03,171622,171521,-3.2109501361846924,0.0013838197337463498,664,16977,-1.4569059610366821,0.0003,7.7753144899999995,10,0.007520733866840601
261.71,172800,172699,-0.6947634816169739,0.001328943995758891,668,17084,-1.4269567728042603,0.0003,7.747306079999999,10,0.011440633796155453
264.2,174112,174011,-1.399878740310669,0.001306691556237638,672,17202,-1.4487464427947998,0.0003,7.85682529,10,0.040318191051483154
260.51,175177,175076,3.115622043609619,0.0013135408516973257,676,17299,-1.5080621242523193,0.0003,7.770934620000002,10,0.03472349792718887
260.47,176232,176131,0.6772295236587524,0.0013677485985681415,680,17395,-1.4406635761260986,0.0003,7.72247801,10,0.007216912228614092
259.57,177146,177045,-2.16983699798584,0.0012627074029296637,684,17477,-1.5425634384155273,0.0003,7.6758239600000016,10,0.0014408447314053774
258.84,178011,177910,1.0834810733795166,0.0012629994889721274,688,17557,-1.3806109428405762,0.0003,7.640793059999998,10,0.01514572836458683
259.8,179076,178975,-0.4805491864681244,0.0012932810932397842,692,17656,-1.5151036977767944,0.0003,7.63316778,10,0.004057812038809061
260.45,180051,179950,1.3167750835418701,0.0013626026920974255,696,17747,-1.4812242984771729,0.0003,7.632912139999999,10,0.007403761614114046
261.45,181035,180934,-3.248511791229248,0.0013571273302659392,700,17839,-1.4939905405044556,0.0003,7.694546250000001,10,0.009540683589875698
262.41,182357,182256,-1.5391569137573242,0.0013074313756078482,704,17960,-1.6238906383514404,0.0003,7.68697355,10,0.0019132460001856089
261.97,183250,183149,1.8829498291015625,0.0012731475289911032,708,18041,-1.414695382118225,0.0003,7.67889297,10,0.005372192710638046
261.9,184433,184332,1.462297797203064,0.0013040865305811167,712,18149,-1.4249359369277954,0.0003,7.595111570000001,10,0.0025053429417312145
262.14,185394,185293,-0.5499799847602844,0.0013460537884384394,716,18236,-1.5081360340118408,0.0003,7.591438770000002,10,0.013278987258672714
263.18,186527,186426,-1.6328402757644653,0.0013020422775298357,720,18339,-1.5498683452606201,0.0003,7.590792310000001,10,0.002959704026579857
265.65,187663,187562,0.014507442712783813,0.0013210596516728401,724,18443,-1.5131986141204834,0.0003,7.6488575800000005,10,0.004843386821448803
269.02,188901,188800,2.406865119934082,0.0012183358194306493,728,18555,-1.526634693145752,0.0003,7.75574567,10,0.0031182128004729748
269.39,190057,189956,-1.6003087759017944,0.0012781675904989243,732,18661,-1.4502595663070679,0.0003,7.7116029600000005,10,0.015363065525889397
271.04,191109,191008,-0.19571107625961304,0.001249848515726626,736,18757,-1.5011775493621826,0.0003,7.807704579999999,10,0.011309923604130745
268.01,191820,191719,0.6415245532989502,0.001217171549797058,740,18822,-1.514585018157959,0.0003,7.69517222,10,0.010773701593279839
267.08,192649,192548,-1.116241216659546,0.0013672680361196399,744,18898,-1.5421662330627441,0.0003,7.69092399,10,0.0020613609813153744
265.48,193584,193483,-1.9750193357467651,0.0012864024611189961,748,18983,-1.6163588762283325,0.0003,7.698427939999999,10,0.004737774841487408
261.06,194355,194254,2.366762399673462,0.0011985742021352053,752,19054,-1.3994275331497192,0.0003,7.5466909399999995,10,0.017172783613204956
261.46,195489,195388,1.991445779800415,0.001313028042204678,756,19157,-1.547133445739746,0.0003,7.56692401,10,0.021255869418382645
260.71,196649,196548,1.1242438554763794,0.0012374150101095438,760,19263,-1.6324254274368286,0.0003,7.5675063499999995,10,0.013739150948822498
260.79,197701,197600,0.4353880286216736,0.0012937751598656178,764,19360,-1.4124135971069336,0.0003,7.582419929999999,10,0.0049241348169744015
256.67,198467,198366,-1.0196009874343872,0.0013489163247868419,768,19429,-1.5819363594055176,0.0003,7.463671609999999,10,0.013318508863449097
251.35,199247,199146,-0.5912790298461914,0.0013309955829754472,772,19500,-1.549694299697876,0.0003,7.285639529999998,10,0.015448499470949173
248.86,200063,199962,-0.23225140571594238,0.0012891528895124793,776,19574,-1.3654811382293701,0.0003,7.1910817399999996,10,0.0013101105578243732
251.8,201412,201311,1.4685561656951904,0.001245533348992467,780,19697,-1.5261696577072144,0.0003,7.296941239999999,10,0.0032316953875124454
252.69,202415,202314,0.6592669486999512,0.0012996660079807043,784,19788,-1.486736536026001,0.0003,7.320974769999999,10,0.01789834164083004
252.59,203270,203169,0.22781512141227722,0.0013211244950070977,788,19866,-1.5702592134475708,0.0003,7.31776569,10,0.0032041515223681927
250.5,204126,204025,-0.893465518951416,0.001345548196695745,792,19944,-1.5682481527328491,0.0003,7.279071,10,0.012728986330330372
252.31,205282,205181,4.033008575439453,0.0013105878606438637,796,20050,-1.403615951538086,0.0003,7.349781340000001,10,0.006179964169859886
250.9,206125,206024,-0.5687893629074097,0.0013520827051252127,800,20127,-1.4198720455169678,0.0003,7.268755659999999,10,0.007748454809188843
246.72,207029,206928,0.41371870040893555,0.0013549508294090629,804,20209,-1.508352518081665,0.0003,7.15395705,10,0.0035064546391367912
248.86,208136,208035,-1.4733843803405762,0.0013623136328533292,808,20310,-1.5374650955200195,0.0003,7.271749120000001,10,0.000666941050440073
245.67,209000,208899,-2.099095582962036,0.0012935950653627515,812,20390,-1.4993577003479004,0.0003,7.231075580000001,10,0.001291620428673923
248.68,210262,210161,3.622739315032959,0.0012359978863969445,816,20505,-1.520951271057129,0.0003,7.327065740000002,10,0.0070785460993647575
