#{"t_start": 1763390750.1408868, "env_id": "None"}
r,l,t
12.074279,365,44.273708
12.399533,445,105.092664
9.427535,202,132.767155
9.560647,246,166.351863
1.584344,88,178.347046
13.212396,303,218.973929
15.901086,432,276.16642
3.986802,187,301.30183
6.254671,255,336.371228
15.92066,569,412.70388
3.097522,146,431.76422
2.258762,151,452.061845
6.386313,237,483.5247
15.985995,356,531.222314
15.766274,332,574.777653
12.035151,344,619.570728
6.478861,181,643.460976
8.180533,224,672.479039
5.277903,168,694.456313
8.821147,328,736.990392
22.053241,409,790.78598
12.64385,372,839.351866
15.462843,382,888.704647
8.673067,220,917.49859
8.844653,283,954.794857
6.544729,249,987.312249
11.553005,344,1031.617964
7.276873,212,1059.093563
14.855614,267,1093.744339
14.623949,321,1134.893351
16.445497,227,1164.481641
19.866041,291,1202.15442
6.575661,267,1236.577851
10.612799,220,1265.253219
13.367723,387,1314.936933
12.097672,250,1347.478286
15.05388,419,1401.46896
11.48921,262,1435.647253
12.745802,248,1467.701309
7.996527,193,1493.009436
13.161336,225,1522.22165
16.446831,424,1577.135655
9.042117,256,1609.826892
22.920672,511,1675.155944
6.785079,183,1698.929804
12.916282,250,1731.385618
2.871264,119,1746.713289
7.817093,154,1766.560629
1.938306,102,1779.567225
7.154858,170,1801.234046
27.853515,316,1841.670034
16.682675,340,1885.573804
9.543932,234,1915.583112
13.001004,277,1951.39465
3.088173,119,1967.285213
11.672302,292,1998.628735
11.325283,176,2015.966192
10.281603,200,2035.581523
20.702676,342,2069.167785
9.555346,246,2093.501568
8.189372,198,2112.807123
14.169668,225,2134.788113
12.243841,235,2157.689363
3.486172,112,2168.592684
6.072021,176,2185.706719
12.049789,280,2212.816097
9.924826,164,2228.597039
23.744248,337,2260.962869
21.36864,297,2289.18897
32.927962,514,2338.940054
22.167987,358,2373.666164
13.473853,237,2396.550003
16.108248,235,2419.15325
6.054622,124,2431.147333
15.731421,265,2456.474316
25.908967,365,2491.700323
41.771196,422,2532.454476
23.630608,307,2562.21119
14.540946,259,2586.785595
17.816734,252,2610.775095
11.171783,176,2627.700866
26.969117,308,2657.034436
9.718911,157,2672.060722
8.338944,173,2688.698763
17.106766,251,2712.607473
23.379034,282,2739.429262
21.809,318,2769.586564
24.196703,334,2801.493764
7.962235,186,2819.394423
18.94793,298,2848.071612
14.709976,221,2869.169314
15.261949,299,2897.908473
26.079467,358,2932.496344
6.396495,148,2947.103712
8.385036,267,2973.473274
19.034946,273,3000.38366
7.802558,278,3027.732386
14.129881,345,3061.46131
9.160937,185,3079.513707
11.886943,339,3112.840539
15.736742,213,3133.69643
7.900056,194,3152.644444
22.41466,365,3188.480578
18.128415,317,3219.277372
19.862522,391,3257.578711
33.304963,494,3306.157721
7.932905,194,3325.095643
18.600347,418,3366.312698
6.38456,187,3384.577293
9.332953,160,3400.234466
4.223206,122,3412.15367
8.638398,249,3436.65007
4.733725,134,3449.888543
14.743721,232,3472.641447
7.798914,210,3493.454264
7.258837,277,3520.648755
14.826919,371,3557.358178
33.997737,531,3609.552414
10.213739,219,3631.048848
12.301611,341,3664.544909
7.566358,167,3680.877551
26.550819,328,3713.003215
17.681807,233,3735.685282
11.010915,221,3757.125168
11.256453,209,3777.284727
10.992974,180,3794.655186
17.917383,292,3822.999136
18.327903,332,3855.000509
26.428797,292,3882.842325
13.927851,183,3900.208202
11.651101,221,3921.245433
15.561683,188,3939.129494
17.620101,211,3959.101883
38.887246,436,4000.996928
21.078199,217,4021.354472
26.790095,304,4050.04801
17.232536,200,4068.764793
21.269939,279,4095.222111
14.020394,199,4113.873678
31.845598,320,4144.056094
12.594898,181,4161.066503
24.50984,249,4184.248156
12.139954,183,4201.527856
16.958248,194,4219.960155
7.168322,137,4232.981515
17.544427,204,4252.190459
25.162532,304,4280.867103
11.827228,188,4298.516213
14.565502,253,4322.333996
27.0966,266,4347.066509
39.830609,339,4378.964509
11.657615,144,4392.517172
11.427383,170,4408.640408
11.913711,180,4425.891802
17.882019,223,4447.091199
21.029504,206,4466.59999
8.830334,158,4481.524411
26.810078,285,4507.947066
21.507594,238,4530.410354
18.610854,251,4554.243337
16.080827,184,4571.506399
25.489516,269,4596.418843
19.764668,241,4619.018251
26.257578,333,4650.074679
14.618004,161,4665.067724
16.21044,230,4686.860953
42.11794,414,4725.157882
26.648513,257,4748.941211
12.678439,180,4765.633986
21.744289,289,4792.503947
35.903228,314,4821.238587
22.32993,215,4840.997142
11.318225,184,4858.220602
50.244412,447,4899.749114
24.671779,313,4929.059007
25.85389,222,4948.639411
15.090771,230,4970.094257
45.92405,443,5011.143821
25.13869,276,5037.131554
25.211338,249,5060.277068
17.86489,264,5084.855728
30.326403,341,5116.601355
20.953754,187,5134.134795
17.405079,188,5151.745181
10.225936,157,5166.500744
21.176195,256,5190.438396
21.290324,251,5213.808779
21.595019,236,5235.916801
10.684427,180,5252.848005
25.921361,269,5277.891742
28.391174,244,5300.633832
39.25749,346,5333.068113
23.003344,331,5364.399026
20.234461,226,5385.596995
12.13507,171,5401.72736
8.790839,143,5415.388831
17.904911,202,5434.7913
10.090606,149,5448.897239
12.563732,183,5466.136904
17.671323,202,5485.117056
23.005186,234,5507.06825
20.237225,226,5528.284032
23.823468,265,5553.071516
24.491997,221,5573.782043
22.142737,204,5592.924366
11.037432,152,5607.280916
15.366431,237,5629.625503
8.243537,147,5643.52604
16.134716,172,5659.686754
14.854941,178,5676.381501
26.944591,354,5709.546993
19.318471,210,5729.098591
12.333391,171,5745.157883
16.667259,219,5765.543359
17.824589,208,5784.983061
22.079384,212,5804.756055
10.72388,147,5818.528855
42.397884,331,5849.535517
19.825399,245,5872.342942
15.77024,189,5889.911988
15.513474,179,5906.731255
22.975626,257,5931.244627
17.220963,230,5952.782884
36.699905,276,5978.249973
19.327871,252,6001.665192
17.372412,167,6017.302213
28.11746,228,6038.537364
14.989251,208,6057.839951
40.623013,334,6088.98412
20.594512,204,6108.204199
35.525411,335,6139.20065
33.459876,317,6168.364407
15.510182,222,6188.909003
24.854961,263,6212.98207
10.021506,147,6226.627703
36.764285,286,6253.094665
26.907085,250,6276.258804
18.823739,195,6294.287561
12.668167,149,6308.118566
22.163314,264,6332.791034
12.30306,187,6350.247175
28.74711,300,6377.792532
8.671424,135,6390.513317
9.377438,135,6403.526668
14.028076,164,6418.849414
26.20837,221,6439.389634
29.571491,315,6468.446136
25.499762,257,6492.518022
15.287852,172,6508.662705
29.694529,296,6536.130026
29.214777,293,6563.560889
40.047593,344,6595.678309
22.876988,217,6615.818259
34.448201,345,6648.070868
16.671385,199,6666.604564
26.406148,318,6696.126207
18.34964,248,6719.323572
23.233774,176,6735.850069
17.709272,200,6754.640432
23.248433,223,6775.428761
26.042031,306,6804.183159
25.894302,249,6827.406303
23.388516,262,6852.155523
21.941423,251,6875.684108
23.394214,237,6898.590435
31.217299,293,6926.015488
15.34824,187,6943.342616
17.580109,197,6961.882236
27.420146,257,6985.43591
14.886349,175,7001.417873
21.029543,168,7016.89644
17.760627,198,7034.9261
26.857656,264,7058.872371
17.76867,198,7077.162488
42.078092,331,7107.286623
20.176956,245,7129.731863
34.049332,264,7153.784443
14.410314,181,7170.485863
19.514474,193,7188.169628
31.498386,271,7212.665651
24.397581,250,7235.583623
16.852162,166,7250.817346
30.839152,289,7277.051414
22.234676,217,7296.691336
56.69433,471,7339.919051
7.407642,113,7350.342317
35.001776,339,7380.933976
20.362612,189,7399.077474
36.083032,374,7434.010467
41.498973,308,7462.536744
16.773345,202,7481.319873
18.987064,233,7503.030115
28.202708,259,7527.189514
46.059733,385,7562.660374
29.039416,269,7587.751024
29.797636,226,7608.734754
45.34802,318,7638.133403
19.593247,227,7659.103392
14.713569,183,7676.142461
26.30581,182,7693.270503
26.402933,228,7714.345596
25.490094,251,7737.738611
9.833241,145,7751.365568
33.518804,240,7773.84452
22.425503,262,7798.292613
19.319426,208,7817.741744
35.143712,304,7846.062176
31.890661,328,7876.546887
12.048268,156,7890.821259
32.013504,276,7916.558467
16.221605,184,7933.740992
15.085493,164,7949.216246
12.885369,189,7966.953238
35.555258,376,8002.039435
12.359604,171,8018.194085
11.611783,162,8033.355624
32.292515,296,8061.091426
15.781476,186,8078.518437
24.687876,240,8100.900493
33.002211,350,8133.989113
14.676013,175,8150.496926
41.138652,347,8183.177445
29.181371,215,8203.493678
16.512614,184,8220.882248
12.579614,169,8237.011448
22.528937,254,8260.96518
12.726276,184,8278.569629
14.956369,162,8293.917751
42.334055,343,8326.352395
20.9448,223,8347.324459
17.002658,190,8365.254434
25.302373,256,8389.376514
19.607347,203,8408.471825
12.538609,165,8423.983431
11.832099,160,8439.075034
25.703323,259,8463.197182
30.3778,296,8490.943054
9.077217,140,8504.222131
14.767953,167,8519.844709
28.719781,247,8542.862375
17.482017,175,8559.364302
30.024569,309,8588.32716
38.142484,293,8615.903506
20.242326,256,8640.060889
39.19556,352,8673.140313
17.068734,191,8691.052281
17.555478,186,8708.445284
22.55748,237,8731.086679
25.743758,322,8761.141374
10.897522,144,8774.699466
13.172428,144,8788.203257
16.647679,176,8804.606596
8.067627,153,8819.047435
17.674339,183,8836.130444
43.650017,441,8877.31664
25.996912,312,8906.993233
43.071431,328,8937.719993
33.822927,289,8964.675814
27.122131,257,8988.958247
16.173517,173,9005.204535
11.782316,160,9020.254014
23.656005,231,9042.056397
26.275791,297,9069.968815
31.570223,231,9091.625556
8.696638,130,9103.928436
28.372541,247,9126.981796
28.2909,266,9152.034498
22.561955,263,9176.776257
22.032677,211,9196.718275
19.390288,222,9217.554129
39.525374,383,9253.69861
23.480658,227,9274.899922
21.737179,195,9293.048397
17.103495,232,9314.86669
62.376201,541,9365.470397
16.69879,179,9382.45435
7.822776,116,9393.723622
33.889563,351,9426.760711
28.7728,238,9449.278632
24.655053,270,9474.461053
20.418395,187,9492.321882
25.866391,229,9513.804594
27.481916,286,9540.528182
21.141657,245,9563.602347
24.038946,171,9579.745193
29.730002,333,9611.491647
21.051255,220,9632.159157
33.591882,296,9659.987685
16.494454,155,9674.727072
21.023502,201,9693.68024
18.867537,205,9712.860928
42.730573,425,9752.834236
51.66569,486,9798.465435
18.392877,232,9820.257125
18.957336,252,9844.002644
23.681297,214,9864.080069
25.571588,219,9884.891618
33.067467,243,9907.710628
10.11156,139,9920.805575
28.257587,285,9947.390157
27.80612,313,9976.605809
36.507695,301,10004.830352
20.228,253,10028.558419
23.065187,235,10050.434772
18.567543,187,10067.949465
29.164079,281,10094.170533
32.229865,279,10120.322072
23.471084,237,10142.542436
17.325195,200,10161.359715
27.440837,291,10188.6717
21.912073,201,10207.484842
29.757245,288,10234.364615
29.663144,284,10261.016956
33.843836,325,10291.769511
26.973264,250,10315.05372
17.133991,178,10331.787718
20.893565,251,10355.442621
27.452582,293,10383.203373
26.208453,263,10407.84173
28.605756,368,10442.367239
9.530019,131,10454.809271
22.311847,239,10477.272557
33.909773,275,10503.05822
15.294608,180,10519.954679
18.967959,201,10538.89535
24.507129,199,10557.548166
56.310431,351,10590.203601
17.202131,205,10609.669584
20.442604,247,10632.86814
31.926067,299,10661.007449
31.858475,318,10690.947694
23.753712,262,10715.715557
50.140348,454,10758.24866
40.661854,428,10798.322133
32.372049,345,10830.868764
14.949804,195,10849.488625
14.847993,163,10865.113452
31.221686,306,10893.821496
22.480515,205,10912.850507
19.104703,209,10932.42173
17.55711,181,10949.441002
16.175177,207,10968.869775
15.456114,194,10987.104275
33.470603,277,11013.059391
37.434666,350,11045.651359
10.65186,141,11058.904689
16.099802,199,11077.637322
20.624013,168,11093.553495
33.554485,320,11123.237143
43.75399,370,11157.730863
15.647803,170,11173.642003
18.848165,186,11191.087421
13.09907,194,11209.381432
10.74696,156,11224.022083
28.681724,238,11246.333634
52.028891,438,11287.467138
26.009638,305,11315.982042
35.802369,326,11346.648867
18.73842,222,11365.592531
11.822244,153,11378.519738
28.960556,278,11401.663025
17.47544,176,11416.597307
26.275551,249,11437.459661
24.356952,226,11456.332309
16.050673,186,11471.971524
31.806597,276,11495.03711
19.462144,193,11511.372705
21.07496,218,11529.709315
19.713954,218,11547.981429
26.607519,220,11566.571646
15.535516,175,11581.40639
20.877757,199,11598.318432
28.59059,235,11618.155166
21.868849,199,11634.828735
35.161824,259,11656.712999
21.233986,245,11677.176268
27.481716,293,11701.652728
32.018458,318,11728.439322
26.65002,294,11753.219237
30.403959,309,11779.019495
26.646067,247,11799.734465
24.78733,245,11820.54106
23.781081,227,11840.501458
6.4774,103,11850.620086
32.587456,235,11872.607941
26.816692,292,11900.048102
35.858498,299,11928.043259
32.485891,271,11953.560385
6.824176,119,11964.767094
44.567183,361,11998.345494
11.237499,156,12013.057619
19.039978,246,12036.009689
17.569771,211,12055.677471
15.933479,181,12072.514659
42.811231,373,12107.348217
26.048521,317,12136.687827
46.979469,382,12172.255974
34.768291,316,12201.716699
12.416803,163,12216.961738
10.878929,178,12233.58509
23.131525,266,12258.358739
24.596368,264,12283.019491
14.408748,168,12298.868353
17.054898,203,12317.964375
13.846333,169,12334.020383
14.053711,159,12349.168498
36.363285,358,12382.389634
30.40292,257,12406.29399
34.65793,340,12437.861074
43.076575,343,12469.772973
44.826924,388,12505.904175
31.287496,326,12536.168487
26.10179,287,12563.047718
41.785626,362,12596.860091
21.012638,247,12619.901145
28.505892,287,12646.670875
28.006188,228,12667.795805
25.105489,291,12694.891159
28.110898,227,12716.075035
23.737095,248,12739.243459
41.535235,430,12779.15586
17.535599,200,12798.142437
15.925091,173,12814.542335
34.556094,300,12843.00457
22.709865,223,12863.883694
14.600105,184,12881.18903
20.250429,215,12901.297325
29.533538,248,12924.461663
36.757749,319,12954.24035
16.658865,197,12972.72699
41.648074,386,13008.772792
20.906885,214,13028.822609
18.360523,196,13047.204661
19.085849,205,13066.544186
24.845254,248,13089.865662
28.841293,241,13112.470305
16.646908,223,13133.355916
11.82781,143,13146.781555
16.175408,185,13164.158431
46.497308,403,13201.564038
24.302865,233,13223.361016
26.215891,208,13242.843579
42.832602,314,13271.903363
43.685986,417,13310.741153
50.053642,433,13351.901619
29.121704,279,13378.136557
36.174655,332,13408.930134
18.485778,183,13426.020626
9.758834,136,13438.815861
23.161133,211,13458.675357
37.565864,337,13490.279311
21.226109,192,13508.382488
23.189515,209,13527.912014
27.453207,272,13553.429145
13.801703,159,13568.490108
16.308393,184,13585.845697
24.956538,285,13612.371826
14.911457,201,13631.331882
34.534987,275,13657.006247
22.017571,178,13673.770837
27.338162,299,13701.656598
19.514545,194,13719.968645
39.295727,375,13756.536387
39.385877,331,13787.743266
22.141066,223,13808.739493
25.671399,286,13836.09774
51.655256,486,13881.744306
45.727512,324,13911.976131
24.640642,187,13929.530144
23.284203,276,13955.37638
13.591949,155,13969.943591
22.770786,256,13993.869618
26.149814,209,14013.298098
18.454567,174,14029.609317
21.760748,197,14048.208788
43.345068,340,14079.915164
27.845891,323,14110.397651
35.395026,307,14139.237727
27.304176,328,14169.739337
24.685627,223,14190.669351
20.412408,198,14209.153665
44.597388,349,14241.579263
15.290745,203,14260.684738
28.918056,268,14285.668216
22.344406,269,14311.07562
27.698467,243,14334.259082
34.870456,288,14361.094574
18.556649,205,14380.348297
39.158297,299,14408.429429
29.111352,305,14436.8868
18.88835,202,14455.853507
31.476134,285,14482.257062
9.626502,133,14494.853381
41.404355,351,14527.696812
10.77989,141,14540.961641
18.139619,194,14559.186271
22.195298,243,14582.11346
11.729144,155,14596.726279
12.537636,158,14611.60401
13.43693,178,14628.421904
39.090586,325,14658.659863
33.433055,275,14684.466727
38.451409,339,14716.144158
31.522785,284,14742.965541
22.674317,193,14760.929768
29.347253,295,14788.582134
20.763422,177,14805.325491
16.987376,174,14821.730652
29.963844,286,14848.268692
24.111709,199,14867.020955
29.328338,297,14894.519253
23.108346,270,14919.729187
38.58814,388,14956.188844
32.263978,307,14984.877303
36.153384,265,15009.801021
35.543383,445,15051.224245
23.977962,278,15077.317638
28.016906,289,15104.429634
16.93605,175,15120.999081
25.915313,232,15142.73849
28.763347,249,15166.037609
27.720696,251,15189.516403
36.629712,336,15220.98999
52.113282,365,15255.330415
26.729621,225,15276.452394
20.396067,250,15300.02944
24.349066,201,15319.195171
10.581748,152,15333.579912
24.635146,286,15360.144821
24.25667,241,15382.553853
31.886034,307,15411.210796
24.933262,219,15431.719831
12.330973,158,15446.562696
26.209979,267,15471.356851
31.285237,267,15496.412442
25.367142,264,15521.114738
15.9444,173,15537.500916
35.510594,307,15566.18167
21.616258,252,15589.621266
18.640107,200,15608.286965
20.923898,178,15625.17979
26.591197,291,15652.471831
26.599602,212,15672.433805
22.606542,209,15692.069689
14.840935,215,15712.179528
27.291926,325,15742.841732
36.095114,378,15778.109696
30.777879,279,15804.196172
18.742609,200,15823.18221
54.893121,494,15869.072668
16.23268,195,15887.337225
20.027435,264,15911.920196
