#{"t_start": 1763352018.181947, "env_id": "None"}
r,l,t
18.100728,375,19.206255
9.649711,260,31.032192
7.591832,180,39.371717
8.749917,327,56.00748
13.615434,323,75.92541
7.120258,167,85.912182
24.08892,627,122.964078
8.611471,231,136.494452
2.979543,103,142.350496
6.934054,195,153.646441
3.242914,121,160.883259
10.642507,222,174.038258
15.392103,214,187.01565
4.373684,122,194.286049
22.63839,399,218.732136
10.972201,283,236.664663
8.758366,225,249.652059
17.048755,263,266.283861
63.187968,1061,330.017531
13.523875,229,343.852787
25.401392,414,368.11048
32.225389,571,399.503177
16.77322,314,415.908665
23.232795,436,441.309178
11.169482,205,453.493475
15.776136,275,469.624447
21.257821,407,493.017277
19.968832,383,513.263127
15.48225,269,527.13348
13.600623,248,539.354151
62.455585,525,569.94945
32.336569,567,602.302421
46.436277,477,625.446297
46.495103,486,648.766456
28.601588,306,663.467321
19.681361,252,675.662724
14.945633,201,685.051003
76.853035,779,727.97851
39.004195,449,753.89335
31.456701,405,777.245011
50.089569,624,813.287104
22.769716,329,832.345803
21.791108,254,846.292724
33.641527,360,866.30002
38.016727,370,886.147077
55.278495,396,905.694948
37.40654,288,918.681275
28.362614,260,933.05145
68.247201,404,953.318517
35.900804,273,965.744291
32.638192,243,976.88231
35.91285,301,991.016493
11.62796,159,998.539506
9.20498,168,1006.477842
12.409663,169,1014.515306
21.677168,326,1034.199903
27.324056,236,1048.382742
11.926775,147,1056.164032
42.602417,306,1074.522131
31.834232,211,1086.414938
62.404853,524,1114.927332
49.214689,411,1135.748604
17.317251,186,1144.567053
20.589789,208,1153.751949
41.360913,326,1168.0401
26.198267,251,1179.430733
6.893399,130,1185.371933
21.166214,183,1193.677416
9.959108,141,1200.056062
7.415042,157,1207.215765
24.771039,216,1216.986201
42.504733,369,1233.542425
29.703097,240,1244.293427
35.364858,300,1257.735819
28.803953,330,1272.691202
28.231239,323,1287.288678
25.682853,209,1296.659009
33.134605,245,1307.783555
16.833547,185,1316.481012
17.108257,217,1326.708514
21.516415,199,1338.038623
35.339763,287,1353.842631
41.172762,309,1369.246938
22.909675,168,1378.398457
34.729027,261,1391.475576
41.323455,298,1405.051924
37.515916,242,1416.480981
41.093771,321,1433.246573
25.601963,200,1442.513881
34.008411,249,1454.707723
29.269899,212,1466.218677
45.753535,325,1483.938684
35.728437,243,1497.660961
40.15579,314,1514.812756
27.930491,227,1527.178819
16.743428,186,1537.530615
17.747054,183,1547.605298
42.355162,284,1563.091628
