#{"t_start": 1763351789.6691165, "env_id": "None"}
r,l,t
22.340039,502,16.332799
2.08725,97,19.850449
5.857658,191,26.54458
12.485482,220,35.465178
7.930651,192,43.291848
23.194137,546,63.05163
3.80987,128,67.817276
14.19267,337,80.481339
24.439073,555,101.008786
23.641545,506,119.724178
23.085354,520,139.477244
28.511278,601,162.151413
31.005513,515,182.32726
12.227085,246,192.684824
12.215564,294,205.5758
20.13756,331,220.49392
36.776858,529,247.742548
31.405924,415,267.585377
11.209281,363,286.098261
32.313739,368,308.734036
28.206263,459,335.693182
16.531647,304,353.497741
30.278739,450,379.184078
16.565516,372,401.089373
13.367676,195,412.531637
20.456563,343,432.484892
22.34653,321,453.045842
39.457045,587,487.499593
26.279187,348,508.473361
26.771109,350,529.796134
33.488508,445,556.103256
17.140283,259,571.263907
30.765783,569,604.403845
61.112075,496,630.839478
35.590364,508,658.327665
25.37827,484,687.14292
30.113779,500,715.755376
19.233259,281,730.500837
21.782192,356,748.584469
11.591012,282,763.239043
18.92576,395,785.587673
25.686411,623,821.973124
33.676391,351,839.804043
13.422289,159,847.50946
29.052066,258,859.796
44.128112,490,883.276547
31.136863,288,897.246547
20.672428,274,910.274064
18.479496,223,920.845942
18.081507,283,936.686769
22.254089,294,953.370871
19.520603,212,965.422853
27.057011,259,979.918942
25.913285,275,995.361008
50.006611,458,1021.972632
19.557118,252,1036.613652
23.835981,340,1055.874766
38.374582,443,1080.955552
22.718107,287,1097.097586
23.614952,293,1113.206743
27.902369,310,1129.134076
18.79108,278,1142.28912
27.984267,281,1157.349248
7.281523,144,1165.509153
32.335403,305,1181.192017
32.050768,299,1195.262925
52.161327,597,1223.490107
52.618652,464,1246.102881
52.248797,455,1273.477782
21.499498,279,1288.920283
23.860108,281,1306.390339
51.211715,578,1339.287308
37.501562,401,1361.451453
40.079625,392,1380.068264
26.545284,351,1396.09057
31.041333,270,1408.749394
60.724377,594,1436.147844
35.777428,327,1451.1557
35.838452,459,1472.407145
23.292312,246,1483.578461
49.163739,409,1502.454181
25.055823,322,1517.153743
21.347099,315,1531.492219
42.216122,379,1549.345982
20.219723,227,1561.378723
20.030275,189,1572.270886
26.361398,395,1593.387943
46.988146,478,1618.955063
32.553213,343,1634.88493
39.590198,449,1658.627192
30.074778,391,1677.73203
42.077729,441,1701.344757
20.464098,319,1719.464471
44.178836,451,1745.075268
29.019324,298,1761.60856
29.258057,350,1781.4077
21.661718,225,1794.195467
38.692373,418,1815.885478
54.282682,619,1850.210277
15.9191,203,1860.758565
91.972014,655,1895.965235
10.535277,183,1906.463348
15.44823,214,1918.40086
12.923574,226,1930.619821
15.430542,165,1939.623759
45.173239,425,1963.407923
19.677329,279,1978.829824
21.7606,322,1996.615709
42.302952,347,2015.79055
21.056789,237,2028.662629
38.544915,406,2050.889556
13.352061,157,2059.391745
54.920535,485,2085.58714
52.296001,406,2106.997542
49.167579,355,2125.979307
41.89448,389,2146.368491
35.075425,289,2162.405144
26.223214,225,2174.788293
42.635959,386,2195.49771
22.365372,192,2205.78697
46.747603,380,2225.454234
39.162238,309,2239.543851
34.695905,268,2251.706908
62.856623,472,2278.69352
36.512521,302,2295.918521
49.715266,372,2317.213166
56.441634,419,2340.325282
29.556936,263,2355.616813
24.493851,237,2368.718583
43.808173,368,2386.039929
32.185267,265,2400.518096
33.247389,247,2414.06895
27.466985,212,2426.063966
65.911575,462,2451.469653
42.74704,312,2467.750721
25.001112,219,2478.463407
22.874581,250,2489.851772
29.731168,214,2499.803209
29.534924,218,2509.73735
48.167313,366,2526.612822
36.557386,300,2539.983695
20.564768,235,2551.101941
37.069671,345,2567.040314
26.026976,247,2580.05096
34.926407,249,2593.697468
24.901833,202,2604.802938
56.455707,494,2631.926489
32.577879,265,2646.303541
72.815399,572,2677.992485
13.572305,168,2687.137698
40.947007,370,2707.124594
35.442854,281,2720.073216
35.907022,352,2736.304327
21.713278,229,2747.101867
38.744231,335,2764.735337
32.976568,297,2780.959123
31.679525,239,2794.164265
32.26172,210,2805.952472
29.829264,284,2821.363949
44.196609,433,2845.215913
29.837545,281,2860.811987
30.055281,284,2876.596737
47.192573,376,2895.599843
29.174826,243,2906.979036
22.710558,244,2919.544059
29.465017,249,2933.338547
27.205592,248,2946.776478
40.516895,330,2965.013724
38.462798,301,2981.829635
44.081042,310,2999.11698
37.7658,326,3016.851361
46.422062,433,3041.121648
23.339548,217,3053.587212
24.855559,218,3066.11527
49.906758,319,3084.499887
28.452028,290,3099.221936
38.764311,331,3114.780083
34.245401,291,3128.128725
56.51726,438,3148.340167
37.41548,308,3162.605013
47.453171,374,3179.444758
39.844584,423,3198.998838
35.336412,275,3211.472744
33.202178,349,3229.672302
27.216773,216,3241.65942
38.166678,357,3260.928612
37.755427,224,3271.577819
37.708176,312,3286.91504
34.84633,283,3300.784269
29.108263,248,3312.675336
48.140242,353,3329.365247
27.44274,297,3343.573841
23.163378,190,3352.77686
30.92615,254,3365.247149
45.335994,418,3384.83021
36.636894,352,3400.999868
41.568608,329,3415.965364
40.036586,376,3433.296825
20.475009,179,3441.7407
38.485216,301,3455.507248
33.631117,353,3471.840141
28.659045,255,3483.820514
33.581116,326,3498.990888
23.186725,210,3508.794554
22.883245,214,3518.892537
31.6482,263,3530.94377
60.876569,471,3552.935453
36.761856,332,3568.464135
27.280796,258,3581.222611
40.798359,375,3601.897481
41.830158,338,3620.823543
31.784864,311,3637.895382
32.623985,268,3652.498629
26.36342,238,3665.439569
33.988632,317,3682.707384
31.747386,268,3697.415949
39.625868,320,3714.892468
32.31047,246,3728.437758
50.955047,400,3750.360771
70.644457,442,3775.307605
31.662799,264,3789.965376
34.295737,224,3802.383812
48.91371,348,3822.470822
40.856124,316,3840.117226
33.345714,253,3853.732837
30.549844,219,3865.643561
32.580431,258,3879.83699
54.733058,408,3902.465395
28.437279,231,3915.140518
16.313346,224,3927.439872
35.037347,285,3942.993566
40.69559,323,3960.902284
47.04488,363,3980.752796
57.872685,359,4000.425936
27.120162,287,4016.210439
20.626252,214,4027.820671
77.697747,468,4053.531532
49.181136,390,4074.663568
34.403823,280,4089.889806
40.852946,366,4109.771391
51.2173,392,4131.072713
34.42231,293,4147.271687
80.156034,618,4181.318212
43.464004,309,4198.142893
46.895193,346,4217.148292
34.390197,293,4232.988658
25.942266,210,4244.512467
43.449254,380,4265.268033
32.438832,262,4279.426294
30.980832,236,4292.31289
41.099461,348,4311.313898
21.864342,210,4322.633286
28.440487,254,4336.556664
20.751456,178,4346.294283
31.549112,301,4363.096604
31.642839,243,4376.354652
37.13149,366,4396.275809
42.681455,365,4415.929934
39.019495,299,4432.394006
25.005523,214,4444.192019
43.144463,364,4464.15492
33.076629,238,4477.295117
25.25652,253,4491.014291
39.697932,343,4509.696422
33.777563,286,4525.673615
54.339297,442,4549.552776
68.230331,402,4571.853051
37.545479,351,4591.021536
41.990135,392,4612.535727
65.508056,539,4641.517415
37.23692,279,4656.826359
24.362909,237,4669.808273
60.087134,429,4693.768786
25.076331,204,4704.924102
46.553923,332,4723.392516
26.301371,268,4737.938041
33.785718,248,4751.5404
37.579894,282,4767.005421
43.790478,318,4784.481562
7.831295,111,4790.434851
30.112565,313,4807.278769
27.205081,253,4821.330117
37.518849,240,4834.735015
43.240352,394,4856.223206
66.75584,519,4884.786474
36.81831,261,4899.396582
22.724919,254,4913.18372
44.052295,369,4933.436136
49.841256,387,4954.388525
37.849845,295,4970.778778
39.789679,273,4985.55126
28.934238,269,4999.951302
49.153793,361,5019.79455
34.224603,271,5034.820235
42.097323,342,5053.512117
40.740304,286,5069.045382
41.976185,346,5088.260515
39.483255,281,5103.702187
63.902162,365,5123.814323
25.461379,222,5135.905535
36.927131,243,5149.369725
50.539312,352,5168.63089
22.893699,198,5179.34266
43.9901,397,5201.124271
24.60633,221,5213.175637
21.554077,171,5222.571061
52.758007,369,5242.663305
17.368105,187,5252.842262
58.138295,397,5274.330292
36.032025,276,5289.499419
68.112078,421,5312.666481
67.060603,425,5335.917064
15.20417,156,5344.518964
97.353567,647,5379.940748
30.036955,231,5392.418539
61.746679,392,5413.9856
33.274989,279,5429.248839
50.761015,323,5447.079737
27.309997,250,5460.591691
61.204165,348,5479.90063
43.410496,400,5501.710391
47.483355,292,5517.589391
40.388385,324,5535.524433
44.94548,369,5555.695001
32.990086,269,5570.800462
34.70894,321,5588.417941
17.200305,175,5598.220344
24.123237,207,5609.504232
24.584091,255,5623.342092
30.904548,251,5637.185608
27.947769,276,5652.133236
62.501403,480,5678.216648
39.631874,330,5696.003896
55.737332,405,5717.991612
36.05615,300,5734.517803
41.599139,354,5753.755406
66.032899,486,5780.614686
15.807009,167,5790.010709
29.923062,225,5802.282373
43.320411,343,5820.841559
64.278365,518,5849.010617
54.50115,392,5870.429239
35.837828,242,5883.580472
29.248908,241,5896.741945
41.690522,282,5912.499779
29.12004,223,5924.75514
41.142793,289,5940.543754
49.029732,361,5960.402313
43.036559,240,5973.735956
59.071463,445,5997.955847
18.690991,168,6007.166885
47.530452,349,6026.269721
42.094144,273,6041.58528
53.920543,370,6061.782768
33.098854,236,6074.663366
19.404488,183,6084.617606
56.182764,404,6106.716274
37.887924,285,6122.051598
56.811694,309,6139.367683
80.370411,527,6168.490221
33.000509,215,6180.276926
64.150925,398,6202.137949
20.172738,185,6212.285913
27.771615,230,6224.90166
28.470862,232,6237.656898
33.765126,307,6254.317079
52.405902,361,6274.954574
28.236305,274,6290.149273
40.128366,257,6304.490109
22.398966,223,6316.810294
45.702847,316,6334.070727
69.2301,466,6359.893017
50.968068,319,6377.284055
44.350562,353,6396.596841
52.623594,383,6417.440194
25.806506,188,6427.987046
16.558203,176,6437.595364
57.063177,399,6459.26966
41.278976,357,6478.730421
40.809764,378,6499.7343
26.872986,223,6512.056661
29.71316,258,6526.309193
45.312648,322,6544.060598
53.910637,359,6563.778527
20.339233,177,6573.367114
41.923836,330,6591.544187
64.515307,498,6618.892525
43.070548,325,6636.488197
33.945443,311,6653.505902
47.17228,335,6672.108145
29.165788,226,6684.562281
40.646761,353,6703.832322
38.564127,312,6720.859601
44.394244,342,6739.765823
46.284072,346,6759.183044
23.038682,276,6774.22296
46.637717,407,6796.625873
38.705515,298,6812.930886
56.62643,384,6834.042684
32.460932,266,6848.702075
52.333885,330,6867.105238
11.462821,136,6874.760977
47.756709,339,6893.497995
42.062097,353,6912.7363
39.212903,375,6933.254547
19.462184,174,6942.895322
48.512985,361,6962.699935
49.280339,359,6982.50702
33.801862,243,6996.080104
42.95755,335,7014.581233
33.4438,273,7029.546309
21.163823,187,7039.81608
37.422519,342,7058.657474
48.764746,311,7075.795382
27.762043,232,7088.488902
46.784865,328,7106.170174
48.540534,336,7124.848967
61.497901,433,7148.707573
69.004861,456,7173.75576
60.913429,432,7197.797815
53.549394,316,7215.63984
29.194815,232,7228.54234
44.612901,424,7252.093899
33.478432,262,7266.550609
38.648276,255,7280.455314
30.708845,236,7293.192642
31.125439,245,7306.864555
43.217199,314,7324.08934
55.371697,289,7340.104435
54.82522,395,7361.960066
53.768719,397,7384.259734
30.483845,262,7398.677096
44.649912,279,7414.031865
41.241161,208,7425.572923
26.616128,230,7438.202789
24.243977,185,7448.388735
29.714462,203,7459.44648
21.536862,163,7468.340905
26.90835,230,7480.910316
45.83011,355,7500.498809
33.072213,277,7515.667917
16.551387,161,7524.653137
62.416224,395,7546.308228
32.823365,273,7561.375694
90.48553,515,7589.99187
80.584887,496,7617.300632
72.076077,495,7644.563257
26.338406,273,7659.672504
15.075652,172,7669.020372
71.223068,540,7698.832858
65.513349,369,7719.250515
44.4245,279,7734.539513
21.281852,180,7744.423569
55.76718,432,7768.264906
35.663918,206,7779.639266
28.500012,192,7790.089949
65.514407,394,7811.870277
30.462994,250,7825.607807
42.328916,277,7840.809541
59.024347,379,7861.812599
23.460519,229,7874.291611
36.595352,294,7890.567897
33.541524,284,7906.043773
27.274947,252,7919.862162
63.065085,460,7945.370486
31.652655,228,7958.064165
27.735813,260,7972.077718
50.330343,433,7995.95978
35.447581,288,8011.856598
30.986238,176,8021.829501
19.989741,213,8033.464841
37.48921,335,8051.80267
64.282289,415,8074.602649
67.197881,396,8096.529311
58.021035,406,8118.821298
32.345796,245,8132.551616
20.615992,185,8142.665822
23.682435,171,8152.066305
43.865281,382,8173.34911
40.252991,258,8187.581666
31.709436,199,8198.84433
17.702232,184,8208.875031
28.722492,215,8220.652496
32.120149,263,8235.13789
36.450123,254,8249.162377
35.18981,288,8265.128856
30.935022,260,8279.464269
39.18723,358,8299.331577
54.213557,390,8320.924545
34.743793,348,8339.931597
46.187439,344,8358.67924
30.65692,230,8371.426023
49.218286,269,8386.98739
35.915114,287,8402.922574
38.850426,294,8419.232132
29.861549,228,8431.990811
72.798178,411,8454.978749
43.235035,342,8474.02593
62.194982,428,8497.618647
11.709217,126,8504.539802
39.615621,329,8522.677843
40.149478,319,8540.104213
45.03167,354,8559.73726
20.245236,204,8570.857397
53.682758,377,8591.796066
53.85266,424,8615.016041
65.115536,478,8639.715454
34.073999,247,8653.344829
40.775801,356,8673.027418
50.968926,290,8689.154597
52.097781,360,8709.310986
49.211643,337,8728.041232
59.204138,457,8753.151841
31.555454,241,8766.462634
35.407897,250,8779.134073
31.235523,306,8793.368856
26.276167,229,8804.369176
44.700746,323,8825.179822
17.842741,168,8834.860173
44.943269,317,8852.766073
29.474063,233,8865.823963
50.697642,262,8880.269448
21.244121,192,8889.325276
22.081616,245,8901.189935
15.118085,158,8908.820258
40.749148,306,8925.573976
37.647207,252,8939.693856
21.96424,167,8948.982043
33.334236,281,8964.461625
28.453667,220,8976.623249
47.297756,307,8993.629446
23.05314,175,9003.272805
33.441956,265,9017.834899
44.119084,418,9040.675176
54.853091,465,9066.213353
55.1957,395,9088.095882
38.87521,289,9103.992188
33.51235,233,9117.030828
19.667658,176,9126.644248
40.33723,376,9147.142438
51.595832,404,9169.036389
23.070334,211,9178.879112
53.619089,447,9198.382168
29.322749,258,9208.137372
