#{"t_start": 1763351814.470912, "env_id": "None"}
r,l,t
12.284071,293,11.324718
19.898424,340,24.163516
6.978647,155,29.700951
19.501283,497,47.970227
12.906532,295,59.211474
5.181514,153,64.850122
7.68819,236,73.638853
8.063405,240,82.563738
3.6088,168,88.782992
11.421663,270,98.97719
11.039468,239,108.157581
12.462405,268,118.447393
10.415069,199,126.019408
6.992086,185,133.005067
30.431405,789,163.941128
42.740031,785,198.83711
27.89362,481,224.043947
14.849443,231,235.298044
25.16608,377,253.461594
21.841737,397,277.419082
15.362951,256,292.487534
27.65277,419,317.324838
32.486497,469,344.643214
19.108726,422,369.250397
34.093031,572,402.967838
13.69746,248,418.11162
29.447461,430,445.019623
23.968823,500,475.422188
53.660423,753,520.469129
21.152569,421,545.289191
26.268056,477,573.506013
39.880657,528,602.335478
39.824788,627,635.848392
74.650799,1029,696.091043
7.247575,138,703.791248
23.509012,456,727.403928
25.17273,496,753.302643
52.50646,999,810.696819
33.960606,540,836.64837
22.076265,366,854.333906
55.343964,732,889.510559
47.820828,622,923.697854
43.251634,618,959.055664
38.424239,588,993.185266
37.319946,604,1028.320149
27.963067,492,1057.016786
12.578992,284,1073.451164
22.018913,493,1100.353619
12.263997,412,1120.029903
16.661114,385,1141.810717
42.510855,785,1180.838261
16.287034,390,1199.988459
13.502028,563,1229.706702
11.593087,412,1255.044656
29.577737,489,1284.090392
23.076567,243,1298.258583
22.247264,204,1309.70688
19.637753,249,1323.973573
17.197761,292,1339.137668
12.612037,168,1347.339147
16.117356,204,1356.596627
46.513352,404,1375.025316
47.987785,412,1393.938306
24.572405,254,1405.47778
16.802899,197,1414.330632
40.921856,351,1430.3142
23.962251,324,1445.282046
30.574196,253,1456.819857
68.626038,386,1474.41126
41.79428,380,1491.635524
55.371039,435,1511.586795
42.357505,306,1526.156599
54.777233,476,1552.783406
25.875371,271,1567.232809
20.016099,217,1578.661418
33.968544,344,1596.429201
65.394438,512,1620.94482
17.60884,238,1634.261428
69.579914,472,1657.254751
41.22761,361,1677.154866
34.850871,381,1699.060088
37.649434,375,1720.247183
40.622171,350,1740.113743
21.026194,270,1755.229793
11.83736,151,1763.840905
27.358193,256,1778.288014
49.822837,370,1796.791073
19.768503,252,1810.90868
11.711063,160,1820.0409
26.544968,261,1834.342747
17.946259,190,1843.664603
28.949144,254,1857.892372
21.199889,238,1870.950089
47.81533,440,1895.414008
20.420237,179,1905.20933
23.224816,208,1916.762658
39.553173,368,1937.409943
29.308907,305,1954.342715
14.513296,170,1963.737862
12.406587,152,1972.119087
26.805377,277,1987.337713
28.512647,245,2000.72433
32.574617,381,2021.818197
19.187981,270,2036.368291
18.636638,212,2047.81589
33.727292,364,2067.431363
34.916023,495,2094.409998
26.288453,316,2111.432598
15.757432,187,2121.597845
32.214984,272,2137.017359
38.938529,428,2160.468081
16.968464,254,2174.312171
29.197732,304,2191.348826
30.724557,381,2209.523165
14.33821,186,2218.123181
31.992087,385,2237.207046
12.235387,142,2246.306315
41.858662,395,2268.675097
21.011667,230,2282.149207
28.228944,348,2301.843012
18.321301,173,2311.52766
21.720823,259,2326.638432
29.247014,268,2342.403038
37.079843,327,2357.909101
40.558201,431,2381.89017
38.437016,385,2403.640509
32.429262,298,2420.275829
29.435452,377,2440.360936
37.075214,351,2457.695575
41.053966,304,2472.280068
25.074558,280,2485.38115
44.381089,376,2503.163754
44.247157,344,2519.122501
58.430469,496,2543.028425
31.723313,368,2563.139317
63.032785,542,2593.381608
50.317385,523,2622.222555
22.992607,316,2639.69093
13.163427,143,2647.681662
46.268187,422,2671.42078
31.003829,344,2689.250214
43.400154,284,2702.724895
57.573267,429,2723.357447
25.1596,215,2734.890981
47.741695,393,2756.593458
32.083545,288,2772.686139
24.573267,231,2785.796595
29.439738,279,2801.347541
28.044889,411,2823.896437
21.793201,269,2839.012528
75.247722,514,2867.386368
60.976373,484,2891.296591
35.756848,385,2912.584747
53.286139,365,2932.964837
58.10278,546,2963.218651
40.597497,305,2980.296376
23.647865,260,2994.839824
18.361647,207,3006.510274
35.243505,361,3027.3105
81.728703,729,3069.175998
22.158237,198,3078.897141
29.721558,313,3093.48659
27.439026,245,3105.008254
51.367075,413,3124.295387
47.811053,351,3140.776051
30.240232,302,3154.626908
15.49772,194,3163.779041
28.292245,258,3175.687569
64.081538,661,3209.651254
75.977126,686,3246.013958
29.900409,277,3259.797481
21.046863,226,3271.121528
37.752425,364,3288.922824
35.077588,294,3303.105036
41.729102,289,3317.420216
36.205278,386,3336.548081
21.320193,255,3348.742556
48.752419,389,3367.116828
41.838531,459,3388.367417
37.342675,305,3402.581324
28.106867,333,3418.236501
23.92585,206,3427.811999
40.58765,348,3443.994234
22.093171,193,3452.923529
21.415566,192,3461.890176
30.903954,306,3476.047373
33.419117,329,3491.50113
40.259331,388,3509.625197
29.769105,241,3520.869149
17.873022,163,3528.53652
33.915562,299,3542.680428
41.591564,397,3563.220779
16.026635,205,3574.529253
35.658367,361,3594.552383
25.696558,279,3610.245612
55.476995,445,3634.973866
20.772763,256,3649.262355
28.535493,276,3664.376911
28.429472,320,3682.335056
43.652671,400,3704.429184
18.515238,190,3714.966116
25.722973,204,3726.343067
32.351795,258,3740.968493
31.659795,383,3762.053983
48.903457,414,3785.170188
40.278559,331,3805.267304
36.617137,328,3823.292875
47.322219,349,3842.648046
35.357968,284,3858.399038
42.40344,345,3877.654593
29.466222,263,3892.306168
37.115537,382,3913.82673
27.158529,231,3926.835182
40.200089,274,3942.35855
38.232604,308,3959.491726
44.668118,343,3978.608751
29.24991,253,3992.750609
25.988266,261,4007.033556
27.48355,230,4019.593065
46.143221,286,4035.463802
36.401195,289,4051.510906
68.889492,669,4088.638507
32.83416,298,4105.151407
35.34545,287,4121.343423
84.022539,549,4151.957543
21.542797,234,4164.755191
30.950278,246,4178.542601
40.940853,312,4195.841168
25.340356,262,4210.284804
35.969121,266,4225.107999
42.131707,254,4239.488796
41.89641,351,4259.002121
18.763686,184,4269.115878
39.27881,309,4286.442811
31.5395,211,4298.139596
19.781771,202,4309.485185
19.298189,212,4321.30749
41.400264,350,4340.940766
51.419164,456,4366.284142
42.515254,281,4381.853693
16.848429,203,4393.122109
41.985738,284,4408.935649
46.020864,329,4427.051849
39.231977,294,4443.549605
40.269015,344,4462.532043
35.441131,354,4482.220062
34.969382,298,4498.961463
17.145561,205,4510.41898
52.297809,416,4533.599564
42.341446,380,4554.624876
13.89118,159,4563.450225
14.601822,194,4574.24016
51.816305,373,4594.845167
68.529122,543,4625.045891
30.485051,302,4641.796011
37.491927,200,4653.005627
8.218894,115,4659.454846
36.42965,283,4675.236843
46.134378,321,4693.329167
65.77,526,4722.155724
30.713343,247,4735.705145
29.646365,334,4754.313274
53.614793,323,4772.161263
36.479246,312,4789.539814
41.124376,369,4810.293279
23.326645,216,4822.280081
30.786068,288,4838.251884
36.717263,272,4853.57704
43.114133,328,4871.847466
39.492153,337,4890.509139
70.277074,466,4916.421083
35.07341,291,4932.99268
65.629048,434,4957.027927
56.732077,387,4978.39685
24.57249,196,4989.261763
24.604408,182,4999.554867
40.465487,265,5014.281342
23.600527,214,5026.165819
48.395405,356,5045.87842
42.014292,270,5060.817384
30.794189,255,5074.975717
22.251053,245,5088.332348
31.73928,277,5103.584884
75.321226,562,5134.856395
47.908777,368,5155.244026
49.634812,401,5177.314219
43.836179,309,5194.580951
33.469264,243,5207.96376
25.438758,229,5220.612767
47.61597,359,5240.533687
22.118202,236,5253.742677
25.575687,187,5264.142212
21.325031,168,5273.363286
37.412472,228,5285.86825
34.228952,283,5301.662623
56.016681,402,5323.860529
46.357993,362,5343.772531
50.784667,457,5369.022419
25.408791,210,5380.791676
48.314469,283,5396.531815
32.651363,225,5409.261153
22.485873,230,5421.926805
37.66367,306,5438.787906
53.280041,438,5462.969566
64.676026,424,5486.52079
23.724777,233,5499.453159
41.378307,372,5520.104087
61.933196,351,5539.94187
33.555619,268,5554.977985
41.216607,283,5570.785897
61.202505,409,5593.445637
54.30377,329,5611.510325
49.068679,456,5636.659935
73.571882,428,5660.503729
42.10503,441,5684.572968
45.306727,310,5701.885559
39.608523,342,5720.644392
21.088532,223,5732.826145
44.158058,369,5753.299172
30.466258,267,5768.230618
23.331448,232,5780.988367
68.752743,499,5808.359483
35.539172,385,5829.506497
19.626489,168,5838.838728
39.744092,292,5854.876348
34.110227,285,5870.720479
42.128195,336,5889.475359
28.535418,234,5902.549213
44.217001,367,5922.865381
48.42842,278,5938.537912
51.163648,391,5960.313008
28.451788,234,5973.241312
35.615002,224,5985.640707
39.678474,279,6001.049017
36.206698,386,6022.542024
35.41726,280,6037.946522
42.343073,321,6055.620917
28.625391,227,6068.127533
52.966376,367,6088.503736
47.275056,275,6103.823581
36.052661,300,6120.43699
68.966246,479,6147.219419
34.696603,271,6162.356319
51.521943,423,6185.597238
18.206777,171,6195.091496
24.575986,234,6208.01829
64.846495,457,6233.090399
57.857181,478,6260.553236
50.646363,395,6282.768095
54.452254,475,6309.059443
44.707729,375,6329.843194
35.408828,267,6344.713762
26.783481,288,6360.554565
37.612713,379,6381.203392
68.555681,426,6404.938796
31.499827,268,6419.650149
65.350372,575,6451.297367
50.641732,319,6469.36116
69.687755,429,6493.24869
40.645125,290,6509.453096
26.933634,223,6521.946457
56.800111,456,6546.86297
36.565442,282,6562.426803
38.511164,319,6579.970512
66.979326,494,6607.330991
61.451815,477,6633.77517
60.300488,369,6654.608235
65.568555,344,6673.51374
48.366751,290,6689.386381
47.595303,451,6714.066607
35.606422,302,6730.75538
39.651948,366,6750.863227
14.263048,151,6759.366542
36.719113,419,6782.558261
47.642963,317,6800.151642
24.83881,240,6813.363814
46.977907,338,6831.894727
19.957717,187,6842.386771
53.507786,388,6863.918679
43.978892,354,6883.600095
27.727777,243,6896.856797
55.663965,365,6917.215839
46.359817,336,6935.79033
44.795767,382,6956.825646
30.11334,292,6973.068199
45.421258,350,6992.386952
42.044942,316,7009.800784
56.462657,413,7032.745747
62.192157,549,7062.717996
25.909272,253,7076.550429
62.937067,454,7101.754259
44.06792,344,7120.554596
23.783415,194,7131.250068
41.36642,304,7147.899993
45.377552,315,7165.378133
31.886163,226,7177.816248
51.50029,304,7194.676659
31.186167,262,7209.203066
58.965203,420,7232.298566
45.530784,333,7250.654267
36.780868,273,7265.544422
39.124358,318,7283.141858
36.381774,238,7296.202749
31.722111,233,7309.078686
35.211288,235,7321.875421
62.321481,346,7341.028982
33.852718,316,7358.593249
42.337019,350,7378.187555
52.330293,404,7400.500279
28.772725,230,7413.329814
14.748549,155,7421.842835
49.553913,430,7445.244516
30.277432,240,7458.531526
50.564124,402,7480.579078
60.475936,446,7505.576707
19.255137,229,7518.13064
46.777483,378,7539.379308
33.617998,258,7553.745075
56.320623,485,7580.310996
63.008022,434,7604.363493
45.165503,362,7624.199464
45.21531,304,7640.933275
35.311867,272,7655.831323
52.435904,314,7673.365469
107.209734,633,7708.215029
50.174109,320,7726.049376
51.753488,454,7751.322932
24.403816,249,7764.973886
55.213501,357,7784.662928
36.007206,290,7800.649679
64.347247,438,7824.798623
22.931822,216,7836.64733
49.060219,383,7857.994789
16.666794,168,7867.411519
30.752352,189,7877.823772
57.908072,464,7903.254786
33.833964,297,7919.779809
38.936737,351,7939.218822
23.568205,233,7952.110049
49.746589,276,7967.586059
25.944821,214,7979.560626
30.759753,223,7991.869964
61.579568,376,8012.754039
75.598682,541,8042.543076
28.278971,251,8056.520429
39.894797,386,8077.799965
54.139241,411,8100.512852
38.178935,329,8118.729326
62.692542,501,8146.539542
36.029193,325,8164.278973
65.656775,509,8192.47831
41.332705,307,8209.377997
49.759266,410,8232.059957
21.506998,228,8244.727163
20.317294,174,8254.369948
68.552984,426,8277.975006
21.492934,255,8292.06742
37.648236,334,8310.598359
46.763063,321,8328.265217
50.784438,304,8344.891029
45.695799,359,8365.44822
72.192082,561,8396.640399
45.964274,290,8412.80287
28.174761,250,8426.761675
26.72036,237,8439.989021
30.630765,258,8454.418039
62.577856,419,8477.433449
36.525018,260,8491.832664
55.707424,416,8514.685158
37.633949,236,8527.680142
27.428662,239,8540.823205
62.62177,369,8561.279459
46.41419,356,8580.959418
32.12318,243,8594.737283
82.948681,540,8622.809855
55.661315,450,8647.749277
36.640945,359,8667.277341
43.78052,324,8685.466318
22.517432,198,8696.402945
29.100073,237,8709.447354
62.005622,313,8726.838458
57.61509,373,8747.690391
44.51311,376,8765.403739
63.895289,456,8790.649245
42.632988,256,8805.872926
27.891851,220,8818.183594
45.943807,403,8840.637884
51.552598,323,8858.149475
38.091985,301,8872.387039
39.670227,317,8887.548425
40.32903,269,8902.74395
24.711976,249,8916.561725
74.145997,496,8944.039229
55.285545,404,8966.384868
84.033132,640,9001.742859
41.867249,364,9021.847566
36.690331,339,9040.334102
52.851391,456,9065.305165
35.741015,312,9082.596797
66.408729,400,9104.689106
30.865689,252,9118.574249
17.190376,151,9127.197442
75.356518,608,9157.85303
77.233853,440,9176.584836
