#{"t_start": 1763616960.1375337, "env_id": "None"}
r,l,t
8.647002,206,6.086442
17.816345,297,15.609194
26.341495,342,26.620251
20.747936,291,36.36998
9.70359,236,44.65496
34.836882,492,61.023894
23.356775,353,72.497526
27.682065,439,87.286942
17.461449,213,94.503615
36.532856,599,115.227729
10.712145,272,124.562753
14.727481,230,132.236375
20.793724,344,146.08731
25.008636,441,162.392528
8.050606,160,168.459589
24.758332,367,182.226557
25.583957,387,196.530324
17.714696,279,207.409259
58.464429,508,227.059895
12.908118,190,234.603681
21.808641,348,247.494494
42.26238,491,265.501866
101.604506,755,296.588313
18.57783,242,306.329267
24.727253,275,316.670676
25.208951,446,335.676601
35.582706,397,353.482757
37.878418,357,369.789153
17.723752,251,380.686846
57.351934,566,407.214757
25.199137,328,425.065896
39.548297,275,437.866614
25.691532,322,452.502127
41.990459,461,477.104131
12.43155,183,487.66827
36.245288,344,505.666715
58.416991,522,532.803717
66.056676,520,560.120511
28.163041,291,575.119658
25.571203,232,587.083434
26.232569,207,597.713038
31.278574,230,609.714729
13.025057,146,617.424416
65.572589,425,639.397157
44.790638,309,655.287315
26.609617,176,664.279712
45.77845,360,682.819161
60.103824,322,699.181277
53.394554,283,713.76112
47.631428,340,730.992528
38.65611,215,742.046664
33.04068,214,752.890688
34.50449,289,767.584092
19.302004,223,778.783498
47.920172,389,798.61163
40.804674,396,819.289759
19.908725,202,829.649381
18.921755,179,839.043612
35.772187,292,854.436227
18.495627,188,864.110097
17.892319,174,873.351405
13.005263,148,881.13929
30.136852,246,893.77467
21.082395,179,902.899752
44.130346,352,920.945038
35.212719,312,937.021519
10.63664,143,944.226936
15.461466,198,954.137924
50.330461,364,972.588802
23.524866,228,984.377576
22.962248,186,994.028002
47.669135,410,1015.001034
48.316378,281,1029.334048
25.667569,225,1040.840607
18.993091,180,1050.081837
40.993839,318,1066.617951
60.714844,427,1088.295843
27.49461,247,1100.814976
38.744432,292,1115.710532
50.66898,543,1143.781856
27.42513,197,1153.948751
29.118826,261,1167.388387
36.923699,250,1180.080727
86.946908,662,1214.106194
49.685981,247,1226.721124
73.374026,353,1244.774204
34.120678,260,1258.024802
25.29458,204,1268.370066
51.066021,356,1286.351149
48.811329,432,1308.468765
26.67821,245,1321.084224
62.714203,500,1346.547932
43.143664,331,1363.546997
32.476928,230,1375.596885
45.655152,266,1389.253274
61.289861,414,1410.324552
56.557213,280,1424.618945
27.283214,319,1441.208295
30.151445,220,1452.512319
47.657293,297,1467.626482
21.680797,206,1478.290566
97.679761,544,1506.169436
30.017931,287,1521.134921
21.472721,213,1531.977476
53.641246,308,1547.634801
43.257915,267,1561.386826
34.841653,351,1579.507917
44.061452,258,1592.846975
53.164461,395,1613.016401
57.958905,471,1637.180529
24.984283,244,1649.613504
45.943231,358,1667.828739
57.973716,401,1688.199758
52.769892,349,1705.939977
51.068307,342,1723.367178
55.852478,407,1744.412155
28.90774,265,1758.280782
38.866957,362,1776.787311
20.460399,206,1787.345673
