#{"t_start": 1763633444.0593715, "env_id": "None"}
r,l,t
30.189361,516,34.410887
12.021561,213,49.849849
15.767227,276,71.623246
14.338739,333,95.797627
32.799078,574,141.457635
17.153404,275,164.00684
18.728113,230,182.694584
4.723227,125,192.617261
40.376662,275,213.21573
34.901533,324,238.270019
16.419025,265,259.706926
27.240968,240,279.221712
8.790901,126,289.173158
16.329784,194,304.672137
25.62176,304,329.118537
41.409976,416,362.540269
24.771464,272,384.385616
27.581004,380,414.733266
11.353571,184,429.448488
27.540927,242,448.738262
55.188309,505,488.999283
47.285832,396,520.336082
39.206584,306,543.075801
40.497688,387,574.143512
27.712513,225,592.411795
34.048813,350,619.866796
33.589755,303,640.8793
30.562516,352,665.246522
27.765724,239,681.77465
33.926393,242,698.458738
37.558361,333,721.60816
40.41536,254,738.901158
21.181715,192,754.060594
51.559648,381,784.306446
17.461131,144,795.78224
14.957281,265,817.218741
54.230377,361,846.198878
55.530779,471,883.400363
35.411951,282,905.419781
40.328006,317,930.069275
47.751025,438,963.61353
58.446355,394,992.148329
52.58805,330,1017.95225
47.467791,327,1043.53616
17.214594,175,1057.28407
22.637842,221,1074.686877
23.568558,202,1090.657664
32.678493,211,1106.9646
48.098371,315,1129.818213
13.935957,162,1141.657068
43.13409,551,1182.681439
27.827865,372,1210.645633
75.050195,723,1266.92387
26.732237,249,1285.435911
56.182586,399,1315.050332
12.812974,142,1325.563624
27.394299,248,1343.800296
53.229911,282,1364.420563
20.237187,147,1375.13685
33.352083,230,1391.542964
50.023272,222,1407.122981
52.671972,301,1428.328437
48.548019,239,1445.143484
36.893128,203,1459.585932
65.71788,340,1485.434927
35.053405,204,1499.863282
57.461268,272,1518.728898
41.947517,265,1537.577585
57.010138,288,1558.430439
42.241123,247,1576.499377
44.208467,247,1594.568007
37.733471,194,1608.485253
32.595416,166,1620.487752
35.859454,208,1635.38782
65.029267,268,1654.783978
34.072072,201,1670.461849
21.622949,146,1681.213331
55.234818,321,1705.855033
22.396761,177,1719.506572
25.780779,185,1733.984777
27.56104,174,1747.685901
37.003853,219,1764.976334
53.142117,290,1787.863408
17.859149,145,1799.36885
14.988036,133,1809.906831
15.068741,124,1819.563708
27.457362,145,1830.828951
23.573139,190,1845.716138
23.514773,159,1858.127334
37.149855,272,1877.085336
23.127781,166,1890.042094
35.634229,306,1913.948145
46.972235,206,1929.516804
23.898437,138,1939.486699
37.092557,208,1955.55552
17.803075,138,1966.434683
59.908796,341,1993.252506
39.533207,217,2010.157343
52.252747,419,2042.995446
26.55414,160,2054.64653
41.302639,198,2068.711099
28.432317,179,2080.787422
61.958458,341,2107.268461
78.573971,453,2142.814512
52.69816,258,2162.722121
16.677571,136,2173.310565
63.546059,407,2205.092772
70.640786,482,2242.326025
30.223105,181,2254.658556
81.216355,373,2279.425524
48.305056,386,2308.986003
44.526136,259,2328.82997
74.638598,384,2358.219872
104.889982,434,2391.640904
39.373177,189,2406.265942
50.015744,348,2431.026794
20.819285,135,2440.57426
53.208948,240,2457.598351
45.053756,274,2478.238301
46.066871,263,2498.700015
42.004977,332,2524.62672
31.919283,171,2537.898952
28.47298,217,2554.573745
41.892012,268,2573.579592
35.911904,227,2591.258552
45.654112,262,2611.576487
65.25938,314,2635.982845
33.58947,229,2653.665565
68.860818,364,2681.833981
34.251066,188,2696.485378
43.197219,313,2720.587674
61.913262,389,2748.126333
