#{"t_start": 1763617097.6907508, "env_id": "None"}
r,l,t
19.204848,236,10.052008
23.275777,341,22.500159
34.592555,476,41.10178
49.983483,564,63.881875
50.647925,493,84.182937
19.560407,327,97.891222
29.811665,274,108.842054
9.605941,147,114.704059
24.19708,272,125.358897
44.53699,351,139.291978
24.392486,292,153.084287
41.83433,476,173.40269
27.85843,334,187.289937
26.176786,328,203.504233
28.023749,399,222.445457
18.752735,261,235.102084
24.704071,264,247.383784
22.620309,296,261.875181
37.979775,480,288.958462
16.199577,269,302.381597
31.130603,333,318.7906
15.158889,167,328.327701
55.677593,517,358.975415
23.892616,208,370.634331
33.436742,407,393.137381
51.361892,391,415.095138
25.253347,273,430.076921
25.5027,373,450.498188
40.671688,441,475.130395
26.871799,251,489.425106
18.983852,194,500.438668
17.370862,204,511.774758
46.209367,361,531.99433
40.258094,328,550.551535
30.349124,291,566.660186
28.429348,237,579.763998
29.0717,251,593.486011
19.740562,240,606.914832
25.464754,307,623.760331
31.862236,294,639.929666
31.70123,321,657.838485
26.043257,270,672.927887
54.308635,423,696.322562
56.267672,376,717.4458
36.057722,282,733.257557
26.946513,237,746.573222
27.770475,259,760.856239
52.500195,395,782.666127
43.054278,397,805.045806
40.051534,440,829.330051
20.390873,230,841.920659
24.62543,194,852.640788
31.468182,225,865.413955
22.067943,210,877.178387
70.000541,474,903.543599
36.645656,301,920.636847
19.775478,164,929.680639
62.722555,441,953.873993
30.123601,197,964.683804
32.595484,234,977.517085
88.459952,474,1004.250037
21.80086,198,1015.403802
28.814096,217,1027.356338
21.861066,189,1037.790835
53.318565,457,1063.211052
38.458005,286,1078.991771
31.195534,230,1091.778799
42.040205,286,1107.557828
25.482057,275,1122.716327
56.466257,336,1140.995306
26.39786,211,1152.466063
65.046458,413,1175.400293
76.343258,383,1196.165787
40.599895,256,1210.162203
48.728403,309,1226.945381
22.234133,172,1236.766916
27.57432,231,1249.414652
43.577145,258,1263.530397
27.835718,195,1274.112031
51.834455,250,1287.879265
27.25628,206,1299.343851
39.567216,233,1312.093515
34.420003,242,1325.223549
34.471621,200,1336.239015
57.82171,463,1361.788336
39.399162,244,1375.095532
19.271445,169,1384.353072
28.911389,221,1396.447604
31.395407,219,1408.513284
49.046052,266,1423.163713
35.050132,212,1434.877265
44.011984,299,1451.350748
52.682428,240,1464.48784
49.008637,301,1481.022158
40.198985,306,1497.68226
53.993333,397,1519.020649
65.539261,361,1538.534585
93.748899,443,1562.926995
30.466826,180,1572.804191
35.016622,256,1586.972848
65.842475,472,1613.124203
23.222037,165,1622.293965
48.237854,207,1633.702237
33.894825,231,1646.415322
43.664332,283,1661.920291
44.346698,239,1674.942513
53.313078,355,1694.488859
21.660798,190,1704.797758
24.311177,232,1717.528137
35.614422,262,1732.078537
67.098783,433,1756.00045
63.727698,303,1772.959601
78.2534,460,1798.745818
52.775304,440,1823.274171
28.439119,238,1836.476798
34.390994,224,1848.730867
39.084073,287,1864.436651
26.970489,171,1873.964591
55.274658,333,1892.307739
45.878387,280,1907.783825
26.563137,282,1923.356505
42.043371,206,1934.925032
56.563632,281,1950.341145
37.559775,178,1960.237477
18.0187,162,1969.223684
33.391636,273,1984.258182
17.345482,145,1992.370625
47.25573,280,2007.89146
34.154489,233,2020.72147
56.069025,267,2035.312204
23.380275,181,2045.235422
55.492272,254,2059.455265
39.96651,210,2070.889838
33.206823,202,2081.831666
30.610152,181,2091.683901
61.134963,367,2111.798028
20.871185,160,2120.866813
41.194805,250,2134.587301
41.303992,275,2149.79583
26.800565,201,2160.830429
14.394571,135,2168.229809
32.774372,243,2181.812513
61.759969,406,2204.136837
56.896066,386,2225.327099
50.961256,362,2245.313223
26.91957,210,2256.931762
39.274527,215,2268.590747
42.44004,320,2286.963286
26.68483,217,2298.929918
30.990858,215,2311.01175
31.883085,216,2322.8754
45.621345,234,2335.587254
47.611462,275,2350.548587
31.36408,203,2361.719663
44.851452,226,2374.283706
41.229757,364,2394.147532
16.356661,159,2402.957924
37.809241,189,2413.219603
39.105009,250,2426.921539
44.21062,220,2439.115819
44.843105,275,2454.333549
46.477386,279,2469.634736
38.568204,237,2482.681208
32.263022,210,2494.188391
21.534072,149,2502.800138
54.339716,304,2519.633348
65.062409,269,2534.472044
45.950382,228,2546.968687
38.913022,284,2562.729807
71.230696,368,2582.871625
49.262215,279,2598.301601
28.426557,173,2607.704114
47.777259,305,2624.580759
41.815761,344,2643.661
27.769048,234,2656.486257
24.485068,140,2664.261126
39.939643,314,2681.594177
56.8317,285,2697.512843
55.043011,282,2712.966158
31.530711,185,2723.231708
65.681642,344,2742.052866
24.072498,209,2753.812696
42.711205,261,2768.089672
23.940069,168,2777.358311
37.317727,276,2792.823058
23.151599,168,2802.237943
26.312051,194,2813.074581
16.436749,141,2821.103113
18.254259,155,2829.679759
36.723707,247,2843.41411
19.555465,169,2852.869467
46.027358,255,2867.047179
68.54096,314,2884.820371
38.451629,263,2899.469579
37.132514,279,2914.952855
25.524395,199,2925.992506
23.43765,148,2934.309423
51.287565,238,2947.548476
40.353474,284,2963.274035
36.181642,218,2975.265289
22.623964,149,2983.607569
71.176993,395,3005.525228
56.922305,317,3023.15025
61.1242,291,3039.336258
45.912131,267,3054.274749
27.933935,157,3063.030742
49.841099,419,3086.610923
15.292045,134,3094.116805
20.907274,201,3105.429285
52.390549,304,3122.388397
23.047962,169,3131.214367
31.857052,187,3140.327315
37.945804,243,3151.751871
23.583959,147,3158.973623
36.559492,289,3173.079337
30.456444,197,3182.774406
