#{"t_start": 1763011905.6542366, "env_id": "None"}
r,l,t
32.959354,56,1.093581
99.131741,173,3.495999
68.261511,129,5.638889
83.988711,179,8.426781
97.560826,124,10.359497
41.520821,65,11.430082
95.371401,91,12.885688
93.338794,107,14.570006
51.193047,111,16.33806
71.944156,90,17.782841
98.759025,155,20.261944
59.029375,98,21.828875
109.518308,139,24.213073
174.448866,171,27.120611
102.625122,129,29.253273
116.75298,162,31.845634
34.059928,78,33.118901
114.160103,156,35.632237
87.278319,123,37.638877
33.347595,53,38.523088
145.788337,184,41.452421
47.055671,87,42.978414
93.346557,88,44.498603
119.669012,117,46.382306
118.669557,196,49.581067
121.793808,140,51.804877
117.887036,131,53.938354
81.123657,110,55.70502
63.805265,115,57.53318
46.307067,68,58.610459
68.302318,141,60.850344
79.14679,117,62.710319
82.950246,147,65.081022
86.515277,99,66.658664
37.202455,67,67.732981
61.442172,132,69.850109
52.858016,73,71.03198
131.306885,109,72.77767
166.789318,251,76.838272
107.192904,110,78.597396
194.026173,212,82.021068
41.679251,65,83.103687
109.99429,183,86.188365
58.483908,63,87.34662
111.916714,202,90.935322
213.330771,190,94.161
75.509087,95,95.780185
140.466793,172,98.547831
68.509412,81,99.951673
82.545336,114,101.806943
153.406384,195,104.911784
129.291516,139,107.169159
90.057659,82,108.495099
232.600088,190,111.522871
167.735466,140,113.920343
87.728372,92,115.439154
234.985056,197,118.653385
171.585278,165,121.375483
183.665412,132,123.619856
151.87632,120,125.53751
183.544116,159,128.085071
103.362225,99,129.649548
103.131653,108,131.372653
169.216206,173,134.100913
94.731628,104,135.762955
183.379821,128,137.844001
275.039533,265,142.042296
123.596207,151,144.640468
174.372259,181,147.537289
376.637768,245,151.711819
94.03073,87,153.226708
205.943262,162,155.823141
229.890545,237,159.574942
272.031902,195,162.62737
184.914569,167,165.278852
166.802608,131,167.35953
155.209499,116,169.218915
206.213221,159,171.737363
205.986213,168,174.39267
133.793241,143,176.657111
226.54892,196,179.780635
278.477818,173,182.516912
117.098104,124,184.482191
78.399431,111,186.24686
392.866054,261,190.401182
80.900277,97,192.089055
124.152102,131,194.177051
115.355634,111,195.943659
132.922538,146,198.336706
212.284176,158,200.867896
115.875064,129,202.946039
252.717763,198,206.071429
71.434652,91,207.504973
59.156725,62,208.483714
93.726989,87,209.851147
407.747767,156,212.562126
122.173346,173,215.476264
509.001851,280,219.938756
171.197449,147,222.375205
123.335466,127,224.413373
167.348705,134,226.538743
227.434754,223,230.068692
144.0364,133,232.196882
239.12594,142,234.454415
287.867696,235,238.197167
233.251354,228,241.81638
452.257245,246,245.788918
138.805331,119,247.696948
257.426123,207,250.988983
233.674641,185,253.953074
132.986101,121,255.873009
168.053964,150,258.261058
263.528677,194,261.357445
215.766116,183,264.423811
91.326504,99,266.212559
189.779639,265,271.413634
149.487121,145,275.114961
84.219257,99,276.939924
52.547349,64,278.065659
66.657185,67,279.243806
143.782623,186,282.601132
173.644988,173,285.669255
227.624376,194,289.152771
151.516795,116,291.171669
107.097721,116,293.361013
414.652574,227,297.32329
113.834256,97,298.998474
357.259439,248,303.635195
229.014294,210,307.401662
162.047407,145,310.006062
241.597087,210,313.509346
124.616125,98,315.145711
129.727072,149,317.610946
212.818023,210,320.989049
198.596382,216,325.624111
119.462924,166,330.078101
114.561051,152,332.798131
