#{"t_start": 1762943064.4328482, "env_id": "None"}
r,l,t
79.953822,95,1.940995
239.495208,221,5.93503
194.497928,211,10.293211
188.974222,182,13.824755
130.481503,133,16.46966
221.511166,175,19.677178
186.843305,197,23.504746
121.436825,101,25.46876
418.589178,269,30.67269
170.381879,127,33.217729
155.749074,150,35.846484
154.650375,118,37.917218
86.465273,90,39.524937
111.795156,101,41.34508
118.144038,123,43.67033
245.76777,215,47.654713
164.625065,117,49.980128
161.920462,132,52.550548
144.059739,94,54.486361
200.786318,139,57.018897
212.04804,182,60.341103
120.811564,98,62.169211
415.773539,264,67.444082
135.61549,125,70.027601
148.458402,104,71.86853
231.512737,147,74.477061
250.426054,125,76.659019
240.224412,173,79.70105
230.262867,194,83.112667
271.684725,162,85.916488
83.00533,108,87.793296
178.019816,124,89.891947
306.873942,225,93.793939
230.694228,207,97.753957
139.063621,139,100.267136
282.223756,235,104.453097
216.821898,190,108.160862
188.468387,162,111.292173
305.387031,212,115.51179
194.845352,146,118.279266
194.042924,159,121.12241
185.273471,203,124.694923
294.039228,269,129.37985
407.840349,222,133.173396
139.065841,107,135.015954
450.434012,210,138.721768
267.222076,237,143.020873
337.668138,234,147.037127
187.495277,161,149.793862
288.354454,222,153.549198
123.728176,95,155.1972
148.430946,141,157.671222
192.160556,137,160.034785
146.170771,106,161.850662
181.014461,124,163.985813
268.432534,235,168.073054
177.84125,156,170.74723
360.780556,211,174.356703
103.853451,101,176.075646
317.060756,176,179.277675
286.133154,162,182.132842
153.750191,148,184.711766
176.99759,121,186.778995
228.129775,168,189.694955
218.874005,175,192.714812
160.4758,143,195.158294
196.9024,213,198.873327
107.019916,84,200.301543
287.576736,192,203.602592
158.817706,186,206.82398
215.503921,173,209.797566
211.002036,112,211.731875
369.172817,263,216.260739
257.723678,212,219.916232
165.770416,134,222.324691
192.83782,128,224.507067
202.489869,169,227.454165
190.3392,168,230.31935
213.189785,251,234.699981
300.128832,195,238.033332
214.676081,174,241.073782
99.77798,95,242.716202
318.249844,236,246.787954
207.648129,172,249.810822
133.917954,155,252.475208
162.576475,115,254.449545
190.296399,182,257.607987
255.448977,207,261.234846
252.315448,167,264.097526
107.39226,95,265.7603
87.703916,113,267.694769
154.061892,103,269.492063
317.546926,230,273.493534
339.902853,216,277.18597
112.50902,108,279.080045
248.064372,209,282.778468
256.613192,300,288.069193
284.207458,255,292.579891
278.999726,180,295.698713
296.531203,185,298.877896
346.412435,213,302.529459
196.033154,112,304.442216
302.797206,184,307.617393
292.04745,243,311.839909
236.980953,127,314.037798
441.618262,157,316.754244
251.840058,171,319.795417
144.730468,91,321.423992
134.543273,112,323.342531
