#{"t_start": 1762870486.2742977, "env_id": "None"}
r,l,t
88.446931,79,1.790848
76.069504,68,2.922888
55.980704,50,3.830215
98.55116,88,5.366624
61.586745,55,6.442059
78.476194,70,7.720709
76.160463,68,9.042777
127.466664,114,11.32279
48.225351,43,12.23671
48.181443,43,13.121971
50.535623,45,13.992708
79.356027,71,15.367307
110.707728,99,17.23938
93.804546,84,18.738126
49.494913,44,19.574085
72.819663,65,20.75103
73.937943,66,21.952915
90.649212,81,23.447125
79.534062,71,24.74801
54.864241,49,25.694602
73.717968,66,26.912864
48.423989,43,27.69411
48.120331,43,28.465365
48.06713,43,29.271521
92.647611,83,30.842234
63.950592,57,31.931072
59.471495,53,32.933103
71.637031,64,34.165645
53.880953,48,35.074421
51.606814,46,35.925277
87.060947,78,37.353043
82.755808,74,38.673326
108.464808,97,40.400197
52.537214,47,41.298787
110.634594,99,43.194683
63.716513,57,44.267042
80.495875,72,45.57914
75.005889,67,46.863642
108.503698,97,48.65671
55.867952,50,49.55904
71.52793,64,50.738253
53.813127,48,51.602386
68.290139,61,52.695905
52.62259,47,53.564769
62.528441,56,54.584003
