#{"t_start": 1762955154.0618327, "env_id": "None"}
r,l,t
176.816119,173,3.410604
258.935805,223,7.556674
308.10274,182,10.805306
449.541868,184,14.481672
141.712349,115,16.605429
101.524651,91,18.361119
175.462676,141,21.207696
150.19058,121,23.489558
231.146476,195,27.102525
342.817598,258,31.807759
218.071213,132,34.187119
144.136973,157,37.296837
129.496027,113,39.464882
124.086565,133,41.989485
313.691092,151,44.841091
204.128717,183,48.280127
118.613787,126,50.527245
513.398813,142,53.227194
146.327556,114,55.296316
309.442904,199,58.861392
219.827405,132,61.229186
141.481716,150,63.895471
192.88716,159,66.671422
105.381119,124,68.837526
153.044493,103,70.621446
167.155729,96,72.296327
134.561081,122,74.43454
207.698515,172,77.464853
289.912628,166,80.389905
252.870606,224,84.323463
262.552063,180,87.451562
247.311252,180,90.647073
352.541066,207,94.285645
211.490132,103,96.140214
172.44242,103,97.949936
172.354503,123,100.090716
560.538894,311,105.523134
272.227453,260,110.165612
156.434312,145,112.703063
242.203104,176,115.900306
131.114382,96,117.56622
255.251799,231,121.62258
264.956065,220,125.462402
149.279274,117,127.60173
422.161411,297,132.844306
208.114848,210,136.534567
160.262592,149,139.115022
222.719877,205,142.712205
186.102927,142,145.171648
134.761259,90,146.764509
273.446304,174,149.832094
182.727943,144,152.343125
191.524189,168,155.412114
142.682802,91,157.052639
185.228399,130,159.498722
260.526465,245,164.046645
291.504101,224,168.144179
315.693001,161,171.121098
137.304679,102,173.03062
234.140198,172,176.059645
138.426878,151,178.808727
219.707666,200,182.479639
85.438062,81,183.895457
90.786881,85,185.405433
134.519605,104,187.297073
112.883743,115,189.498636
246.198539,187,192.785304
238.248087,168,195.802859
141.061028,128,198.126833
243.636852,191,201.953235
168.39779,147,205.045707
326.724453,335,211.905156
221.850781,207,215.618064
285.570117,219,219.48741
82.5201,93,221.112564
230.59573,180,224.301897
359.650169,251,228.750403
242.208324,165,231.608916
92.782318,72,232.894297
266.208978,209,236.62588
228.65624,170,239.617311
215.305084,191,243.402251
161.372398,125,249.05071
113.225165,85,250.788537
108.490088,96,252.671922
145.310327,150,255.819354
551.051585,243,260.635952
174.936897,120,262.988204
375.745853,177,266.167652
238.088118,250,270.804148
127.994196,130,273.099515
74.093189,100,274.857607
127.326787,107,276.773304
175.81413,184,280.054969
292.905366,187,283.470291
231.619898,167,286.44941
359.084562,217,290.351736
259.970204,228,294.748405
228.615443,154,297.575706
328.250418,207,301.914499
163.045418,161,305.451084
175.126557,186,309.683246
192.041026,161,313.162364
387.486357,188,317.21491
119.165125,119,319.695296
224.261147,212,324.192007
364.181586,287,330.334959
201.864755,175,334.052583
386.678052,153,337.352604
332.992859,202,341.699874
187.813455,136,344.592347
163.706202,131,347.280029
137.296895,154,350.527263
131.148566,112,352.828197
353.275548,321,359.49749
212.883869,145,362.357422
93.055782,85,364.04635
111.172985,137,366.839126
112.523503,117,369.227612
207.352555,184,373.076066
175.876276,116,375.445255
120.017693,164,378.894777
50.369907,73,380.427171
82.710096,80,382.186394
154.284293,136,385.05827
264.058122,211,389.383231
206.068659,191,393.18372
241.131327,189,397.001748
217.289545,189,400.82449
242.209215,248,405.904069
177.58259,138,408.65331
250.98665,313,415.108838
124.210906,130,417.746541
190.106826,143,420.381453
101.607239,123,422.614607
240.519473,223,426.633378
442.020288,263,431.440295
278.914232,193,434.898724
101.159434,105,437.17781
288.538219,184,441.870086
249.95067,161,445.764981
203.61591,150,448.975689
291.031777,255,453.581971
251.681164,177,456.761391
153.414868,146,459.461369
84.284206,86,461.039087
173.983069,180,464.297079
113.05165,95,465.953516
305.318424,295,471.350191
221.336797,187,474.760992
183.532006,159,477.620548
176.199638,183,480.970806
301.66575,176,484.043341
170.814446,154,486.803523
290.960256,233,490.937185
185.071275,119,493.061953
125.330963,109,494.97479
282.71971,157,497.792104
216.776968,174,500.964676
188.289762,163,503.900577
58.129741,55,504.888199
277.916923,226,508.98574
397.532405,274,513.851257
228.71147,143,516.411821
49.340574,52,517.324217
595.874712,452,525.456973
232.520128,188,528.944435
179.264645,144,531.518562
292.605869,160,534.447374
219.604927,153,537.231345
243.242096,248,541.72255
189.29289,152,544.404263
143.402637,173,547.572217
186.86901,127,549.852904
161.315844,186,553.221094
106.992801,97,554.957113
147.037233,118,557.086007
211.870716,179,560.324354
199.244308,194,563.81137
148.499265,135,566.254284
282.235338,140,568.781755
261.636155,265,573.498556
199.132839,154,576.286926
185.709199,135,578.638008
215.634817,137,581.134877
521.635385,363,587.612679
169.864941,139,590.050612
196.332691,134,592.42735
213.293452,164,595.348538
269.170239,208,599.042282
254.852909,189,602.424072
86.378178,69,603.622417
154.311057,128,605.860123
63.79805,63,606.950521
260.957664,296,612.169391
173.992668,139,614.62706
102.961171,83,616.08908
256.961124,205,619.756179
324.347779,184,623.042788
111.06948,99,624.811476
