#{"t_start": 1764370394.9991229, "env_id": "None"}
r,l,t
7.493451,206,13.055118
21.948008,417,42.82629
5.826041,172,54.833369
5.046926,199,69.36702
11.539579,355,93.964609
22.789515,540,137.418986
11.821361,338,164.514276
3.43561,162,177.38024
20.043541,444,212.641397
15.934286,355,241.582614
7.019185,161,254.464934
17.773179,428,287.913768
6.25029,235,306.244666
6.796474,188,321.017409
7.701803,185,335.576477
19.621199,295,358.884325
15.753255,283,381.586582
15.956853,341,406.223284
17.581436,480,439.337799
30.061241,422,471.853977
20.552428,460,506.084254
11.535425,326,530.644672
12.121405,217,547.438642
30.408004,479,584.649905
34.529519,466,619.33905
21.071778,351,647.036807
23.106298,318,672.220156
17.22537,316,697.060945
79.80469,981,774.128776
26.53054,514,814.54208
19.695194,287,837.013251
21.320352,345,864.054977
11.345346,280,886.008242
22.871989,396,917.166567
38.948046,532,959.438152
23.421187,264,980.18132
36.417722,373,1007.910501
11.054964,157,1020.104111
22.668544,255,1039.093022
40.397711,398,1069.584118
64.634273,578,1113.586106
27.239788,355,1141.833435
53.411881,585,1187.315078
28.602971,498,1225.727311
36.361554,312,1249.349354
46.442013,465,1284.624268
39.138812,434,1316.92215
42.353409,338,1342.198969
39.915143,439,1375.079769
20.112996,186,1389.175611
23.117669,264,1409.368999
32.792061,257,1428.844657
35.591413,264,1448.981569
9.455266,149,1460.190161
27.505804,271,1480.549978
26.904784,238,1497.564618
30.7266,275,1519.110713
25.836041,208,1535.120114
30.98658,367,1562.869032
11.347751,146,1573.976519
51.874167,372,1601.987238
41.939969,496,1638.804013
15.390509,192,1653.022068
27.315481,252,1671.806121
41.111564,306,1694.475818
26.406979,209,1710.553857
30.950307,283,1732.068491
20.292064,263,1752.302674
16.793997,197,1767.325087
17.628859,152,1778.945431
28.698106,244,1797.628945
32.111323,269,1817.326734
22.870181,199,1831.633151
13.4802,168,1843.762053
26.796886,253,1861.594227
44.612461,418,1891.05375
29.468511,386,1918.698181
46.53106,463,1952.189695
24.584293,196,1966.260914
30.928652,443,1998.357148
27.506658,278,2019.625621
43.089868,451,2053.532316
25.146608,307,2077.310227
16.812507,222,2094.210618
26.543426,241,2112.269423
29.546046,389,2141.740957
19.239871,189,2156.001986
37.758092,372,2184.021457
60.444518,629,2231.350916
33.378935,362,2258.512498
28.551576,261,2278.300869
36.909695,290,2300.27818
41.346332,358,2327.382157
13.939832,228,2344.720985
56.800227,423,2376.996931
46.747179,334,2401.883183
38.019223,269,2422.646516
47.197341,516,2462.340447
27.508725,284,2484.390037
21.967609,210,2500.626246
24.343488,313,2524.710734
51.30594,413,2556.401153
19.13697,203,2571.931888
37.744511,346,2598.744797
36.639364,277,2620.35069
28.148618,337,2645.395117
27.121619,285,2665.974565
30.902259,300,2687.599311
25.616347,230,2704.3661
31.674222,235,2721.568048
32.476027,287,2742.185357
22.613996,245,2760.129793
30.847376,246,2778.656415
34.942984,298,2801.306693
34.787219,370,2829.536899
38.482625,378,2858.363954
50.712338,421,2890.385615
14.850054,200,2905.727924
30.106693,246,2924.557555
31.891051,360,2952.168652
46.288414,462,2987.440381
26.476954,300,3010.7526
26.221284,272,3031.705287
18.357521,256,3051.37485
30.635363,243,3069.870095
25.488678,243,3088.528736
32.117132,452,3121.761893
39.007467,468,3155.662975
32.341817,458,3190.693123
55.174319,617,3238.30505
31.421529,309,3262.300628
20.829547,279,3283.844806
45.608843,401,3314.260077
27.62842,325,3338.484493
36.707727,298,3360.882552
29.175419,267,3380.863712
62.367821,427,3412.72597
41.378906,357,3439.29572
34.485952,314,3462.742636
43.620473,329,3487.321026
20.917209,284,3508.00719
40.515018,424,3538.228697
16.509243,213,3554.271228
63.495003,410,3585.512536
12.868128,165,3597.868742
29.237446,280,3618.695606
23.062739,294,3640.5618
23.931728,210,3656.235537
27.47375,291,3677.84457
39.587444,359,3704.614637
34.365471,326,3729.739923
43.179633,307,3753.263816
28.457244,325,3778.369934
32.798415,284,3799.99055
39.989096,376,3828.938069
39.112319,265,3849.122175
29.402856,227,3866.418706
18.049921,197,3881.214691
23.779256,286,3903.022866
22.121169,225,3920.348415
36.768301,313,3944.203687
17.302009,210,3959.981543
48.672284,430,3992.285401
27.020123,272,4011.934282
29.319412,275,4031.301995
32.328062,298,4052.198455
30.451007,346,4076.384669
18.887942,240,4093.917337
37.602843,287,4115.089518
36.236464,323,4139.026585
48.449118,492,4175.616008
9.39671,147,4186.731718
23.452278,283,4207.820021
18.504195,201,4222.911262
20.201473,209,4238.407248
24.746194,220,4254.83269
21.413287,193,4269.252264
45.240964,359,4295.82148
20.321273,225,4312.498222
66.482494,429,4342.986153
17.770249,180,4355.884018
37.033711,321,4378.606379
22.149187,242,4395.945801
26.503573,237,4412.779547
50.927445,357,4438.013389
22.812163,180,4450.964079
34.270335,327,4473.84481
35.079995,262,4493.915424
38.996238,334,4518.567704
15.201771,179,4531.967772
26.92009,228,4548.865007
23.519035,233,4566.103135
29.690927,230,4583.529812
50.397644,390,4612.052607
48.318284,302,4633.469759
33.297846,290,4653.916821
43.49059,315,4675.008968
22.621869,240,4690.984383
28.813556,303,4711.111858
26.609202,216,4725.543606
40.954949,316,4746.802768
55.924917,355,4772.256717
37.066655,291,4794.496372
20.814928,207,4810.453074
13.229297,166,4823.301005
50.535007,303,4846.386189
6.297355,109,4854.844995
49.063409,397,4884.212104
21.615049,228,4900.400447
41.013584,311,4923.880842
35.319392,353,4951.113111
27.132293,292,4973.536035
62.502236,485,5006.388504
50.255105,369,5030.961791
37.240452,293,5053.198896
29.649476,253,5072.398037
23.270547,221,5089.146282
36.991792,247,5107.753965
21.40317,207,5123.20657
16.746027,210,5139.02932
24.525648,211,5154.991373
14.166205,172,5168.003622
36.536305,316,5191.660718
23.244193,214,5207.674851
22.486789,275,5228.392624
33.980123,417,5259.671437
25.549802,239,5277.498664
28.753827,276,5298.169291
31.778583,246,5316.55043
20.617756,239,5334.561852
23.552148,204,5349.7628
48.416371,380,5377.98211
53.27735,365,5405.053675
43.570779,272,5425.151281
25.157363,217,5441.339639
35.766037,345,5467.261413
26.50461,235,5484.164554
16.133402,179,5496.945235
19.742362,218,5512.503956
27.251114,214,5528.01264
28.032965,307,5551.113073
15.366248,173,5564.233933
29.584193,261,5583.759925
83.675189,602,5627.726061
6.65611,113,5635.869678
13.602612,197,5649.937987
25.724346,249,5667.67722
23.128739,213,5682.924225
45.509988,371,5709.672968
27.293162,326,5734.554969
37.678496,345,5760.908583
11.917246,136,5771.419707
23.950436,213,5787.631806
36.191169,228,5805.108997
48.701234,360,5833.335174
20.485835,166,5846.174032
30.348488,283,5868.455009
31.119587,226,5886.166947
25.208151,293,5908.745342
24.911066,334,5934.522142
23.839274,224,5951.804353
20.537187,192,5966.430755
33.4165,283,5987.745169
20.436312,217,6004.324725
28.380126,234,6022.200785
15.036438,163,6034.413987
27.855041,207,6049.226772
36.168908,339,6073.595896
36.33821,289,6093.245655
45.895811,401,6120.545065
18.925801,197,6133.986851
31.001681,228,6149.934723
41.718896,294,6172.154622
29.753579,247,6191.01381
29.893036,237,6207.030065
17.360213,200,6221.00452
32.956075,276,6239.831731
23.116204,258,6258.090829
17.558144,195,6271.618357
26.877283,280,6290.781611
32.360642,388,6319.592611
49.921674,356,6347.408443
55.076054,357,6375.642276
44.277581,401,6407.283202
36.397978,435,6440.330551
39.749684,386,6469.864293
28.205454,258,6489.217669
21.858264,209,6505.363196
46.107625,416,6536.662498
32.735009,252,6554.715475
21.6805,279,6573.315492
52.179111,483,6605.902054
29.790638,216,6623.369304
21.325771,205,6639.433657
25.60119,178,6653.289811
32.942022,246,6671.374808
36.095643,309,6694.108365
38.479646,378,6724.378229
45.568781,308,6748.635062
48.107025,368,6776.058269
19.017357,178,6791.074711
46.668239,317,6817.085927
50.451867,305,6841.351184
30.910709,321,6866.287479
43.577664,313,6889.860581
30.670158,244,6907.730613
24.517957,276,6929.092784
33.102523,375,6958.930446
33.553282,362,6987.41163
16.303954,176,7000.798633
38.900736,288,7023.396225
41.689527,323,7048.50821
27.772993,239,7066.86033
76.724278,575,7110.618436
14.515443,157,7121.132959
54.191604,392,7149.016716
20.685874,229,7166.762146
47.634784,303,7191.184812
22.311354,200,7207.041597
36.718495,286,7229.288254
26.770853,310,7253.172415
35.007165,312,7276.576192
28.266369,274,7297.359481
24.192886,268,7317.004919
29.696476,318,7341.476865
15.703876,204,7357.557681
28.037979,259,7377.47749
27.372351,196,7392.713467
42.200316,302,7415.553193
15.092216,194,7430.438848
28.0108,344,7457.523819
29.101295,247,7476.358579
47.444269,355,7503.91546
47.031073,329,7530.082141
25.011937,203,7546.258308
25.375544,303,7569.393153
37.888104,312,7593.744702
48.117592,310,7618.558494
32.673411,270,7638.998758
34.706307,253,7658.893745
24.120241,255,7678.653485
41.529008,430,7709.357063
36.517404,250,7727.696219
19.005765,156,7739.525235
43.675867,371,7767.941266
20.033873,204,7784.079596
19.504889,207,7799.985554
27.762909,270,7820.090446
31.875293,282,7843.258625
21.990872,197,7859.213571
21.455797,211,7875.979828
95.338829,595,7922.140285
25.200204,265,7943.244454
32.85003,307,7964.830771
21.088223,249,7984.199786
24.65029,209,7999.567829
38.614618,342,8025.798415
47.510096,361,8052.495342
21.8224,194,8067.326289
24.811196,288,8089.315299
