timesteps,best_solution,best_global_value,episode_reward,episode_length
41841,283.65823318119214,236.207191094932,38.960645,327
42008,309.032057023598,236.207191094932,15.756604,167
42149,353.57962298094816,236.207191094932,9.811085,141
42376,294.4925538793746,236.207191094932,22.550325,227
42724,249.215006647268,236.207191094932,53.477632,348
43182,236.17447232024074,236.17447232024074,61.451056,458
43345,341.91920037470175,236.17447232024074,12.071294,163
43675,225.2235570972847,225.2235570972847,51.146266,330
43943,261.92357442025786,225.2235570972847,37.995016,268
44197,302.881690227234,225.2235570972847,26.146662,254
44414,234.7025797034592,225.2235570972847,32.552835,217
44691,295.9764396096723,225.2235570972847,29.738438,277
44964,283.0911592956319,225.2235570972847,36.180386,273
45263,260.4772148955423,225.2235570972847,32.967805,299
45522,253.07499916836196,225.2235570972847,38.730928,259
45888,244.92312417843053,225.2235570972847,48.702778,366
46024,318.3908855633509,225.2235570972847,10.67617,136
46195,260.6254737150518,225.2235570972847,19.312808,171
46404,311.36705775119054,225.2235570972847,20.02971,209
46794,267.5598264621908,225.2235570972847,53.513216,390
47126,267.9107550858543,225.2235570972847,32.843912,332
47407,229.17744268938134,225.2235570972847,46.69946,281
47640,271.6717926673033,225.2235570972847,26.716017,233
47890,273.4504650953221,225.2235570972847,28.255984,250
48185,273.2301343675382,225.2235570972847,37.397527,295
48577,254.999932911972,225.2235570972847,58.0767,392
48872,225.07087435967392,225.07087435967392,44.365578,295
49135,263.5478174121277,225.07087435967392,26.205609,263
49348,288.7156303692747,225.07087435967392,25.149896,213
49539,273.2694453980331,225.07087435967392,22.449479,191
49840,294.12035608709357,225.07087435967392,28.654403,301
50062,288.2769993857674,225.07087435967392,22.482735,222
50409,264.1004616380502,225.07087435967392,44.199885,347
50668,287.09711905844733,225.07087435967392,27.282182,259
50919,304.9417283319208,225.07087435967392,28.306614,251
51250,257.4018100280476,225.07087435967392,54.173899,331
51594,248.46765706445842,225.07087435967392,51.477834,344
51878,235.40614632765775,225.07087435967392,35.318907,284
52109,245.6243985791257,225.07087435967392,29.632659,231
52283,244.92351173073388,225.07087435967392,21.72785,174
52561,264.5215566986695,225.07087435967392,31.13377,278
52891,263.24075247842586,225.07087435967392,43.261132,330
53120,281.73094919228004,225.07087435967392,24.237258,229
53663,211.81361977865598,211.81361977865598,94.792958,543
54037,231.8964553918408,211.81361977865598,63.634026,374
54373,252.44592591529442,211.81361977865598,42.826,336
54757,265.0147217826535,211.81361977865598,45.804043,384
55086,260.25140393123445,211.81361977865598,48.79585,329
55329,267.9544416766295,211.81361977865598,30.084836,243
55625,277.5858966106954,211.81361977865598,30.30391,296
55893,225.31883877946683,211.81361977865598,34.619591,268
56172,274.220537792145,211.81361977865598,27.452862,279
56494,273.69833770474037,211.81361977865598,40.898254,322
56815,234.47318981852501,211.81361977865598,46.555854,321
57075,256.95400044598557,211.81361977865598,38.21928,260
57497,223.081893393707,211.81361977865598,60.395803,422
57769,264.94662280514206,211.81361977865598,34.207714,272
57972,299.5624289696377,211.81361977865598,24.064007,203
58267,260.6182274109554,211.81361977865598,34.44815,295
58532,313.16004444981576,211.81361977865598,22.604072,265
58795,285.3017397851866,211.81361977865598,32.259192,263
59101,221.1562329163136,211.81361977865598,43.401627,306
59289,307.22439955481616,211.81361977865598,14.942779,188
59605,234.94840233081655,211.81361977865598,59.579722,316
59857,276.1406349780425,211.81361977865598,30.120672,252
60167,275.0529920113776,211.81361977865598,37.910915,310
60433,281.542683118862,211.81361977865598,24.955092,266
60740,254.84721312846023,211.81361977865598,44.484401,307
60971,287.79236797412347,211.81361977865598,24.249065,231
61427,262.40774739472903,211.81361977865598,50.782537,456
61766,269.74637621509055,211.81361977865598,33.225996,339
62106,293.9639764579288,211.81361977865598,33.398509,340
62256,327.2610542598686,211.81361977865598,12.413605,150
62546,267.7379217338652,211.81361977865598,38.432092,290
62854,267.9345668115815,211.81361977865598,37.499025,308
63091,276.57971404558003,211.81361977865598,24.06784,237
63317,254.47427803406543,211.81361977865598,32.27607,226
63587,271.61271700860334,211.81361977865598,36.215432,270
63796,305.9011979897474,211.81361977865598,20.413828,209
64092,251.19108079226916,211.81361977865598,39.645889,296
64534,215.7365041521331,211.81361977865598,55.734748,442
64919,239.73682287761102,211.81361977865598,44.105896,385
65126,285.81637874906477,211.81361977865598,23.592494,207
65501,223.08189339370702,211.81361977865598,44.469709,375
65799,276.09153321097534,211.81361977865598,37.667279,298
66173,262.48857799747987,211.81361977865598,42.784392,374
66683,213.97914483925237,211.81361977865598,62.214363,510
67184,244.29934907953026,211.81361977865598,82.966708,501
67617,227.1924474987601,211.81361977865598,64.318211,433
67970,270.5398650394082,211.81361977865598,34.298903,353
68335,256.7444667266711,211.81361977865598,44.348577,365
68728,250.22635111436136,211.81361977865598,46.405323,393
69069,271.7474476284081,211.81361977865598,40.596088,341
69399,273.6190709439528,211.81361977865598,36.847809,330
69827,232.12873802204632,211.81361977865598,52.529485,428
70187,255.34807259388177,211.81361977865598,33.742466,360
70532,240.3356040492597,211.81361977865598,42.283934,345
70800,305.46979462946877,211.81361977865598,24.983253,268
71087,248.21495585245134,211.81361977865598,41.516224,287
71383,254.59628194408805,211.81361977865598,36.827107,296
71863,213.57097909153669,211.81361977865598,74.471276,480
72095,259.7651556840171,211.81361977865598,26.853747,232
72517,259.9690898547979,211.81361977865598,52.729694,422
72774,265.2328662317088,211.81361977865598,24.318111,257
73026,256.4279817778699,211.81361977865598,35.13778,252
73426,245.4654592626602,211.81361977865598,52.474136,400
73639,271.31196653135817,211.81361977865598,27.957827,213
73960,259.2402741407432,211.81361977865598,48.746341,321
74310,274.79291411268895,211.81361977865598,48.60716,350
74697,268.04792919079335,211.81361977865598,42.81085,387
74945,273.54476345154103,211.81361977865598,36.177744,248
75228,261.6192392994353,211.81361977865598,36.782287,283
75621,244.5519833083155,211.81361977865598,60.298149,393
75954,238.18812725831282,211.81361977865598,51.344966,333
76183,273.12659390996083,211.81361977865598,30.363868,229
76619,247.18882401265216,211.81361977865598,53.789984,436
76948,243.8777336296242,211.81361977865598,43.174557,329
77344,223.45572816165236,211.81361977865598,64.18802,396
77623,271.2252647830853,211.81361977865598,39.488387,279
77836,302.26141068967377,211.81361977865598,19.782294,213
78265,231.17187963272193,211.81361977865598,54.723784,429
78582,240.60931669892722,211.81361977865598,38.442204,317
79047,273.6460295549133,211.81361977865598,49.641745,465
79210,289.6920082701775,211.81361977865598,15.938064,163
79616,216.7272202347316,211.81361977865598,59.513814,406
80006,262.94230956550894,211.81361977865598,49.572419,390
80188,295.9345845145164,211.81361977865598,19.393877,182
80682,256.5968794175099,211.81361977865598,54.115013,494
81063,241.19572286798763,211.81361977865598,58.956468,381
81289,288.81104911391276,211.81361977865598,23.943379,226
81638,257.36198733181914,211.81361977865598,36.796263,349
82361,234.01862658954468,211.81361977865598,86.215042,723
82698,251.78123441654196,211.81361977865598,53.956008,337
83115,266.1312607958163,211.81361977865598,39.170882,417
83540,225.0708743596739,211.81361977865598,73.846599,425
84103,230.90077823323,211.81361977865598,69.022707,563
84452,250.41360886662952,211.81361977865598,46.634026,349
84791,252.76017512250792,211.81361977865598,41.647086,339
85290,234.21679057746212,211.81361977865598,65.810469,499
85949,226.13340077760057,211.81361977865598,92.637564,659
86141,296.44673889972887,211.81361977865598,17.740491,192
86661,223.15374828627154,211.81361977865598,74.085557,520
86945,282.0889864713913,211.81361977865598,30.871927,284
87344,263.44414254443893,211.81361977865598,50.824741,399
87515,319.1751908080145,211.81361977865598,15.659253,171
87871,229.2920994428373,211.81361977865598,46.026843,356
88172,268.1887309923759,211.81361977865598,41.265949,301
88469,251.75298996841215,211.81361977865598,44.057516,297
89132,223.08189339370702,211.81361977865598,88.156601,663
89436,252.3910842272424,211.81361977865598,41.90407,304
89851,248.83805378260217,211.81361977865598,48.160503,415
90277,245.8671440322767,211.81361977865598,51.405243,426
90587,271.4099124561606,211.81361977865598,41.785548,310
91013,250.33522983951482,211.81361977865598,55.398676,426
91389,260.7751026255951,211.81361977865598,45.67099,376
91986,223.45572816165236,211.81361977865598,84.080404,597
92281,230.44845343817494,211.81361977865598,43.163375,295
92669,230.05139365712856,211.81361977865598,47.233572,388
93170,258.6580542129422,211.81361977865598,66.750194,501
93582,228.21868061264306,211.81361977865598,48.261337,412
93974,225.93813527525307,211.81361977865598,59.165461,392
94251,220.3564511871188,211.81361977865598,51.231285,277
94545,238.0050018698174,211.81361977865598,37.724053,294
95031,236.33929365433605,211.81361977865598,68.977506,486
95332,253.6317020389521,211.81361977865598,49.040381,301
95633,252.29860895930372,211.81361977865598,48.966562,301
95896,271.4583773801342,211.81361977865598,27.378262,263
96132,247.10948759923508,211.81361977865598,30.728514,236
96470,259.34874915410376,211.81361977865598,43.92768,338
96698,279.30102607156846,211.81361977865598,27.299543,228
97271,226.70206729775333,211.81361977865598,73.790822,573
97744,230.39793730594963,211.81361977865598,63.975201,473
98121,262.88359201710085,211.81361977865598,49.365839,377
98526,273.55062994980034,211.81361977865598,42.178953,405
98801,266.0924803658563,211.81361977865598,34.308718,275
99393,226.688322077431,211.81361977865598,85.54049,592
99985,249.40013460763905,211.81361977865598,70.859401,592
100150,324.2070295998458,211.81361977865598,13.12376,165
100498,253.99156095366413,211.81361977865598,53.621921,348
100979,223.081893393707,211.81361977865598,81.926748,481
101470,228.51442208792938,211.81361977865598,76.51804,491
101864,225.73505513993243,211.81361977865598,60.047524,394
102039,299.8155193703667,211.81361977865598,20.022002,175
102256,240.2562666063304,211.81361977865598,34.499023,217
102783,228.21868061264308,211.81361977865598,64.843386,527
103373,231.16313382891792,211.81361977865598,91.75487,590
103778,259.9861763587245,211.81361977865598,43.643375,405
104090,260.9564409010321,211.81361977865598,38.779256,312
104321,291.49791643549577,211.81361977865598,23.325738,231
104729,247.37926417984545,211.81361977865598,61.038757,408
104986,268.104951321811,211.81361977865598,38.653948,257
105340,265.0263798700913,211.81361977865598,41.668423,354
105822,275.84239975010814,211.81361977865598,62.027557,482
106066,291.9072335366541,211.81361977865598,21.686401,244
106384,266.0942320730103,211.81361977865598,40.510185,318
106719,262.6662209783175,211.81361977865598,41.460811,335
107109,269.1245353815188,211.81361977865598,45.359337,390
107314,271.94841978894544,211.81361977865598,27.077118,205
107616,267.3304588250762,211.81361977865598,36.921118,302
107863,282.9894574952786,211.81361977865598,21.598005,247
108185,283.5161959182376,211.81361977865598,34.272551,322
108540,264.3449662490267,211.81361977865598,41.987521,355
109079,261.3043698715667,211.81361977865598,65.264901,539
109635,225.9381352752531,211.81361977865598,83.859433,556
110164,227.05133511799488,211.81361977865598,65.962374,529
110605,255.56628337300975,211.81361977865598,50.637304,441
111072,240.12970189716964,211.81361977865598,53.614794,467
111347,255.85957063652953,211.81361977865598,38.856385,275
111774,234.508218856723,211.81361977865598,57.762591,427
112006,291.0970307806125,211.81361977865598,23.168364,232
112232,262.2672962829704,211.81361977865598,26.314922,226
112459,282.1081365510763,211.81361977865598,24.995728,227
112788,293.8700437700039,211.81361977865598,32.42781,329
113163,286.8665660121687,211.81361977865598,38.115677,375
113704,224.5775518011562,211.81361977865598,67.414018,541
113931,267.9780639999889,211.81361977865598,32.504828,227
114137,288.7760426778475,211.81361977865598,19.481128,206
114552,226.13340077760057,211.81361977865598,58.122814,415
115001,246.09861922771432,211.81361977865598,62.017363,449
115332,252.44126560540832,211.81361977865598,46.237252,331
115599,233.081893393707,211.81361977865598,42.19742,267
115965,284.10174742738184,211.81361977865598,44.138049,366
116456,223.081893393707,211.81361977865598,53.719657,491
117014,213.5709790915367,211.81361977865598,81.603136,558
117378,267.9379817783788,211.81361977865598,41.686442,364
117823,264.2542173937667,211.81361977865598,50.092224,445
118340,272.04890555152787,211.81361977865598,56.306243,517
118596,266.75083088348583,211.81361977865598,31.007315,256
118932,289.02252693802404,211.81361977865598,32.321989,336
119189,260.67067781392535,211.81361977865598,37.574387,257
119816,224.57755180115618,211.81361977865598,77.751058,627
120099,286.16147819033,211.81361977865598,33.148675,283
120351,286.1595304895127,211.81361977865598,31.243307,252
120648,265.3128668893965,211.81361977865598,30.877971,297
121118,223.08189339370702,211.81361977865598,75.626026,470
121535,249.19614706686588,211.81361977865598,63.090905,417
121803,297.71512286364003,211.81361977865598,34.608254,268
122227,221.9381352752531,211.81361977865598,67.145834,424
122512,249.32235022407497,211.81361977865598,34.645324,285
122821,243.8208926966913,211.81361977865598,49.183327,309
123001,290.092608875526,211.81361977865598,18.388486,180
123461,225.73505513993243,211.81361977865598,55.359386,460
123832,234.1345835027195,211.81361977865598,62.54276,371
124155,268.14299598685295,211.81361977865598,53.572336,323
124643,230.12970189716964,211.81361977865598,71.466878,488
124893,249.40024709406475,211.81361977865598,36.522342,250
125443,244.1036603358495,211.81361977865598,76.526423,550
125965,235.0708743596739,211.81361977865598,67.273725,522
126247,268.7391778037869,211.81361977865598,35.247253,282
126683,262.4204499063207,211.81361977865598,43.236408,436
127077,225.0708743596739,211.81361977865598,49.534683,394
127399,245.63455054098742,211.81361977865598,50.623978,322
127729,291.6127986850513,211.81361977865598,42.171336,330
128135,225.93813527525307,211.81361977865598,67.697401,406
128547,253.1774469326674,211.81361977865598,51.847544,412
128861,259.55547409318496,211.81361977865598,46.116533,314
129428,225.31883877946683,211.81361977865598,76.534694,567
129691,255.2869979258618,211.81361977865598,33.060945,263
130156,223.081893393707,211.81361977865598,74.614325,465
130795,221.9381352752531,211.81361977865598,80.205281,639
131084,238.69339658640916,211.81361977865598,52.067762,289
131303,270.60983450799506,211.81361977865598,18.683945,219
131624,264.0715378403767,211.81361977865598,33.76341,321
131856,283.33283258156473,211.81361977865598,25.999006,232
132256,264.29264846989474,211.81361977865598,48.57913,400
132700,223.081893393707,211.81361977865598,69.083608,444
133161,255.99383058892454,211.81361977865598,59.934852,461
133481,298.9295232550561,211.81361977865598,36.347285,320
133672,303.0963363630849,211.81361977865598,19.11004,191
133882,301.56844853691973,211.81361977865598,17.95529,210
134130,264.0199824435328,211.81361977865598,29.420723,248
134522,237.88088272014863,211.81361977865598,67.226414,392
134912,233.93150336739885,211.81361977865598,58.365635,390
135206,266.1634362869816,211.81361977865598,39.909111,294
135777,251.41986873781727,211.81361977865598,67.541694,571
136134,256.7425213184178,211.81361977865598,43.579991,357
136490,280.75725269478494,211.81361977865598,38.678706,356
136863,230.9217387366131,211.81361977865598,48.534167,373
137417,240.99889943686514,211.81361977865598,61.387318,554
137822,249.6175125499883,211.81361977865598,48.856606,405
138136,274.1130958266495,211.81361977865598,34.135018,314
138450,246.8517357313287,211.81361977865598,39.94026,314
138620,291.8424046761395,211.81361977865598,16.194701,170
138972,239.94640061169065,211.81361977865598,52.308966,352
139459,266.027266222084,211.81361977865598,58.658463,487
139846,270.8229341947758,211.81361977865598,38.622822,387
140480,224.5775518011562,211.81361977865598,85.544248,634
140663,237.86329909568963,211.81361977865598,27.085271,183
141063,267.61684587036103,211.81361977865598,47.015095,400
141391,250.34752220984305,211.81361977865598,41.862266,328
141863,191.81361977865598,191.81361977865598,64.39172,472
142103,270.555890892245,191.81361977865598,24.702987,240
142291,252.38300559898155,191.81361977865598,28.683579,188
142661,239.56139881525974,191.81361977865598,62.47604,370
143063,224.5775518011562,191.81361977865598,56.811892,402
143619,225.07087435967392,191.81361977865598,95.94441,556
144233,258.4358011165753,191.81361977865598,74.20549,614
144684,241.59156963494837,191.81361977865598,68.505653,451
144894,273.43015347350786,191.81361977865598,26.090442,210
145231,249.87096830421189,191.81361977865598,45.842345,337
145558,221.8964553918408,191.81361977865598,61.153439,327
145829,258.5397956903075,191.81361977865598,36.020074,271
146175,242.2589789414166,191.81361977865598,50.374649,346
146526,268.6574941419633,191.81361977865598,38.088091,351
146933,239.60790462540615,191.81361977865598,54.107987,407
147150,301.3256768144202,191.81361977865598,24.363652,217
147520,268.3742518924798,191.81361977865598,44.016596,370
147904,265.8498187189496,191.81361977865598,46.065234,384
148388,223.081893393707,191.81361977865598,70.555235,484
148818,255.16315851422036,191.81361977865598,58.214611,430
149473,221.93813527525307,191.81361977865598,90.690013,655
