#{"t_start": 1763617033.900801, "env_id": "None"}
r,l,t
10.087094,221,6.923631
15.567954,296,16.426528
24.814471,365,28.465982
22.149652,230,36.442507
13.559196,283,46.095501
16.929788,338,57.287889
7.75424,128,61.548019
11.510835,229,70.964334
13.326163,223,79.586534
16.778162,270,89.181872
35.610912,635,112.416718
14.145776,207,119.774447
17.524405,302,131.167885
10.851217,215,139.282925
27.400702,482,157.782542
28.64029,368,171.357527
21.057925,357,184.156374
36.978829,532,203.316785
27.737096,409,221.22806
63.762402,625,244.701119
69.484295,614,271.559085
65.881426,777,304.863965
46.807151,600,331.770161
61.852766,544,359.414869
36.064717,359,375.599604
64.44449,636,408.995181
44.451251,410,430.357107
32.56457,359,448.485591
29.215273,353,466.663022
18.287081,300,482.194346
21.990295,290,496.980849
39.136958,381,516.165061
49.510778,505,541.980973
32.438892,354,559.991986
28.826764,341,577.191439
20.438971,243,589.515645
16.169171,215,600.457118
55.934219,400,620.921459
69.04678,536,648.165787
37.149292,371,667.193582
43.614335,403,687.643672
42.678861,419,708.770473
49.776833,265,721.973548
42.068373,315,737.734251
44.306664,356,755.375133
59.722929,414,776.093032
21.381915,183,785.302576
58.145759,328,801.866112
53.007277,374,820.4839
57.26517,343,837.523598
44.287332,348,854.778611
46.012891,327,871.054995
38.617667,280,884.871618
49.642046,385,903.783505
116.776876,564,931.550122
27.94954,203,941.746164
83.921726,442,963.689116
35.493786,277,977.493595
82.622479,462,1000.579771
26.781365,216,1011.135672
100.185442,410,1031.099787
85.848308,557,1058.59001
23.008204,241,1070.701899
55.763361,314,1086.200317
53.001795,334,1102.693243
78.255767,458,1125.805658
28.906873,224,1137.054175
55.361692,350,1154.481126
51.585039,272,1168.029265
35.074725,250,1180.729188
28.182047,201,1190.748054
56.907389,278,1204.483741
38.003185,273,1217.887191
58.138008,354,1235.607892
39.923164,295,1250.251009
51.472063,314,1265.696596
67.03788,415,1286.238016
74.975235,421,1307.182415
88.169146,541,1333.98921
73.171037,468,1357.2335
39.710519,237,1369.376654
28.814517,217,1380.128105
44.360084,279,1394.064835
68.087569,385,1413.245608
66.317086,377,1432.252143
29.125863,258,1445.199637
72.455459,363,1463.083098
25.6266,182,1472.294225
47.814663,290,1486.916587
24.057187,178,1495.951143
39.947218,276,1509.647404
22.753023,182,1518.651798
40.233633,248,1530.954213
46.319786,269,1544.267461
67.603023,327,1560.558702
40.551386,208,1570.854704
33.656723,226,1582.067582
59.569014,372,1600.475824
49.925566,298,1615.439108
54.879943,376,1634.070388
19.41705,172,1642.658273
38.387797,265,1655.917677
24.285009,184,1665.130015
40.266309,252,1678.061183
39.187266,224,1689.181756
53.972006,298,1704.166628
13.51642,186,1713.565812
33.597341,263,1726.787691
61.796404,355,1744.557609
20.791558,168,1752.856258
39.858509,342,1769.988265
71.136979,328,1786.388732
51.01865,343,1803.813424
29.307298,268,1817.123487
55.723547,318,1833.052104
27.483643,187,1843.050699
25.323872,191,1852.600116
68.535625,385,1871.979571
24.596481,199,1881.892558
40.32384,252,1894.428045
47.96605,310,1909.977142
38.079743,207,1920.07121
18.764818,152,1927.646643
35.180772,283,1941.972802
46.517119,243,1953.8217
23.465482,208,1964.392912
93.360327,421,1985.212905
68.302014,340,2002.203065
39.753824,296,2016.915118
50.280627,293,2031.288178
9.205085,113,2036.952214
29.697733,223,2048.091519
46.029619,284,2062.255079
34.250877,205,2072.378682
63.279104,332,2088.666351
52.569797,297,2102.991379
34.529824,259,2115.681068
70.846342,373,2133.931309
35.163026,236,2145.638852
31.849587,235,2157.140539
88.718971,297,2171.737962
82.022705,424,2192.846084
29.553858,222,2203.766844
58.211703,340,2220.629816
49.549378,289,2235.044326
21.445878,153,2242.713997
59.144778,366,2261.041538
68.336376,389,2280.323234
56.137469,338,2296.922765
49.016925,347,2314.268475
30.688521,206,2324.525066
44.813785,250,2336.978517
59.217243,458,2359.985079
80.26414,637,2391.763549
58.957315,359,2409.547347
57.61987,318,2425.370203
62.413284,371,2444.054306
81.257778,563,2472.214827
97.717076,528,2498.655966
68.913796,338,2515.449557
48.049726,277,2529.158005
58.437725,411,2549.761751
51.110522,309,2565.37283
45.735087,362,2583.355864
32.523011,260,2596.435536
70.95437,356,2614.315767
94.732858,518,2640.209497
58.499236,326,2656.503186
48.189644,306,2671.81941
34.565967,280,2685.703982
50.083233,376,2704.714969
42.25281,264,2718.038159
103.576609,576,2747.049906
23.71937,198,2757.174078
60.663024,441,2779.298097
90.342109,424,2800.579406
58.037405,398,2820.58852
49.155196,232,2832.19397
34.179323,266,2845.423821
11.452732,136,2852.133612
27.211961,182,2861.252609
51.26626,266,2874.761161
26.289923,175,2883.750652
52.732422,349,2901.118718
50.140802,273,2914.984683
27.202889,196,2924.901851
106.623277,398,2945.170741
33.209622,227,2956.636357
44.050408,289,2971.05385
99.249768,541,2998.1776
66.919945,421,3019.523371
67.160528,330,3035.985971
47.815254,271,3049.491614
90.838453,436,3071.46094
46.398187,260,3084.608429
84.191652,438,3106.6446
30.62369,216,3117.570014
33.281142,206,3127.951663
51.065336,290,3142.613897
76.451731,454,3165.407258
47.635252,303,3180.734999
55.690096,349,3197.759932
44.463554,271,3209.758165
64.989255,339,3224.710437
45.752812,249,3235.975842
69.591673,432,3255.343971
41.32473,272,3267.620036
94.069217,475,3288.875634
37.752788,315,3303.696136
85.730714,481,3328.415599
90.151226,497,3353.623697
39.873259,305,3368.872133
83.550091,537,3396.170395
35.174715,208,3406.725206
77.154191,462,3430.447217
31.36108,224,3441.748959
49.169178,321,3458.406914
56.042939,401,3478.693337
20.28875,146,3486.074828
72.288626,336,3503.0468
56.486983,369,3521.837481
65.635065,359,3539.818401
58.769978,363,3558.183456
57.211383,283,3572.46283
35.55825,249,3585.042031
65.515824,383,3604.585566
67.213087,312,3620.401124
79.21291,455,3643.813638
62.345775,301,3659.230269
32.560043,212,3669.973325
42.074621,271,3683.799392
79.03216,433,3705.667732
28.990781,203,3715.888307
66.445215,328,3732.237895
69.353456,431,3754.131985
50.046423,299,3769.377466
56.599344,339,3786.514088
97.165797,398,3806.916229
67.032708,300,3822.169873
55.626176,317,3838.574017
57.359561,340,3855.847714
74.013714,415,3876.812012
36.11257,251,3889.566714
59.103682,273,3903.428116
32.421742,213,3914.099363
81.092382,428,3935.731327
36.924384,220,3946.793801
44.251203,253,3959.697122
30.963556,225,3970.924119
21.79605,185,3980.233263
54.089975,329,3996.797042
33.960599,209,4007.31645
61.749853,333,4024.144226
56.111236,300,4039.329129
110.388444,511,4065.242622
49.591891,275,4079.383834
47.735263,232,4091.07298
35.972869,274,4104.90205
47.819004,386,4124.287295
80.386982,482,4148.538131
45.850503,321,4164.734689
32.015122,230,4176.258805
27.115934,191,4185.953818
48.596628,290,4200.565639
17.829647,159,4208.717977
27.510053,214,4219.484744
53.845032,295,4234.135059
57.066196,313,4249.861418
68.395025,337,4266.709463
49.674238,337,4283.414612
44.605152,267,4296.702201
89.050207,518,4322.586
20.340032,164,4330.97927
41.905149,236,4343.138864
94.604518,438,4365.055319
36.745845,205,4375.413853
63.455339,344,4393.080897
51.855459,219,4404.025377
54.841639,263,4417.206362
86.814742,464,4440.478753
43.280407,228,4452.089819
56.486709,352,4469.650526
29.743433,200,4479.740003
34.606174,229,4491.389725
50.893628,299,4506.493737
75.392965,437,4528.737805
54.182665,329,4545.419692
56.634392,323,4561.800905
72.400821,383,4581.425989
59.524707,373,4600.317541
40.127737,278,4614.267329
31.495346,209,4624.87729
28.613231,198,4634.788938
33.032048,229,4646.450585
24.934617,177,4655.381923
46.818934,325,4671.729085
26.990567,231,4683.338463
49.047786,266,4696.741467
65.666767,424,4718.284158
53.447652,258,4731.420718
65.013736,324,4747.895691
79.984612,423,4769.457164
72.392684,371,4788.248901
37.964965,262,4801.450298
98.647425,537,4828.600359
125.797185,791,4868.437477
67.308845,314,4884.390432
54.967908,430,4906.131865
48.373391,327,4922.72901
42.883756,266,4936.243959
75.866669,326,4952.86998
39.415999,291,4967.588171
52.456493,354,4985.340365
46.508705,319,5001.365216
70.229723,376,5020.609562
26.280073,197,5030.553907
43.325773,260,5043.639675
37.836545,227,5055.149256
37.887799,232,5066.83711
79.132462,380,5086.242204
67.154221,374,5105.133244
86.534912,424,5126.53764
61.961299,411,5147.335265
88.098825,538,5174.394156
47.147299,221,5185.536425
35.333439,222,5196.597828
76.843823,380,5215.84893
52.065012,340,5233.057461
41.168587,322,5249.333921
50.938279,304,5264.747949
60.592512,341,5282.010215
42.793414,243,5294.22425
35.029188,241,5306.338252
65.697706,386,5325.895992
38.880187,313,5341.829321
29.397699,208,5352.24035
81.757585,417,5373.149299
72.207733,379,5392.367214
101.702192,432,5413.827377
40.682282,251,5426.423649
23.521411,196,5436.295484
63.637178,422,5457.843493
57.087693,324,5474.116783
53.687237,351,5491.6646
21.79948,152,5499.276396
42.87868,273,5513.037809
79.198551,385,5532.341231
93.793157,606,5562.647083
60.826794,320,5578.743987
55.623168,360,5596.583427
44.496694,247,5608.972961
107.478608,468,5632.358365
58.672822,349,5650.040983
67.017461,415,5670.857132
91.42231,509,5696.480927
43.17975,245,5708.920932
48.290328,327,5725.297256
19.00963,159,5733.199574
40.400924,234,5744.925813
40.100414,231,5756.482832
57.932837,509,5782.170683
58.257197,417,5803.091758
60.34494,394,5822.773154
61.942168,334,5839.750809
27.134378,233,5851.463192
36.265094,244,5863.637445
117.026097,663,5896.677646
51.992769,234,5908.510078
83.601652,434,5930.148925
50.697548,284,5944.306511
26.302442,234,5956.192876
48.261123,300,5971.282467
77.329585,374,5989.927774
59.953122,357,6007.743501
40.235751,247,6020.370881
54.496066,414,6041.058066
13.906616,147,6048.421608
59.126531,288,6062.758061
29.289037,182,6071.928984
64.800879,382,6091.03073
37.572909,233,6102.602763
76.204167,411,6123.102996
29.460039,195,6132.928825
48.463626,318,6149.021116
37.930352,278,6162.943076
40.147018,255,6175.737257
84.721241,506,6201.216966
37.729269,208,6211.81032
103.599291,524,6238.030708
52.498574,335,6254.721938
57.957446,315,6270.808952
102.85692,558,6298.625059
67.999664,390,6318.097064
28.887418,221,6329.238601
67.551135,365,6347.640029
41.394743,242,6359.976342
48.910054,352,6377.734778
87.688228,462,6401.258065
88.161806,509,6426.983283
47.423622,336,6443.874959
68.735113,398,6464.067761
74.106209,542,6491.199045
82.483126,431,6512.859788
41.990482,305,6528.286308
64.1989,405,6548.698492
54.797977,257,6561.777003
69.559605,487,6586.427975
44.712049,313,6601.928739
80.079961,418,6622.859964
53.630348,369,6641.40908
42.014116,289,6656.200531
51.906862,332,6672.958296
78.544917,384,6692.336229
38.097752,236,6704.108376
37.16217,187,6713.761428
32.059391,180,6722.988386
69.95616,504,6748.403875
42.19517,240,6760.43194
44.088516,289,6774.945961
113.077841,594,6804.684235
84.879191,467,6828.021829
51.794154,247,6840.705849
56.589624,352,6858.383967
18.304569,154,6866.190606
81.667802,366,6884.605891
41.157292,258,6897.819674
70.81061,393,6917.567003
21.072814,151,6925.144523
76.348198,470,6948.809258
53.371844,266,6962.243069
68.681524,309,6977.681024
45.089475,287,6991.973046
80.802383,371,7010.615905
43.231188,264,7023.908925
60.923545,374,7042.542717
34.426378,229,7054.108054
